Alt (m);Mach number;Throttle;Power (kW);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);;;Power (kW)
1000;0.4;1.097213079;1500000;73.8581;1.0127;1.0083;1;5.9724;0.11079;0.3139661;10;15.287;707.88;0.020611;1375.45;;;1500
1000;0.6;0.341390141;500000;94.0153;0.866;0.69767;0.9989;3.8265;0.047008;0.2466506;10;8.7323;622.42;0.013651;1.33;;;500
1000;0.6;0.477946197;700000;84.0177;0.90219;0.78092;0.99924;4.339;0.058812;0.2760006;10;10.192;646.66;0.015061;149.08;;;700
1000;0.6;0.614502253;900000;78.4328;0.93114;0.84676;0.99949;4.7934;0.07059;0.2956534;10;11.531;666.1;0.016364;317.14;;;900
1000;0.6;0.751058309;1100000;75.0667;0.95529;0.89681;0.99969;5.2272;0.082573;0.3089112;10;12.831;682.64;0.017554;508.64;;;1100
1000;0.6;0.887614366;1300000;73.0312;0.98049;0.94069;0.99986;5.647;0.094941;0.317521;10;14.116;697.92;0.018682;724.79;;;1300
1000;0.6;1.024170422;1500000;71.7156;1.0037;0.97382;1;6.0719;0.10757;0.3233456;10;15.414;711.27;0.019686;966.48;;;1500
2000;0;0.083779936;100050;226.378;0.75189;0.44375;0.9973;1.8867;0.022649;0.1024346;10;4.0747;515.99;0.013338;227.07;;;100.05
2000;0;0.251222576;300010;120.5632;0.83786;0.68377;0.99839;2.8649;0.03617;0.1923383;10;6.4435;579.23;0.014028;508.18;;;300.01
2000;0;0.418690337;500000;97.0368;0.88687;0.8078;0.9989;3.4678;0.048518;0.2389706;10;8.0791;612.99;0.015546;761.07;;;500
2000;0;0.586166471;700000;86.3797;0.92121;0.88114;0.99924;3.9616;0.060466;0.2684534;10;9.4831;636.28;0.016959;1016.06;;;700
2000;0;0.753642606;900000;80.5239;0.95448;0.93137;0.99949;4.4111;0.072472;0.2879758;10;10.798;654.87;0.018255;1286.46;;;900
2000;0;0.921118741;1100000;77.324;0.98216;0.97928;0.99969;4.833;0.085056;0.2998931;10;12.081;672.55;0.019555;1580.42;;;1100
2000;0;1.088594875;1300000;75.8421;1.0072;1.0174;0.99986;5.2098;0.098595;0.3057527;10;13.315;691.5;0.021028;1892.22;;;1300
2000;0.2;0.082156348;100050;223.5119;0.74824;0.43805;0.9973;1.8993;0.022362;0.1037481;10;4.0866;516.39;0.013082;99.35;;;100.05
2000;0.2;0.246354081;300010;119.5102;0.83546;0.67535;0.99839;2.8759;0.035854;0.1940331;10;6.4545;579.89;0.013852;314.53;;;300.01
2000;0.2;0.410576449;500000;96.3136;0.88532;0.79905;0.9989;3.4794;0.048157;0.2407649;10;8.0915;613.75;0.015378;526.86;;;500
2000;0.2;0.574807029;700000;85.8276;0.91915;0.87335;0.99924;3.9731;0.060079;0.2701804;10;9.4962;637.14;0.016802;748.68;;;700
2000;0.2;0.739037609;900000;80.0915;0.95209;0.92586;0.99949;4.4209;0.072082;0.2895305;10;10.81;655.99;0.018117;988.68;;;900
2000;0.2;0.903268189;1100000;76.8194;0.98036;0.97255;0.99969;4.8521;0.084501;0.3018631;10;12.104;672.95;0.019351;1255.35;;;1100
2000;0.2;1.067498768;1300000;75.3433;1.0049;1.0111;0.99986;5.2338;0.097946;0.3077771;10;13.345;691.58;0.020794;1542.86;;;1300
2000;0.4;0.232999379;300010;116.434;0.82912;0.64467;0.99839;2.9053;0.034931;0.1991594;10;6.4819;582.12;0.013361;118.34;;;300.01
2000;0.4;0.388319354;500000;94.1022;0.87822;0.76881;0.9989;3.5156;0.047051;0.246423;10;8.1293;615.69;0.014871;290.63;;;500
2000;0.4;0.543647095;700000;84.1456;0.91378;0.84946;0.99924;4.0083;0.058902;0.275581;10;9.536;639.65;0.016328;479.78;;;700
2000;0.4;0.698974837;900000;78.7103;0.94475;0.90722;0.99949;4.4549;0.070839;0.2946112;10;10.85;658.9;0.017668;690;;;900
2000;0.4;0.854302578;1100000;75.5041;0.97413;0.94995;0.99969;4.8951;0.083054;0.3071217;10;12.157;675.39;0.018852;928.71;;;1100
2000;0.4;1.00963032;1300000;73.8358;0.99828;0.99401;0.99986;5.3065;0.095987;0.3140608;10;13.435;691.9;0.020098;1193.68;;;1300
2000;0.6;0.360620267;500000;90.2623;0.86635;0.71715;0.9989;3.5802;0.045131;0.256906;10;8.1957;618.66;0.014007;46.97;;;500
2000;0.6;0.504868374;700000;81.192;0.90562;0.80649;0.99924;4.0734;0.056834;0.2856063;10;9.6084;643.41;0.015503;204.14;;;700
2000;0.6;0.64911648;900000;76.2385;0.93417;0.86845;0.99949;4.5205;0.068615;0.304163;10;10.926;662.98;0.016866;385;;;900
2000;0.6;0.793364587;1100000;73.4581;0.96194;0.91969;0.99969;4.9553;0.080804;0.3156755;10;12.231;680.42;0.018119;595.57;;;1100
2000;0.6;0.937612694;1300000;71.7799;0.98869;0.95975;0.99986;5.3878;0.093314;0.3230562;10;13.538;695.76;0.019244;834.33;;;1300
2000;0.6;1.081860801;1500000;71.0032;1.0112;0.99904;1;5.8044;0.1065;0.3265899;10;14.839;710.69;0.020388;1101.51;;;1500
3000;0;0.08974428;100020;213.1811;0.74979;0.45882;0.9973;1.7463;0.021323;0.1087757;10;3.7796;513.32;0.013567;219.29;;;100.02
3000;0;0.269179004;300000;114.5013;0.83594;0.70013;0.99839;2.6662;0.034351;0.2025211;10;6.0096;575.27;0.014315;495.3;;;300
3000;0;0.448631673;500000;92.901;0.88677;0.82628;0.9989;3.245;0.046451;0.249609;10;7.5816;609.1;0.015906;750.1;;;500
3000;0;0.628084343;700000;83.3257;0.92512;0.89866;0.99924;3.7244;0.058328;0.2782925;10;8.9491;632.71;0.017402;1012.08;;;700
3000;0;0.807537012;900000;78.2313;0.96063;0.95162;0.99949;4.1769;0.070408;0.2964149;10;10.267;651.91;0.018731;1299.18;;;900
3000;0;0.986989681;1100000;76.0206;0.98897;0.99719;0.99969;4.5706;0.083623;0.3050348;10;11.521;673.06;0.02033;1607.06;;;1100
3000;0;1.166442351;1300000;75.0659;1.0162;1.0424;0.99986;4.9485;0.097586;0.3089144;10;12.766;693.38;0.021911;1942.92;;;1300
3000;0.2;0.088126486;100050;210.6711;0.74641;0.45264;0.9973;1.7566;0.021078;0.1100718;10;3.7891;513.75;0.013332;102.43;;;100.05
3000;0.2;0.264256144;300010;113.5539;0.8336;0.69162;0.99839;2.6758;0.034067;0.2042108;10;6.0188;575.9;0.014146;317.12;;;300.01
3000;0.2;0.440412226;500000;92.2443;0.88506;0.81864;0.9989;3.2554;0.046122;0.2513861;10;7.5928;609.86;0.015743;533.46;;;500
3000;0.2;0.616577116;700000;82.8271;0.9227;0.89189;0.99924;3.7346;0.057979;0.2799679;10;8.9607;633.6;0.017251;763.59;;;700
3000;0.2;0.792742007;900000;77.8136;0.9581;0.94386;0.99949;4.1875;0.070032;0.298006;10;10.28;652.86;0.018583;1020.8;;;900
3000;0.2;0.968906897;1100000;75.5192;0.98676;0.99132;0.99969;4.5915;0.083071;0.3070602;10;11.547;673.17;0.020103;1303.96;;;1100
3000;0.2;1.145071787;1300000;74.6011;1.0137;1.035;0.99986;4.971;0.096981;0.310839;10;12.796;693.41;0.021679;1615.1;;;1300
3000;0.4;0.250258592;300010;110.7105;0.82703;0.66608;0.99839;2.7051;0.033214;0.2094556;10;6.0479;577.93;0.013642;136.99;;;300.01
3000;0.4;0.41708375;500000;90.2718;0.87968;0.79258;0.9989;3.2874;0.045136;0.256879;10;7.6275;612.04;0.015255;315.29;;;500
3000;0.4;0.583917251;700000;81.3046;0.91626;0.86865;0.99924;3.767;0.056913;0.2852106;10;8.9983;636.09;0.016787;514.19;;;700
3000;0.4;0.750750751;900000;76.589;0.95061;0.92471;0.99949;4.2171;0.06893;0.302771;10;10.317;655.94;0.018162;741.61;;;900
3000;0.4;0.917584251;1100000;74.0333;0.98063;0.97381;0.99969;4.6527;0.081437;0.3132231;10;11.622;673.74;0.019448;1000.71;;;1100
3000;0.4;1.084417751;1300000;73.2067;1.0068;1.0145;0.99986;5.0399;0.095169;0.3167597;10;12.884;693.52;0.020981;1288.85;;;1300
3000;0.6;0.385178338;500000;86.8767;0.86772;0.73892;0.9989;3.3437;0.043438;0.2669176;10;7.6857;614.99;0.014434;90.9;;;500
3000;0.6;0.539249673;700000;78.6765;0.90811;0.82892;0.99924;3.8247;0.055074;0.2947378;10;9.0643;640.07;0.015999;259.09;;;700
3000;0.6;0.693321008;900000;74.3775;0.9386;0.89127;0.99949;4.2749;0.06694;0.3117736;10;10.384;660.29;0.017402;457;;;900
3000;0.6;0.847392343;1100000;72.091;0.96984;0.94086;0.99969;4.714;0.0793;0.3216618;10;11.7;678.34;0.018691;688.97;;;1100
3000;0.6;1.001463678;1300000;70.96;0.99696;0.98457;0.99986;5.1471;0.092248;0.3267888;10;13.02;694.78;0.019914;954.04;;;1300
4000;0;0.096629322;100050;200.5768;0.746;0.47266;0.9973;1.6078;0.020068;0.1156112;10;3.4899;509.97;0.013868;210.7;;;100.05
4000;0;0.289752753;300010;108.8558;0.8342;0.72681;0.99839;2.4827;0.032658;0.2130243;10;5.6093;571.71;0.014618;484.45;;;300.01
4000;0;0.482905157;500000;89.0891;0.88736;0.84416;0.9989;3.0354;0.044545;0.2602893;10;7.1159;605.27;0.016308;741.35;;;500
4000;0;0.67606722;700000;80.4835;0.92923;0.91196;0.99924;3.5104;0.056338;0.2881202;10;8.4646;628.96;0.017834;1014.4;;;700
4000;0;0.869229283;900000;76.6055;0.96596;0.97058;0.99949;3.9426;0.068945;0.3027058;10;9.7643;651.45;0.019432;1317.35;;;900
4000;0;1.062391346;1100000;75.1302;0.9975;1.0208;0.99969;4.3314;0.082643;0.3086499;10;11.023;674.74;0.021203;1647.76;;;1100
4000;0.2;0.094861098;100050;198.5364;0.74284;0.46601;0.9973;1.6162;0.019863;0.1167994;10;3.4978;510.5;0.013656;104.41;;;100.05
4000;0.2;0.284450555;300010;108.0284;0.83187;0.71475;0.99839;2.491;0.03241;0.2146559;10;5.6176;572.32;0.014457;320.57;;;300.01
4000;0.2;0.474068455;500000;88.5255;0.88568;0.83613;0.9989;3.0444;0.044263;0.2619463;10;7.126;606.09;0.016156;541.24;;;500
4000;0.2;0.663695838;700000;80.0732;0.92698;0.90655;0.99924;3.5182;0.056051;0.2895966;10;8.4744;630.05;0.017703;783.03;;;700
4000;0.2;0.85332322;900000;76.0818;0.96382;0.96507;0.99949;3.9608;0.068474;0.3047896;10;9.7862;651.54;0.01921;1058.74;;;900
4000;0.2;1.042950602;1100000;74.6592;0.99514;1.0137;0.99969;4.3515;0.082125;0.3105971;10;11.048;674.76;0.020972;1364.3;;;1100
4000;0.4;0.26974465;300010;105.4121;0.8252;0.68585;0.99839;2.5187;0.031625;0.2199835;10;5.6452;574.13;0.013952;154.98;;;300.01
4000;0.4;0.449559432;500000;86.7601;0.88091;0.81277;0.9989;3.073;0.04338;0.2672764;10;7.1579;608.39;0.015685;339.89;;;500
4000;0.4;0.629383204;700000;78.751;0.92014;0.88897;0.99924;3.545;0.055126;0.2944589;10;8.5065;632.9;0.017278;551.11;;;700
4000;0.4;0.809206977;900000;74.7503;0.95767;0.94451;0.99949;4.0014;0.067275;0.3102188;10;9.8359;653.3;0.018681;799.05;;;900
4000;0.4;0.98903075;1100000;73.2608;0.98841;0.99462;0.99969;4.4117;0.080587;0.316526;10;11.124;674.91;0.020297;1081.89;;;1100
4000;0.4;1.168854523;1300000;72.9385;1.017;1.0414;0.99986;4.7971;0.09482;0.3179245;10;12.396;696.34;0.021963;1395.86;;;1300
4000;0.6;0.413393964;500000;83.7148;0.86978;0.76662;0.9989;3.1239;0.041857;0.2769991;10;7.2124;611.61;0.014888;133.28;;;500
4000;0.6;0.57875155;700000;76.4093;0.91092;0.85098;0.99924;3.5961;0.053486;0.3034833;10;8.5665;637.02;0.016526;314.79;;;700
4000;0.6;0.744109136;900000;72.846;0.9459;0.91579;0.99949;4.0484;0.065561;0.3183283;10;9.8943;658.33;0.017994;533.65;;;900
4000;0.6;0.909466722;1100000;71.0657;0.97927;0.96389;0.99969;4.5004;0.078172;0.3263028;10;11.236;676.64;0.0193;791.82;;;1100
4000;0.6;1.074824308;1300000;70.781;1.0059;1.0093;0.99986;4.9059;0.092015;0.3276152;10;12.537;696.68;0.02084;1083.83;;;1300
5000;0;0.104445048;100050;188.6585;0.74069;0.48901;0.9973;1.4815;0.018875;0.1229149;10;3.2243;506.56;0.014156;203.1;;;100.05
5000;0;0.313178554;300000;103.5971;0.83268;0.75024;0.99839;2.3066;0.03108;0.2238377;10;5.2272;567.83;0.014974;473.83;;;300
5000;0;0.521964256;500000;85.6563;0.88885;0.86244;0.9989;2.8402;0.042828;0.2707207;10;6.6849;601.6;0.016758;736.04;;;500
5000;0;0.730749958;700000;78.1438;0.93539;0.93352;0.99924;3.3157;0.054701;0.2967467;10;8.0317;626.12;0.018335;1025.65;;;700
5000;0;0.939535661;900000;75.4806;0.97352;0.99134;0.99949;3.7245;0.067933;0.307217;10;9.3109;652.58;0.020271;1346.18;;;900
5000;0;1.148321363;1100000;74.6187;1.008;1.0523;0.99969;4.1134;0.082081;0.3107657;10;10.581;677.71;0.022177;1702.01;;;1100
5000;0.2;0.102585924;100050;187.0132;0.73767;0.48175;0.9973;1.4879;0.018711;0.1239962;10;3.2303;507.23;0.013973;106.36;;;100.05
5000;0.2;0.30760397;300000;102.8729;0.83044;0.73963;0.99839;2.3141;0.030862;0.2254135;10;5.2352;568.47;0.01482;323.5;;;300
5000;0.2;0.512673284;500000;85.1529;0.88709;0.85472;0.9989;2.8482;0.042577;0.2723211;10;6.6941;602.45;0.016613;551.08;;;500
5000;0.2;0.717742597;700000;77.758;0.93278;0.92582;0.99924;3.3236;0.054431;0.2982194;10;8.0417;627.08;0.0182;809.96;;;700
5000;0.2;0.92281191;900000;74.9884;0.97125;0.98466;0.99949;3.7425;0.06749;0.3092335;10;9.3336;652.59;0.02004;1105.43;;;900
5000;0.2;1.127881224;1100000;74.181;1.0054;1.0436;0.99969;4.1325;0.081599;0.3125992;10;10.605;677.59;0.021945;1436.53;;;1100
5000;0.4;0.097305972;100050;181.7502;0.72864;0.46167;0.9973;1.5093;0.018184;0.1275868;10;3.2506;508.99;0.013386;7.97;;;100.05
5000;0.4;0.291772029;300000;100.6131;0.82405;0.70628;0.99839;2.3375;0.030184;0.2304763;10;5.2589;570.31;0.014348;171.83;;;300
5000;0.4;0.486286715;500000;83.6001;0.8821;0.83189;0.9989;2.873;0.0418;0.2773793;10;6.7224;604.82;0.016167;365.32;;;500
5000;0.4;0.680801401;700000;76.568;0.92565;0.90622;0.99924;3.347;0.053598;0.3028539;10;8.0703;629.97;0.017794;593.74;;;700
5000;0.4;0.875316086;900000;73.5739;0.96497;0.96787;0.99949;3.7935;0.066216;0.315179;10;9.3968;652.88;0.019396;864.97;;;900
5000;0.4;1.069830772;1100000;72.8825;0.99825;1.0201;0.99969;4.1898;0.080171;0.3181686;10;10.68;677.49;0.021263;1172.94;;;1100
5000;0.6;0.268970773;300010;96.7821;0.81373;0.66255;0.99839;2.3773;0.029036;0.2395994;10;5.2988;573.51;0.01357;15.64;;;300.01
5000;0.6;0.448269679;500000;80.8751;0.8728;0.7923;0.9989;2.9186;0.040438;0.2867254;10;6.7731;608.31;0.015394;175.15;;;500
5000;0.6;0.627577551;700000;74.5114;0.91519;0.87434;0.99924;3.3908;0.052158;0.3112131;10;8.1238;634.44;0.017091;374.29;;;700
5000;0.6;0.806885422;900000;71.5905;0.95392;0.93434;0.99949;3.853;0.064431;0.3239106;10;9.4715;656.22;0.01858;617.71;;;900
5000;0.6;0.986193294;1100000;70.7153;0.98752;0.98985;0.99969;4.285;0.077787;0.3279197;10;10.802;677.86;0.020171;903.41;;;1100
5000;0.6;1.165501166;1300000;71.2259;1.018;1.0382;0.99986;4.6862;0.092594;0.3255686;10;12.127;700.77;0.021955;1236.9;;;1300
6000;0;0.113355691;100050;177.5325;0.73266;0.50668;0.9973;1.3619;0.017762;0.130618;10;2.9735;502.92;0.014491;195.74;;;100.05
6000;0;0.339897124;300000;98.8479;0.83197;0.77151;0.99839;2.1424;0.029654;0.2345922;10;4.8751;564.32;0.01538;465.39;;;300
6000;0;0.566495207;500000;82.6056;0.89177;0.87776;0.9989;2.6603;0.041303;0.2807185;10;6.2917;598.12;0.017251;735.31;;;500
6000;0;0.79309329;700000;76.4724;0.94231;0.95255;0.99924;3.1224;0.053531;0.3032327;10;7.6242;625.7;0.019054;1041.79;;;700
6000;0;1.019691373;900000;74.7577;0.98298;1.0193;0.99949;3.5259;0.067282;0.3101877;10;8.9084;655;0.021211;1386.83;;;900
6000;0.2;0.111337384;100050;176.1866;0.73011;0.49882;0.9973;1.3667;0.017627;0.1316157;10;2.978;503.68;0.014331;107.89;;;100.05
6000;0.2;0.333845229;300000;98.1677;0.82951;0.76307;0.99839;2.1496;0.02945;0.2362177;10;4.8824;564.92;0.015223;327.47;;;300
6000;0.2;0.556408716;500000;82.1251;0.8894;0.87274;0.9989;2.6671;0.041063;0.282361;10;6.2978;598.94;0.01711;563.8;;;500
6000;0.2;0.778972202;700000;75.9784;0.94024;0.9471;0.99924;3.1364;0.053185;0.3052041;10;7.6408;625.78;0.018846;841.98;;;700
6000;0.2;1.001535688;900000;74.3479;0.98066;1.0112;0.99949;3.5421;0.066913;0.3118977;10;8.9322;654.97;0.02099;1162.82;;;900
6000;0.4;0.105750626;100020;171.8907;0.72233;0.47702;0.9973;1.3832;0.017193;0.1349051;10;2.9933;505.68;0.013811;18.83;;;100.02
6000;0.4;0.317188442;300000;96.1178;0.82291;0.73385;0.99839;2.1713;0.028835;0.2412555;10;4.9044;566.68;0.014756;188.45;;;300
6000;0.4;0.528647403;500000;80.7685;0.88428;0.852;0.9989;2.6887;0.040384;0.2871037;10;6.3231;601.52;0.016691;392.3;;;500
6000;0.4;0.740106364;700000;74.707;0.9326;0.92785;0.99924;3.1679;0.052295;0.3103983;10;7.6791;627.53;0.018346;641.47;;;700
6000;0.4;0.951565325;900000;72.9897;0.97384;0.99044;0.99949;3.5915;0.065691;0.3177013;10;8.9918;654.9;0.020327;938.39;;;900
6000;0.4;1.163024286;1100000;73.0458;1.0106;1.0549;0.99969;3.9917;0.08035;0.3174573;10;10.302;681.74;0.022371;1282.67;;;1100
6000;0.6;0.292682927;300000;92.7274;0.81292;0.6831;0.99839;2.2063;0.027819;0.2500763;10;4.9395;569.83;0.014009;45.6;;;300
6000;0.6;0.487804878;500000;78.3456;0.87655;0.81548;0.9989;2.7287;0.039173;0.2959826;10;6.369;605.25;0.015951;217.16;;;500
6000;0.6;0.682926829;700000;72.8818;0.92142;0.89829;0.99924;3.2042;0.051017;0.3181719;10;7.7242;632.3;0.017692;436.77;;;700
6000;0.6;0.87804878;900000;70.7922;0.96377;0.96324;0.99949;3.6733;0.063713;0.3275636;10;9.0959;655.41;0.019272;709.78;;;900
6000;0.6;1.073170732;1100000;71.0416;0.99911;1.0172;0.99969;4.0837;0.078146;0.3264134;10;10.425;681.65;0.021264;1032.75;;;1100
7000;0;0.123672728;100050;167.2488;0.72421;0.52427;0.9973;1.2473;0.016733;0.1386493;10;2.7352;499.25;0.014906;188.36;;;100.05
7000;0;0.370832767;300000;94.5781;0.83275;0.78981;0.99839;1.9835;0.028373;0.2451829;10;4.538;561.02;0.015894;457.18;;;300
7000;0;0.618054611;500000;79.9853;0.89672;0.89513;0.9989;2.4965;0.039993;0.2899148;10;5.937;595.32;0.017799;740.28;;;500
7000;0;0.865276456;700000;75.4592;0.95026;0.97506;0.99924;2.942;0.052821;0.307304;10;7.2622;627.29;0.019949;1068.47;;;700
7000;0;1.1124983;900000;74.7301;0.99466;1.0553;0.99949;3.3358;0.067257;0.3103024;10;8.5507;660.31;0.022403;1440.59;;;900
7000;0.2;0.121518711;100050;166.1429;0.72206;0.51593;0.9973;1.251;0.016623;0.1395722;10;2.7386;500.09;0.014764;108.92;;;100.05
7000;0.2;0.364373945;300000;93.954;0.83013;0.78265;0.99839;1.9903;0.028186;0.2468115;10;4.545;561.55;0.015735;331.16;;;300
7000;0.2;0.607289908;500000;79.5717;0.89422;0.88802;0.9989;2.5032;0.039786;0.2914218;10;5.9448;596.08;0.01766;581.86;;;500
7000;0.2;0.850205871;700000;74.991;0.94804;0.96851;0.99924;2.9559;0.052494;0.3092231;10;7.279;627.25;0.019732;882.97;;;700
7000;0.2;1.093121835;900000;74.2492;0.9923;1.0466;0.99949;3.3563;0.066824;0.3123123;10;8.5769;659.57;0.022122;1231.98;;;900
7000;0.4;0.115459182;100050;162.5622;0.71529;0.49288;0.9973;1.2639;0.016264;0.1426465;10;2.7508;502.33;0.014298;28.62;;;100.05
7000;0.4;0.346204445;300000;92.0986;0.82301;0.75785;0.99839;2.0103;0.02763;0.2517837;10;4.5654;563.22;0.015272;204.21;;;300
7000;0.4;0.577007409;500000;78.3175;0.88758;0.87227;0.9989;2.5224;0.039159;0.2960887;10;5.9658;598.61;0.017252;422.74;;;500
7000;0.4;0.807810372;700000;73.5681;0.94184;0.95117;0.99924;2.9967;0.051498;0.3152038;10;7.3258;627.35;0.019099;697.11;;;700
7000;0.4;1.038613336;900000;72.8887;0.98504;1.0212;0.99949;3.409;0.0656;0.3181416;10;8.6398;658.47;0.021389;1023.55;;;900
7000;0.6;0.320256205;300000;89.0198;0.81285;0.70605;0.99839;2.0428;0.026706;0.2604917;10;4.5983;566.07;0.014526;73.86;;;300
7000;0.6;0.533760342;500000;76.1991;0.87951;0.83798;0.9989;2.5573;0.0381;0.3043203;10;6.0069;602.58;0.016556;261.27;;;500
7000;0.6;0.747264478;700000;71.6796;0.92965;0.91929;0.99924;3.043;0.050176;0.323508;10;7.3836;630.53;0.018323;507.1;;;700
7000;0.6;0.960768615;900000;70.8434;0.9742;0.9875;0.99949;3.4879;0.063759;0.3273268;10;8.743;658.48;0.020314;811.93;;;900
7000;0.6;1.174272752;1100000;71.9898;1.0136;1.0555;0.99969;3.9079;0.079189;0.3221139;10;10.121;687.45;0.02252;1185.87;;;1100
8000;0;0.136289312;100020;158.0364;0.71461;0.54293;0.9973;1.1398;0.015807;0.1467315;10;2.514;496.04;0.015409;181.64;;;100.02
8000;0;0.408786178;300000;90.7444;0.8346;0.80781;0.99839;1.8359;0.027223;0.2555411;10;4.2272;558.18;0.016476;451.15;;;300
8000;0;0.681310296;500000;77.8599;0.90424;0.91663;0.9989;2.3452;0.03893;0.2978291;10;5.6166;593.72;0.018445;751.12;;;500
8000;0;0.953834414;700000;74.8651;0.96035;1.0053;0.99924;2.7768;0.052406;0.3097429;10;6.9388;630.41;0.020969;1104.15;;;700
8000;0;1.226358533;900000;75.8223;1.0114;1.0855;0.99949;3.1352;0.06824;0.3058326;10;8.2101;672.02;0.024184;1508.06;;;900
8000;0.2;0.133663763;100050;157.0732;0.7128;0.53423;0.9973;1.1425;0.015715;0.1476314;10;2.5165;496.96;0.015283;109.97;;;100.05
8000;0.2;0.400790894;300000;90.189;0.83192;0.80054;0.99839;1.8419;0.027057;0.2571149;10;4.2336;558.73;0.016322;336.06;;;300
8000;0.2;0.667984823;500000;77.4356;0.90104;0.91122;0.9989;2.3533;0.038718;0.2994608;10;5.6262;594.19;0.018281;604.57;;;500
8000;0.2;0.935178753;700000;74.4237;0.958;0.99725;0.99924;2.7906;0.052097;0.3115798;10;6.9558;630.2;0.020743;931.77;;;700
8000;0.2;1.202372682;900000;75.252;1.008;1.0795;0.99949;3.1631;0.067727;0.3081502;10;8.2467;670.05;0.02379;1317.23;;;900
8000;0.4;0.126838235;100050;154.1225;0.70713;0.50976;0.9973;1.152;0.01542;0.1504578;10;2.525;499.37;0.014873;37.67;;;100.05
8000;0.4;0.380324544;300000;88.4963;0.82428;0.77918;0.99839;1.8608;0.026549;0.2620329;10;4.2534;560.24;0.015853;220.32;;;300
8000;0.4;0.633874239;500000;76.3027;0.89355;0.89;0.9989;2.3721;0.038151;0.3039069;10;5.6483;596.39;0.017871;457.63;;;500
8000;0.4;0.887423935;700000;73.1265;0.95125;0.97599;0.99924;2.8306;0.051189;0.3171072;10;7.0052;629.94;0.020094;760.37;;;700
8000;0.4;1.140973631;900000;73.6877;0.99911;1.0623;0.99949;3.2383;0.066319;0.3146922;10;8.3455;665.69;0.022755;1130.91;;;900
8000;0.6;0.352038302;300000;85.685;0.81364;0.73539;0.99839;1.8916;0.025706;0.2706299;10;4.2852;562.87;0.015099;101.53;;;300
8000;0.6;0.586730503;500000;74.4136;0.8839;0.86293;0.9989;2.4028;0.037207;0.3116221;10;5.6851;600.5;0.017205;308.25;;;500
8000;0.6;0.821422704;700000;70.9927;0.94132;0.94822;0.99924;2.8951;0.049695;0.3266384;10;7.0849;630.24;0.019073;584.83;;;700
8000;0.6;1.056114905;900000;71.6127;0.98775;1.0218;0.99949;3.3257;0.064451;0.3238105;10;8.4603;663.73;0.021533;936.06;;;900
0;0;0.083590943;100050;258.5612;0.76327;0.42146;0.9973;2.1483;0.025869;0.0896845;20;4.692;537.29;0.01338;241.56;;;100.05
0;0;0.250764475;300140;136.0941;0.85747;0.64629;0.99839;3.2004;0.040847;0.170389;20;7.2996;605.29;0.014181;526.9;;;300.14
0;0;0.417887877;500170;107.3891;0.90071;0.77306;0.9989;3.8615;0.053713;0.2159337;20;9.0856;638.83;0.015456;778.28;;;500.17
0;0;0.584869246;700030;94.4324;0.93179;0.85688;0.99924;4.3819;0.066106;0.2455611;20;10.578;662.88;0.016762;1023.33;;;700.03
0;0;0.751942518;900000;87.0308;0.95932;0.9121;0.99949;4.834;0.078328;0.2664451;20;11.922;681.59;0.018004;1271.58;;;900
0;0;0.919040856;1100000;82.3574;0.98626;0.95485;0.99969;5.255;0.090593;0.2815648;20;13.2;697.37;0.019155;1531.5;;;1100
0;0;1.086139193;1300000;79.3014;1.0095;0.99147;0.99986;5.6614;0.10309;0.2924151;20;14.455;711.58;0.020233;1808.81;;;1300
0;0.2;0.082461057;100050;254.6232;0.75916;0.41636;0.9973;2.1647;0.025475;0.0910716;20;4.7073;537.61;0.013076;90.24;;;100.05
0;0.2;0.247267782;300010;135.0017;0.85555;0.63574;0.99839;3.2101;0.040502;0.1717677;20;7.3092;606.35;0.014019;301.84;;;300.01
0;0.2;0.412099233;500000;106.5033;0.89789;0.76049;0.9989;3.8759;0.053252;0.2177298;20;9.1005;639.45;0.015266;507.09;;;500
0;0.2;0.576938927;700000;93.7359;0.93007;0.84742;0.99924;4.3959;0.065615;0.2473858;20;10.593;663.73;0.016585;715.68;;;700
0;0.2;0.74177862;900000;86.4281;0.9566;0.90417;0.99949;4.8494;0.077785;0.268303;20;11.94;682.39;0.017822;932.43;;;900
0;0.2;0.906618314;1100000;81.8821;0.98369;0.94944;0.99969;5.2677;0.09007;0.2831991;20;13.216;698.5;0.018998;1162.74;;;1100
0;0.2;1.071458007;1300000;78.791;1.0079;0.98384;0.99986;5.6811;0.10243;0.2943095;20;14.479;712.25;0.020033;1412.46;;;1300
0;0.4;0.236843767;300010;131.5587;0.85004;0.60539;0.99839;3.239;0.039469;0.176263;20;7.3376;609.48;0.01354;74.32;;;300.01
0;0.4;0.394726455;500000;103.6562;0.88984;0.73006;0.9989;3.9219;0.051828;0.2237101;20;9.1482;641.35;0.014684;232.78;;;500
0;0.4;0.552617036;700000;91.5959;0.9252;0.81863;0.99924;4.44;0.064117;0.2531656;20;10.641;666.12;0.016046;405.53;;;700
0;0.4;0.710507618;900000;84.6412;0.95071;0.87943;0.99949;4.8939;0.076177;0.2739675;20;11.99;685.02;0.017296;590.82;;;900
