Alt (m);Mach number;Throttle;Power (W);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);Nominal Power (W);;;Power (kW)
5000;0.2;0.844404413;1500000;66.3202;0.9581;0.9739;0.99949;4.3293;0.09948;0.3496512;0;9.5123;628.47;0.025537;1396.79;2500800;;;
5000;0.2;0.956991669;1700000;66.0593;0.97954;1.0108;0.99961;4.617;0.1123;0.3510323;0;10.337;643.95;0.027032;1655.97;2500800;;;
5000;0.2;1.069578924;1900000;66.1066;1.0003;1.0501;0.99973;4.8966;0.1256;0.350781;0;11.158;658.96;0.028507;1932.35;2500800;;;
5000;0.4;0.161114691;300060;103.5273;0.75353;0.55564;0.99788;2.0949;0.031064;0.2239885;0;3.9745;512.33;0.016476;77.25;2500800;;;
5000;0.4;0.268481529;500020;83.7081;0.80256;0.67923;0.99839;2.6108;0.041855;0.2770212;0;5.1087;542.42;0.01781;204.42;2500800;;;
5000;0.4;0.375864476;700010;75.2226;0.84341;0.77259;0.99873;3.0182;0.052656;0.3082708;0;6.0772;565.66;0.019386;349.11;2500800;;;
5000;0.4;0.483247423;900000;70.6324;0.87471;0.83281;0.99898;3.3835;0.063569;0.3283044;0;6.9796;584.13;0.020877;512.51;2500800;;;
5000;0.4;0.590635739;1100000;67.8512;0.90265;0.88052;0.99918;3.7353;0.074636;0.3417614;0;7.8623;599.94;0.022203;696.69;2500800;;;
5000;0.4;0.698024055;1300000;66.0633;0.92915;0.92009;0.99935;4.0784;0.085882;0.3510107;0;8.7337;613.8;0.0234;900.78;2500800;;;
5000;0.4;0.805412371;1500000;65.3031;0.95189;0.9566;0.99949;4.3899;0.097955;0.3550971;0;9.5801;628.82;0.024795;1125.42;2500800;;;
5000;0.4;0.912800687;1700000;65.1026;0.97286;0.98946;0.99961;4.6812;0.11067;0.3561903;0;10.41;644.1;0.026272;1368.02;2500800;;;
5000;0.4;1.020189003;1900000;65.1747;0.99289;1.0244;0.99973;4.9672;0.12383;0.3557965;0;11.241;658.69;0.027704;1628.98;2500800;;;
5000;0.6;0.249635547;500020;81.1612;0.79316;0.63821;0.99839;2.657;0.040582;0.2857144;0;5.1513;545.87;0.01697;33.66;2500800;;;
5000;0.6;0.349480779;700010;73.1221;0.83267;0.72526;0.99873;3.0699;0.051186;0.3171262;0;6.1272;568.79;0.018526;152.97;2500800;;;
5000;0.6;0.449326011;900000;68.8776;0.86743;0.79507;0.99898;3.4362;0.06199;0.3366685;0;7.0341;587.99;0.020044;294.05;2500800;;;
5000;0.6;0.549176236;1100000;66.3552;0.89296;0.84714;0.99918;3.7875;0.072991;0.3494666;0;7.9191;604.23;0.021413;457.02;2500800;;;
5000;0.6;0.64902646;1300000;64.7725;0.91795;0.89128;0.99935;4.1275;0.084204;0.3580056;0;8.7899;618.71;0.022668;640.29;2500800;;;
5000;0.6;0.748876685;1500000;63.8232;0.94187;0.92527;0.99949;4.4682;0.095735;0.3633308;0;9.6679;631.52;0.023807;846.57;2500800;;;
5000;0.6;0.84872691;1700000;63.4833;0.9627;0.96157;0.99961;4.7891;0.10792;0.3652763;0;10.533;644.74;0.02504;1073.81;2500800;;;
5000;0.6;0.948577134;1900000;63.6423;0.98202;0.99069;0.99973;5.0815;0.12092;0.3643636;0;11.374;659.03;0.026441;1319.9;2500800;;;
5000;0.6;1.048427359;2100000;64.0284;1.0007;1.0216;0.99983;5.3708;0.13446;0.3621666;0;12.222;672.88;0.027818;1590.61;2500800;;;
6000;0;0.06238309;100050;188.419;0.63745;0.37639;0.99679;1.171;0.018851;0.1230711;0;2.196;445.68;0.017887;137.21;2500800;;;
6000;0;0.187068213;300020;100.7817;0.75569;0.6154;0.99788;1.9236;0.030237;0.2300907;0;3.6858;505.02;0.017465;337.3;2500800;;;
6000;0;0.311759571;500000;82.2414;0.8115;0.74723;0.99839;2.4027;0.041121;0.2819617;0;4.7597;536.57;0.019016;530.7;2500800;;;
6000;0;0.436463399;700000;74.2613;0.85316;0.82412;0.99873;2.7966;0.051983;0.3122612;0;5.6989;559.58;0.02066;733.89;2500800;;;
6000;0;0.561167228;900000;69.9349;0.88771;0.87753;0.99898;3.1648;0.062941;0.3315786;0;6.6003;577.87;0.022098;957.42;2500800;;;
6000;0;0.685871056;1100000;67.5443;0.91965;0.92669;0.99918;3.5058;0.074299;0.3433146;0;7.4678;594.98;0.023554;1199.38;2500800;;;
6000;0;0.810574885;1300000;66.5824;0.94596;0.96744;0.99935;3.8061;0.086557;0.3482743;0;8.2991;613.57;0.025278;1457.8;2500800;;;
6000;0;0.935278713;1500000;66.2473;0.97075;1.0115;0.99949;4.0984;0.099371;0.3500357;0;9.1297;631.2;0.026951;1737.95;2500800;;;
6000;0;1.059982541;1700000;66.4087;0.99376;1.0565;0.99961;4.3711;0.11289;0.349185;0;9.9458;649.08;0.028709;2035.4;2500800;;;
6000;0.2;0.061267606;100050;186.9068;0.63165;0.37149;0.99679;1.1773;0.018699;0.1240668;0;2.201;446.16;0.017649;63.11;2500800;;;
6000;0.2;0.183723209;300020;100.1785;0.75397;0.60594;0.99788;1.9302;0.030056;0.2314761;0;3.6917;505.75;0.017302;215.8;2500800;;;
6000;0.2;0.306184936;500000;81.7765;0.80924;0.73923;0.99839;2.4115;0.040888;0.2835649;0;4.768;537.16;0.01884;379.2;2500800;;;
6000;0.2;0.42865891;700000;73.9217;0.85161;0.81708;0.99873;2.8051;0.051745;0.3136961;0;5.7093;560.38;0.020496;558;2500800;;;
6000;0.2;0.551132884;900000;69.6314;0.8854;0.8716;0.99898;3.1722;0.062668;0.3330239;0;6.6063;578.77;0.021956;757.43;2500800;;;
6000;0.2;0.673606859;1100000;67.1824;0.91795;0.92158;0.99918;3.523;0.073901;0.345164;0;7.4876;595.16;0.023308;980.38;2500800;;;
6000;0.2;0.796080833;1300000;66.2479;0.94373;0.96095;0.99935;3.8242;0.086122;0.3500328;0;8.3193;613.6;0.02503;1219.99;2500800;;;
6000;0.2;0.918554807;1500000;65.9594;0.96844;1.0035;0.99949;4.1179;0.098939;0.3515635;0;9.1556;631.19;0.026696;1483.51;2500800;;;
6000;0.2;1.041028781;1700000;66.0585;0.99165;1.0477;0.99961;4.3979;0.1123;0.3510365;0;9.9774;648.5;0.028382;1764.76;2500800;;;
6000;0.4;0.175224857;300020;98.4608;0.74972;0.5782;0.99788;1.9479;0.029541;0.2355143;0;3.7074;508.27;0.016851;93.18;2500800;;;
6000;0.4;0.2920278;500010;80.3879;0.80316;0.7092;0.99839;2.4366;0.040194;0.2884631;0;4.791;538.98;0.01833;226.53;2500800;;;
6000;0.4;0.408836585;700010;72.8105;0.84716;0.79494;0.99873;2.8314;0.050968;0.3184832;0;5.7346;562.62;0.020004;380.86;2500800;;;
6000;0.4;0.525639528;900000;68.7652;0.87909;0.85639;0.99898;3.197;0.061889;0.3372192;0;6.6341;581.51;0.02151;558.33;2500800;;;
6000;0.4;0.642448312;1100000;66.3615;0.91002;0.90111;0.99918;3.5526;0.072998;0.3494334;0;7.5196;597.53;0.022835;759.47;2500800;;;
6000;0.4;0.759257096;1300000;65.2428;0.93771;0.94402;0.99935;3.8777;0.084816;0.355425;0;8.3789;613.95;0.024307;983.46;2500800;;;
6000;0.4;0.87606588;1500000;64.9788;0.96169;0.98161;0.99949;4.1757;0.097468;0.3568694;0;9.2179;631.19;0.025941;1229.01;2500800;;;
6000;0.4;0.992874664;1700000;65.0966;0.98457;1.022;0.99961;4.4675;0.11066;0.3562233;0;10.058;647.62;0.02753;1497.26;2500800;;;
6000;0.4;1.109683448;1900000;65.5883;1.0063;1.0645;0.99973;4.7483;0.12462;0.3535529;0;10.898;664.15;0.029168;1791.93;2500800;;;
6000;0.6;0.271700266;500010;78.1196;0.79376;0.66189;0.99839;2.4778;0.03906;0.2968387;0;4.8296;542.25;0.017516;69.87;2500800;;;
6000;0.6;0.380378199;700010;70.9179;0.83652;0.75515;0.99873;2.8783;0.049643;0.3269826;0;5.7814;565.87;0.019164;199.94;2500800;;;
6000;0.6;0.489050698;900000;67.2126;0.87116;0.82014;0.99898;3.2431;0.060491;0.3450089;0;6.6827;585.55;0.020726;355.37;2500800;;;
6000;0.6;0.597728631;1100000;65.0619;0.89943;0.87371;0.99918;3.5955;0.071568;0.3564132;0;7.5679;602.28;0.022118;535.32;2500800;;;
6000;0.6;0.706406564;1300000;63.8329;0.927;0.9129;0.99935;3.9442;0.082983;0.3632757;0;8.4542;616.89;0.023378;740.89;2500800;;;
6000;0.6;0.815084497;1500000;63.3988;0.95172;0.95353;0.99949;4.2719;0.095098;0.3657627;0;9.327;631.77;0.024736;970.54;2500800;;;
6000;0.6;0.92376243;1700000;63.6025;0.97365;0.98704;0.99961;4.5709;0.10812;0.3645913;0;10.179;647.81;0.026286;1223.98;2500800;;;
6000;0.6;1.032440363;1900000;64.0931;0.99484;1.0228;0.99973;4.8673;0.12178;0.3618008;0;11.037;663.24;0.02781;1504.97;2500800;;;
7000;0;0.068550874;100050;178.4266;0.63004;0.38864;0.99679;1.0646;0.017851;0.1299634;0;2.0148;443.52;0.018632;131.7;2500800;;;
7000;0;0.205563549;300020;95.9948;0.75292;0.63662;0.99788;1.7839;0.028801;0.2415646;0;3.4341;501.63;0.017939;331.74;2500800;;;
7000;0;0.342583076;500000;79.1127;0.81391;0.76886;0.99839;2.241;0.039556;0.2931127;0;4.4662;533.72;0.019612;528.85;2500800;;;
7000;0;0.479616307;700000;71.9317;0.85643;0.84367;0.99873;2.6301;0.050352;0.3223742;0;5.3922;556.64;0.021271;742.52;2500800;;;
7000;0;0.616649538;900000;68.2344;0.89541;0.90188;0.99898;2.998;0.061411;0.3398421;0;6.2918;575.81;0.02276;981.96;2500800;;;
7000;0;0.753682768;1100000;66.6895;0.92774;0.94882;0.99918;3.315;0.073358;0.3477149;0;7.1402;596.37;0.024588;1238.94;2500800;;;
7000;0;0.890715999;1300000;66.2043;0.95653;0.99888;0.99935;3.6145;0.086066;0.3502632;0;7.9803;616.51;0.026456;1520.38;2500800;;;
7000;0;1.027749229;1500000;66.451;0.98313;1.0487;0.99949;3.8873;0.099677;0.3489628;0;8.8;637.41;0.02849;1821.59;2500800;;;
7000;0.2;0.067323868;100050;177.1659;0.62464;0.38344;0.99679;1.0697;0.017725;0.1308882;0;2.019;444.02;0.018411;65.25;2500800;;;
7000;0.2;0.201884126;300020;95.4327;0.75109;0.62931;0.99788;1.7902;0.028632;0.2429872;0;3.4398;502.29;0.017771;220.59;2500800;;;
7000;0.2;0.336451114;500000;78.6901;0.81146;0.76152;0.99839;2.2489;0.039345;0.2946869;0;4.4736;534.29;0.019439;389.42;2500800;;;
7000;0.2;0.471031559;700000;71.6217;0.85479;0.83906;0.99873;2.6372;0.050135;0.3237694;0;5.3995;557.51;0.021123;578.93;2500800;;;
7000;0.2;0.605612005;900000;67.9599;0.8928;0.89501;0.99898;3.0062;0.061164;0.341215;0;6.3006;576.6;0.022607;795.77;2500800;;;
7000;0.2;0.74019245;1100000;66.3507;0.92563;0.94259;0.99918;3.3312;0.072986;0.3494905;0;7.158;596.38;0.024344;1034.54;2500800;;;
7000;0.2;0.874772895;1300000;65.8867;0.95421;0.99075;0.99935;3.6318;0.085653;0.3519516;0;7.9995;616.44;0.026205;1297.75;2500800;;;
7000;0.2;1.009353341;1500000;66.0795;0.98066;1.0411;0.99949;3.9137;0.099119;0.3509248;0;8.83;636.51;0.02814;1584.55;2500800;;;
7000;0.4;0.191681574;300020;93.8151;0.74639;0.60166;0.99788;1.8078;0.028147;0.247177;0;3.4555;504.42;0.017299;108.45;2500800;;;
7000;0.4;0.319447994;500000;77.3954;0.80472;0.73749;0.99839;2.2729;0.038698;0.2996164;0;4.496;536.02;0.01892;249.1;2500800;;;
7000;0.4;0.447227191;700000;70.6257;0.84992;0.81729;0.99873;2.6601;0.049438;0.3283356;0;5.4212;559.77;0.020655;414.66;2500800;;;
7000;0.4;0.575006389;900000;67.1303;0.88567;0.87419;0.99898;3.0289;0.060417;0.3454316;0;6.323;579.09;0.022169;608.96;2500800;;;
7000;0.4;0.702785587;1100000;65.3379;0.91982;0.92647;0.99918;3.3781;0.071872;0.354908;0;7.207;596.74;0.023646;830.61;2500800;;;
7000;0.4;0.830564784;1300000;64.9113;0.94754;0.96918;0.99935;3.6834;0.084385;0.3572405;0;8.0536;616.35;0.025463;1076.11;2500800;;;
7000;0.4;0.958343982;1500000;65.038;0.97378;1.0157;0.99949;3.9818;0.097557;0.3565444;0;8.9036;634.99;0.027234;1349.2;2500800;;;
7000;0.4;1.086123179;1700000;65.7511;0.99845;1.0637;0.99961;4.2614;0.11178;0.3526775;0;9.7524;654.39;0.029145;1653.65;2500800;;;
7000;0.6;0.297053232;500000;75.3619;0.79527;0.6856;0.99839;2.3114;0.037681;0.3077011;0;4.5329;539.01;0.018114;105.48;2500800;;;
7000;0.6;0.415880466;700010;68.9298;0.84145;0.7815;0.99873;2.7022;0.048251;0.3364136;0;5.4647;563.3;0.019842;247.65;2500800;;;
7000;0.6;0.534695817;900000;65.7773;0.87624;0.84617;0.99898;3.068;0.0592;0.3525369;0;6.3661;583.45;0.021442;420.24;2500800;;;
7000;0.6;0.65351711;1100000;64.0532;0.90796;0.89446;0.99918;3.4279;0.070459;0.362026;0;7.2648;600.42;0.022838;622.2;2500800;;;
7000;0.6;0.772338403;1300000;63.3487;0.93775;0.94162;0.99935;3.7685;0.082353;0.3660522;0;8.1496;616.9;0.024285;851.3;2500800;;;
7000;0.6;0.891159696;1500000;63.56;0.96298;0.98026;0.99949;4.0744;0.09534;0.3648353;0;9.0114;635.07;0.026005;1109.38;2500800;;;
7000;0.6;1.009980989;1700000;64.184;0.98722;1.0224;0.99961;4.3779;0.10911;0.3612881;0;9.8872;652.58;0.0277;1400.8;2500800;;;
8000;0;0.07608365;100050;169.1918;0.62141;0.40211;0.99679;0.9653;0.016927;0.137057;0;1.8464;441.77;0.019484;126.56;2500800;;;
8000;0;0.228152091;300020;91.6077;0.75049;0.66063;0.99788;1.6508;0.027485;0.253133;0;3.1963;498.29;0.0185;326.75;2500800;;;
8000;0;0.380228137;500000;76.3312;0.8178;0.78898;0.99839;2.0894;0.038166;0.3037935;0;4.1931;531.12;0.020299;529.45;2500800;;;
8000;0;0.532319392;700000;69.9567;0.86212;0.86161;0.99873;2.4789;0.04897;0.3314754;0;5.1158;554.28;0.02195;757.57;2500800;;;
8000;0;0.684410646;900000;67.0922;0.90449;0.92225;0.99898;2.8309;0.060383;0.3456278;0;6.0001;576.16;0.0237;1012.14;2500800;;;
8000;0;0.836501901;1100000;66.2219;0.93802;0.97876;0.99918;3.1407;0.072844;0.3501704;0;6.8497;599.19;0.025771;1290.72;2500800;;;
8000;0;0.988593156;1300000;66.4342;0.969;1.0354;0.99935;3.4194;0.086364;0.3490511;0;7.6771;623.22;0.028064;1593.26;2500800;;;
8000;0;1.140684411;1500000;67.5882;1.0016;1.0798;0.99949;3.6505;0.10138;0.3430914;0;8.4655;650.72;0.030858;1916.74;2500800;;;
8000;0.2;0.074552906;100050;168.1374;0.61648;0.39655;0.99679;0.96935;0.016822;0.1379166;0;1.8497;442.3;0.019282;67.12;2500800;;;
8000;0.2;0.223561848;300020;91.139;0.74879;0.64887;0.99788;1.6558;0.027344;0.2544348;0;3.2008;498.91;0.018349;225.29;2500800;;;
8000;0.2;0.372578241;500000;75.9664;0.81531;0.78173;0.99839;2.0964;0.037983;0.3052526;0;4.2003;531.72;0.020132;401.41;2500800;;;
8000;0.2;0.521609538;700000;69.6595;0.8597;0.85494;0.99873;2.4863;0.048762;0.3328895;0;5.1234;554.96;0.021792;605.69;2500800;;;
8000;0.2;0.670640835;900000;66.764;0.90265;0.91693;0.99898;2.8439;0.060088;0.3473269;0;6.0142;576.31;0.023476;839.75;2500800;;;
8000;0.2;0.819672131;1100000;65.899;0.9357;0.97097;0.99918;3.1562;0.072489;0.3518859;0;6.8667;599.07;0.025519;1099.96;2500800;;;
8000;0.2;0.968703428;1300000;66.0554;0.96643;1.0283;0.99935;3.4437;0.085872;0.3510528;0;7.7046;622.2;0.027706;1387.9;2500800;;;
8000;0.2;1.117734724;1500000;67.1378;0.99805;1.0722;0.99949;3.6869;0.10071;0.3453933;0;8.5082;648.44;0.03035;1701.35;2500800;;;
8000;0.4;0.070626853;100050;164.887;0.60291;0.381;0.99679;0.98208;0.016496;0.1406353;0;1.8599;443.91;0.018664;6.75;2500800;;;
8000;0.4;0.21178879;300020;89.6847;0.74396;0.6254;0.99788;1.672;0.026908;0.2585606;0;3.2154;500.98;0.017882;123.12;2500800;;;
8000;0.4;0.352957786;500000;74.8116;0.808;0.76068;0.99839;2.1183;0.037406;0.3099642;0;4.2213;533.35;0.019621;272.7;2500800;;;
8000;0.4;0.494140901;700000;68.81;0.85421;0.84073;0.99873;2.5061;0.048167;0.3369996;0;5.1443;557.47;0.021356;453.6;2500800;;;
8000;0.4;0.635324015;900000;65.8712;0.89456;0.90113;0.99898;2.8765;0.059284;0.3520347;0;6.0493;577.53;0.0229;667.57;2500800;;;
8000;0.4;0.77650713;1100000;64.9475;0.9293;0.95092;0.99918;3.2015;0.071442;0.3570412;0;6.9163;599.02;0.024794;910.76;2500800;;;
8000;0.4;0.917690244;1300000;65.0229;0.95982;1.004;0.99935;3.5073;0.08453;0.3566269;0;7.7763;620.38;0.026779;1185.59;2500800;;;
8000;0.4;1.058873359;1500000;65.9035;0.98862;1.0556;0.99949;3.7842;0.098855;0.3518619;0;8.622;643.35;0.029027;1493.45;2500800;;;
8000;0.6;0.195873866;300020;87.4175;0.73548;0.5797;0.99788;1.6951;0.026227;0.2652664;0;3.2361;504.88;0.017191;18.47;2500800;;;
8000;0.6;0.32643468;500000;72.908;0.79791;0.7179;0.99839;2.1548;0.036454;0.3180576;0;4.2564;536.14;0.018797;140.9;2500800;;;
8000;0.6;0.457008553;700000;67.292;0.84668;0.80687;0.99873;2.543;0.047104;0.3446016;0;5.1816;561.14;0.020585;298.72;2500800;;;
8000;0.6;0.587582425;900000;64.6001;0.88328;0.86945;0.99898;2.9116;0.05814;0.3589614;0;6.0857;581.65;0.022192;490.47;2500800;;;
8000;0.6;0.718156297;1100000;63.419;0.91943;0.92449;0.99918;3.2748;0.069761;0.3656463;0;6.9976;599.72;0.023669;718.02;2500800;;;
8000;0.6;0.848730169;1300000;63.5254;0.94909;0.96873;0.99935;3.5897;0.082583;0.365034;0;7.8673;620.28;0.025569;976.1;2500800;;;
8000;0.6;0.979304041;1500000;64.2847;0.97714;1.0178;0.99949;3.9;0.096427;0.3607223;0;8.7575;640.27;0.027472;1275.57;2500800;;;
8000;0.6;1.109877913;1700000;65.621;1.0038;1.0694;0.99961;4.1969;0.11156;0.3533767;0;9.6561;661.11;0.029534;1617.35;2500800;;;
0;0;0.04407489;100050;274.7122;0.62604;0.31224;0.99679;1.8507;0.027484;0.0844117;10;3.4501;474.12;0.016501;167.56;2500800;;;
0;0;0.132220264;300140;141.1922;0.7891;0.49342;0.99788;2.8438;0.042377;0.1642366;10;5.4799;544.21;0.016558;376.97;2500800;;;
0;0;0.220365639;500230;109.6694;0.82935;0.60902;0.99839;3.4741;0.05486;0.211444;10;6.8718;575.61;0.017546;562.73;2500800;;;
0;0;0.308440529;700160;95.0018;0.85707;0.69677;0.99873;3.9801;0.066517;0.2440894;10;8.0402;597.03;0.018569;744.19;2500800;;;
0;0;0.396599119;900280;86.8811;0.88368;0.76187;0.99898;4.3913;0.078217;0.2669042;10;9.0596;615.3;0.019791;922.73;2500800;;;
0;0;0.484625551;1100100;81.5273;0.90509;0.81621;0.99918;4.7634;0.089687;0.2844316;10;10.005;630.42;0.02092;1104.29;2500800;;;
0;0;0.572687225;1300000;77.7317;0.92294;0.85668;0.99935;5.1066;0.10105;0.2983203;10;10.895;643.13;0.021987;1289.71;2500800;;;
0;0;0.660792952;1500000;74.948;0.94023;0.89094;0.99949;5.4323;0.11242;0.3094001;10;11.754;654.44;0.022995;1481.56;2500800;;;
0;0;0.748898678;1700000;72.8909;0.95817;0.92192;0.99961;5.7435;0.12391;0.3181321;10;12.591;664.96;0.023972;1681.01;2500800;;;
0;0;0.837004405;1900000;71.238;0.97449;0.94487;0.99973;6.0534;0.13535;0.3255136;10;13.42;674.19;0.024844;1889.92;2500800;;;
0;0;0.925110132;2100000;70.0171;0.98979;0.96849;0.99983;6.3571;0.14704;0.3311895;10;14.245;683.02;0.025699;2109.53;2500800;;;
0;0;1.013215859;2300000;69.1622;1.0018;0.99309;0.99992;6.6409;0.15907;0.3352832;10;15.046;692.23;0.026615;2334.96;2500800;;;
0;0.2;0.043426364;100050;271.2615;0.62116;0.30887;0.99679;1.8647;0.027139;0.0854855;10;3.4613;474.91;0.016171;39.2;2500800;;;
0;0.2;0.130240028;300060;139.7378;0.78639;0.4868;0.99788;2.8613;0.04193;0.165946;10;5.4951;544.7;0.016282;180.24;2500800;;;
0;0.2;0.217031989;500020;108.9801;0.82763;0.59902;0.99839;3.4847;0.054492;0.2127813;10;6.8814;576.71;0.017375;322.47;2500800;;;
0;0.2;0.303836972;700010;94.3376;0.85481;0.6875;0.99873;3.9955;0.066037;0.2458079;10;8.0545;597.79;0.018364;469.21;2500800;;;
0;0.2;0.390641955;900000;86.3164;0.88109;0.74953;0.99898;4.4081;0.077685;0.2686503;10;9.0753;615.95;0.019582;619.55;2500800;;;
0;0.2;0.477451278;1100000;81.024;0.9035;0.80756;0.99918;4.7805;0.089126;0.2861985;10;10.022;631.22;0.020715;775.59;2500800;;;
0;0.2;0.564260602;1300000;77.2833;0.92117;0.84894;0.99935;5.124;0.10047;0.300051;10;10.913;643.98;0.021786;937.46;2500800;;;
0;0.2;0.651069925;1500000;74.5412;0.93792;0.88288;0.99949;5.4494;0.11181;0.3110889;10;11.772;655.3;0.022798;1106.85;2500800;;;
0;0.2;0.737879248;1700000;72.5172;0.95549;0.91362;0.99961;5.7607;0.12328;0.3197714;10;12.609;665.84;0.023778;1284.94;2500800;;;
0;0.2;0.824688572;1900000;70.9189;0.97198;0.93947;0.99973;6.0682;0.13475;0.3269783;10;13.437;675.35;0.024673;1472.39;2500800;;;
0;0.2;0.911497895;2100000;69.6845;0.98741;0.96091;0.99983;6.3761;0.14634;0.3327702;10;14.266;683.93;0.025501;1671.65;2500800;;;
0;0.2;0.998307218;2300000;68.8215;1.0003;0.98524;0.99992;6.6635;0.15829;0.3369432;10;15.072;692.97;0.026394;1878.12;2500800;;;
0;0.2;1.085116542;2500000;68.2165;1.0122;1.0073;1;6.9368;0.17054;0.3399317;10;15.861;702.09;0.027317;2092.17;2500800;;;
0;0.4;0.207296547;500020;106.6166;0.82233;0.57122;0.99839;3.5212;0.05331;0.2174983;10;6.9148;579.7;0.016822;79.57;2500800;;;
0;0.4;0.290207703;700010;92.3385;0.8491;0.6565;0.99873;4.0387;0.064637;0.2511297;10;8.0942;600.32;0.017784;191.06;2500800;;;
0;0.4;0.373118859;900000;84.4981;0.87365;0.71927;0.99898;4.461;0.076048;0.2744313;10;9.1258;617.92;0.018942;313.26;2500800;;;
0;0.4;0.456034161;1100000;79.4808;0.89675;0.77524;0.99918;4.8325;0.087429;0.2917551;10;10.073;633.31;0.020103;444.12;2500800;;;
0;0.4;0.538949463;1300000;75.9263;0.91638;0.82229;0.99935;5.1763;0.098704;0.3054135;10;10.967;646.52;0.021188;582.89;2500800;;;
0;0.4;0.621864765;1500000;73.3244;0.9325;0.85905;0.99949;5.5018;0.10999;0.3162512;10;11.827;657.96;0.022213;730.39;2500800;;;
0;0.4;0.704780067;1700000;71.369;0.94797;0.88978;0.99961;5.8153;0.12133;0.3249161;10;12.667;668.37;0.023183;887.23;2500800;;;
0;0.4;0.787695369;1900000;69.8969;0.96421;0.91835;0.99973;6.1194;0.1328;0.3317591;10;13.493;678.26;0.024114;1053.98;2500800;;;
0;0.4;0.870610671;2100000;68.7781;0.97987;0.9445;0.99983;6.4221;0.14443;0.3371555;10;14.319;687.45;0.02499;1232.28;2500800;;;
0;0.4;0.953525973;2300000;67.8548;0.99435;0.9642;0.99992;6.7245;0.15607;0.3417433;10;15.141;695.63;0.025788;1420.37;2500800;;;
0;0.4;1.036441275;2500000;67.1889;1.0072;0.98571;1;7.0143;0.16797;0.3451304;10;15.949;703.89;0.026609;1617.54;2500800;;;
0;0.6;0.430157985;1100000;76.7754;0.88498;0.72498;0.99918;4.9269;0.084453;0.3020361;10;10.164;636.54;0.019048;101.9;2500800;;;
0;0.6;0.508368528;1300000;73.5582;0.9054;0.7684;0.99935;5.2711;0.095626;0.315246;10;11.061;649.96;0.020161;218.06;2500800;;;
0;0.6;0.586579071;1500000;71.2318;0.92475;0.81261;0.99949;5.5944;0.10685;0.3255418;10;11.925;662.09;0.02122;344.82;2500800;;;
0;0.6;0.664789614;1700000;69.4282;0.93942;0.84848;0.99961;5.9083;0.11803;0.3339986;10;12.764;672.71;0.022199;480.02;2500800;;;
0;0.6;0.743000156;1900000;68.0833;0.9534;0.87936;0.99973;6.2161;0.12936;0.3405962;10;13.597;682.54;0.023126;626.77;2500800;;;
0;0.6;0.821210699;2100000;67.074;0.96696;0.90641;0.99983;6.5196;0.14086;0.3457216;10;14.425;691.79;0.024009;785.05;2500800;;;
0;0.6;0.899421242;2300000;66.3256;0.98165;0.9317;0.99992;6.8143;0.15255;0.3496226;10;15.242;700.75;0.024877;953.47;2500800;;;
0;0.6;0.977631785;2500000;65.7287;0.99564;0.95626;1;7.1065;0.16432;0.3527978;10;16.057;709.16;0.025692;1131.89;2500800;;;
0;0.6;1.055842328;2700000;65.2607;1.0088;0.97439;1.0001;7.4032;0.1762;0.3553275;10;16.877;716.76;0.026449;1321.06;2500800;;;
1000;0;0.046927767;100050;257.2131;0.63291;0.32345;0.99679;1.7236;0.025733;0.0901546;10;3.2133;471.59;0.016589;162.2;2500800;;;
1000;0;0.140741088;300060;133.753;0.78746;0.51068;0.99788;2.654;0.040134;0.1733713;10;5.1239;541.32;0.016802;367.49;2500800;;;
1000;0;0.234530957;500020;104.1645;0.82654;0.63355;0.99839;3.2678;0.052084;0.2226184;10;6.4657;571.65;0.01771;554.17;2500800;;;
1000;0;0.328334897;700010;91.0001;0.85782;0.71535;0.99873;3.7384;0.063701;0.2548231;10;7.5741;593.94;0.018933;735.2;2500800;;;
1000;0;0.422138837;900000;83.543;0.88602;0.78823;0.99898;4.1369;0.075189;0.2775687;10;8.5635;612.53;0.020195;917.12;2500800;;;
1000;0;0.515947467;1100000;78.6576;0.90693;0.8377;0.99918;4.4941;0.086523;0.2948086;10;9.4751;627.31;0.021392;1102.04;2500800;;;
1000;0;0.609756098;1300000;75.2383;0.9262;0.87711;0.99935;4.8306;0.09781;0.3082064;10;10.349;640.17;0.022498;1294.23;2500800;;;
1000;0;0.703564728;1500000;72.8039;0.94624;0.912;0.99949;5.1485;0.10921;0.3185122;10;11.193;651.9;0.023568;1494.24;2500800;;;
1000;0;0.797373358;1700000;70.9371;0.96456;0.93766;0.99961;5.4651;0.12059;0.3268943;10;12.031;662.13;0.024518;1705.78;2500800;;;
1000;0;0.891181989;1900000;69.6133;0.9815;0.96498;0.99973;5.772;0.13227;0.3331106;10;12.86;672.01;0.025461;1928.61;2500800;;;
1000;0;0.984990619;2100000;68.7387;0.99518;0.99116;0.99983;6.0555;0.14435;0.3373492;10;13.662;682.4;0.026487;2157.74;2500800;;;
1000;0;1.07879925;2300000;68.2084;1.0094;1.0126;0.99992;6.3189;0.15688;0.3399719;10;14.442;693.23;0.027586;2393.42;2500800;;;
