Alt (m);Mach number;Throttle;Power (W);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);Nominal Power (W);;;Power (kW)
3000;0.2;0.263126875;500020;98.8539;0.8373;0.68998;0.99839;4.0383;0.049429;0.2345779;10;5.9472;566.66;0.0136;456.11;2501105.048;;;
3000;0.2;0.368368152;700010;87.0502;0.87119;0.77717;0.99873;4.5899;0.060936;0.2663858;10;6.9398;588.99;0.01475;649.52;2501105.048;;;
3000;0.2;0.47360943;900000;80.2248;0.89517;0.8335;0.99898;5.0669;0.072202;0.2890496;10;7.8271;605.94;0.015834;848.84;2501105.048;;;
3000;0.2;0.57885597;1100000;75.8577;0.91782;0.87809;0.99918;5.5063;0.083444;0.3056898;10;8.6643;620.23;0.016839;1059.27;2501105.048;;;
3000;0.2;0.68410251;1300000;72.8646;0.94005;0.91307;0.99935;5.9253;0.094724;0.3182468;10;9.4746;632.74;0.017763;1282.72;2501105.048;;;
3000;0.2;0.78934905;1500000;70.8383;0.96093;0.94485;0.99949;6.3419;0.10626;0.3273503;10;10.286;644.04;0.018617;1526.12;2501105.048;;;
3000;0.2;0.89459559;1700000;69.6492;0.97739;0.97556;0.99961;6.7199;0.1184;0.3329391;10;11.066;656.15;0.019578;1781.63;2501105.048;;;
3000;0.2;0.99984213;1900000;69.0284;0.99411;1.0012;0.99973;7.074;0.13115;0.3359332;10;11.83;668.68;0.020601;2051.94;2501105.048;;;
3000;0.2;1.10508867;2100000;68.7;1.0102;1.0281;0.99983;7.4218;0.14427;0.337539;10;12.593;680.76;0.0216;2338.22;2501105.048;;;
3000;0.4;0.149932544;300060;122.6008;0.79356;0.54436;0.99788;3.3563;0.036787;0.1891418;10;4.7778;540.64;0.012178;43.24;2501105.048;;;
3000;0.4;0.249847599;500020;96.3223;0.83082;0.66426;0.99839;4.0842;0.048163;0.2407432;10;5.9784;568.82;0.013103;184.39;2501105.048;;;
3000;0.4;0.349777645;700010;85.0039;0.86353;0.74546;0.99873;4.6393;0.059503;0.2727984;10;6.9731;590.93;0.014251;341.09;2501105.048;;;
3000;0.4;0.44970769;900000;78.56;0.89042;0.80875;0.99898;5.1159;0.070704;0.2951749;10;7.8634;608.42;0.015356;509.51;2501105.048;;;
3000;0.4;0.549642732;1100000;74.429;0.91176;0.85476;0.99918;5.5552;0.081872;0.3115576;10;8.7019;622.85;0.016375;691.24;2501105.048;;;
3000;0.4;0.649577774;1300000;71.6275;0.93285;0.89404;0.99935;5.9722;0.093116;0.3237434;10;9.5121;635.68;0.017324;887.32;2501105.048;;;
3000;0.4;0.749512817;1500000;69.7335;0.95335;0.92552;0.99949;6.3869;0.1046;0.3325366;10;10.323;647.26;0.018197;1103.32;2501105.048;;;
3000;0.4;0.849447859;1700000;68.3764;0.97254;0.95492;0.99961;6.7947;0.11624;0.3391365;10;11.126;657.8;0.019009;1335.63;2501105.048;;;
3000;0.4;0.949382901;1900000;67.6867;0.98766;0.98427;0.99973;7.1721;0.1286;0.342592;10;11.912;669.2;0.019924;1585.56;2501105.048;;;
3000;0.4;1.049317943;2100000;67.4228;1.0034;1.0084;0.99983;7.5245;0.14159;0.343933;10;12.681;681.13;0.020908;1850.46;2501105.048;;;
3000;0.6;0.323883774;700010;81.4919;0.85228;0.69793;0.99873;4.7273;0.057045;0.284555;10;7.0339;594.14;0.013408;23.04;2501105.048;;;
3000;0.6;0.416416046;900000;75.6589;0.88001;0.76034;0.99898;5.2043;0.068093;0.3064929;10;7.9266;611.88;0.014538;160.67;2501105.048;;;
3000;0.6;0.508952945;1100000;71.9547;0.90392;0.81447;0.99918;5.6434;0.07915;0.3222713;10;8.7689;626.97;0.015584;314.46;2501105.048;;;
3000;0.6;0.601489844;1300000;69.434;0.9228;0.85596;0.99935;6.062;0.090264;0.3339709;10;9.5826;639.95;0.016545;483.95;2501105.048;;;
3000;0.6;0.694026743;1500000;67.7614;0.94131;0.8923;0.99949;6.4739;0.10164;0.3422143;10;10.393;651.89;0.017445;673.06;2501105.048;;;
3000;0.6;0.786563642;1700000;66.6397;0.9605;0.92611;0.99961;6.8753;0.11329;0.3479745;10;11.197;663.2;0.018305;880.28;2501105.048;;;
3000;0.6;0.879100541;1900000;65.8374;0.97814;0.95037;0.99973;7.2835;0.12509;0.352215;10;12.006;673.13;0.019083;1105.64;2501105.048;;;
3000;0.6;0.97163744;2100000;65.4006;0.99423;0.97754;0.99983;7.6793;0.13734;0.3545675;10;12.812;683.03;0.019872;1349.57;2501105.048;;;
3000;0.6;1.06417434;2300000;65.3017;1.0078;1.0037;0.99992;8.0514;0.15019;0.3551045;10;13.603;693.43;0.020727;1609.64;2501105.048;;;
4000;0;0.057602625;100050;225.9557;0.70137;0.38823;0.99679;2.0352;0.022606;0.102626;10;2.7997;471.08;0.012342;213.73;2501105.048;;;
4000;0;0.17275606;300060;119.5426;0.79667;0.60288;0.99788;3.0864;0.03587;0.1939805;10;4.424;532.16;0.012914;476;2501105.048;;;
4000;0;0.287880707;500020;94.9794;0.83963;0.72555;0.99839;3.755;0.047491;0.2441469;10;5.5543;562.52;0.014054;711.5;2501105.048;;;
4000;0;0.403022627;700010;84.0095;0.87304;0.8069;0.99873;4.2818;0.058807;0.2760275;10;6.5039;584.48;0.015262;943.24;2501105.048;;;
4000;0;0.518164546;900000;77.7841;0.89938;0.86084;0.99898;4.746;0.070006;0.2981191;10;7.3692;601.51;0.016389;1181.38;2501105.048;;;
4000;0;0.633312223;1100000;73.837;0.92537;0.90171;0.99918;5.1792;0.081221;0.3140559;10;8.1925;615.92;0.017426;1431.05;2501105.048;;;
4000;0;0.7484599;1300000;71.2842;0.94912;0.93943;0.99935;5.602;0.092669;0.3253025;10;9.0057;628.75;0.018386;1699.81;2501105.048;;;
4000;0;0.863607577;1500000;69.9443;0.96867;0.97215;0.99949;5.9782;0.10492;0.3315343;10;9.7873;643.07;0.019502;1981.45;2501105.048;;;
4000;0;0.978755254;1700000;69.2344;0.98772;1.0025;0.99961;6.3379;0.1177;0.3349338;10;10.558;657.15;0.020637;2279.64;2501105.048;;;
4000;0;1.093902931;1900000;68.8921;1.006;1.0344;0.99973;6.69;0.1309;0.3365978;10;11.328;670.63;0.02174;2595.84;2501105.048;;;
4000;0.2;0.056608578;100050;222.7331;0.69778;0.38367;0.99679;2.051;0.022284;0.1041108;10;2.8091;471.42;0.012072;79;2501105.048;;;
4000;0.2;0.16977481;300060;118.5664;0.79471;0.59313;0.99788;3.0955;0.035577;0.1955777;10;4.4296;533.1;0.012771;271.92;2501105.048;;;
4000;0.2;0.282912753;500020;94.2142;0.83723;0.71372;0.99839;3.7686;0.047109;0.2461299;10;5.5634;563.15;0.01389;463.63;2501105.048;;;
4000;0.2;0.39606767;700010;83.4253;0.87158;0.79794;0.99873;4.2951;0.058398;0.2779605;10;6.5132;585.29;0.015109;660.66;2501105.048;;;
4000;0.2;0.509222587;900000;77.2876;0.89753;0.85321;0.99898;4.7594;0.069559;0.3000344;10;7.3783;602.4;0.016241;867.99;2501105.048;;;
4000;0.2;0.622383162;1100000;73.4379;0.92309;0.89652;0.99918;5.1913;0.080782;0.3157626;10;8.2022;616.99;0.017291;1089.48;2501105.048;;;
4000;0.2;0.735543737;1300000;70.9018;0.94684;0.93185;0.99935;5.6172;0.092172;0.3270571;10;9.0197;629.76;0.018234;1331.43;2501105.048;;;
4000;0.2;0.848704311;1500000;69.4753;0.96653;0.96658;0.99949;6.0057;0.10421;0.3337724;10;9.8093;643.23;0.019282;1589.26;2501105.048;;;
4000;0.2;0.961864886;1700000;68.7922;0.9854;0.99564;0.99961;6.3673;0.11695;0.3370864;10;10.582;657.22;0.02041;1864.54;2501105.048;;;
4000;0.2;1.075025461;1900000;68.4671;1.0036;1.0265;0.99973;6.721;0.13009;0.3386871;10;11.353;670.67;0.021509;2157.59;2501105.048;;;
4000;0.4;0.161383316;300060;115.7392;0.78976;0.56509;0.99788;3.1234;0.034729;0.200355;10;4.4479;536.07;0.012354;65.93;2501105.048;;;
4000;0.4;0.268929167;500020;91.8879;0.83036;0.68526;0.99839;3.8113;0.045946;0.2523611;10;5.5923;565.08;0.013395;213.23;2501105.048;;;
4000;0.4;0.376491153;700010;81.6243;0.86581;0.77115;0.99873;4.3381;0.057137;0.2840935;10;6.5438;587.46;0.014635;376.09;2501105.048;;;
4000;0.4;0.484053138;900000;75.815;0.89241;0.82996;0.99898;4.8019;0.068234;0.3058621;10;7.4106;604.97;0.015789;553.5;2501105.048;;;
4000;0.4;0.591620502;1100000;72.1654;0.91595;0.87597;0.99918;5.2346;0.079382;0.3213302;10;8.2363;619.69;0.01685;747.2;2501105.048;;;
4000;0.4;0.699187866;1300000;69.805;0.93952;0.91314;0.99935;5.6567;0.090747;0.3321956;10;9.0523;632.92;0.017825;961.37;2501105.048;;;
4000;0.4;0.80675523;1500000;68.2107;0.96143;0.94666;0.99949;6.0739;0.10232;0.3399604;10;9.8649;644.76;0.018718;1195.8;2501105.048;;;
4000;0.4;0.914322595;1700000;67.4866;0.97904;0.97862;0.99961;6.455;0.11473;0.3436078;10;10.655;657.74;0.019749;1450.2;2501105.048;;;
4000;0.4;1.021889959;1900000;67.2245;0.9967;1.0059;0.99973;6.8141;0.12773;0.3449478;10;11.432;670.96;0.020828;1721.84;2501105.048;;;
4000;0.6;0.347502979;700010;78.5119;0.85425;0.7171;0.99873;4.4149;0.054959;0.2953555;10;6.5968;590.53;0.013831;83.23;2501105.048;;;
4000;0.6;0.446783161;900000;73.2335;0.88426;0.7881;0.99898;4.8803;0.06591;0.3166438;10;7.4687;608.8;0.015006;231.19;2501105.048;;;
4000;0.6;0.546068308;1100000;69.9565;0.90709;0.83844;0.99918;5.3127;0.076952;0.3314764;10;8.2971;623.94;0.016094;397.67;2501105.048;;;
4000;0.6;0.645353455;1300000;67.8333;0.92778;0.88001;0.99935;5.7351;0.088183;0.3418516;10;9.1139;637.41;0.017088;584.5;2501105.048;;;
4000;0.6;0.744638602;1500000;66.4958;0.94949;0.91744;0.99949;6.145;0.099744;0.348728;10;9.9244;650.03;0.018035;793.01;2501105.048;;;
4000;0.6;0.843923749;1700000;65.6005;0.96937;0.94493;0.99961;6.5632;0.11152;0.3534873;10;10.745;661.07;0.018883;1023.31;2501105.048;;;
4000;0.6;0.943208896;1900000;65.1952;0.98694;0.97692;0.99973;6.9617;0.12387;0.3556848;10;11.557;672.31;0.01977;1274.77;2501105.048;;;
4000;0.6;1.042494043;2100000;65.2271;1.0029;1.0036;0.99983;7.329;0.13698;0.3555109;10;12.348;684.44;0.020766;1543.57;2501105.048;;;
5000;0;0.062135138;100050;212.3216;0.70094;0.40162;0.99679;1.872;0.021242;0.1092161;10;2.5831;468.61;0.012608;205.5;2501105.048;;;
5000;0;0.18632468;300020;112.7839;0.79277;0.62723;0.99788;2.8744;0.033838;0.205605;10;4.1222;527.95;0.01308;464.75;2501105.048;;;
5000;0;0.310526643;500010;90.564;0.8401;0.75058;0.99839;3.4994;0.045283;0.2560504;10;5.1908;558.89;0.014381;698.87;2501105.048;;;
5000;0;0.434734816;700010;80.6509;0.8744;0.82545;0.99873;4.0062;0.056456;0.2875222;10;6.1068;580.83;0.015661;934.85;2501105.048;;;
5000;0;0.558936778;900000;75.1046;0.90396;0.87957;0.99898;4.4604;0.067594;0.308755;10;6.9538;598.16;0.016841;1181.73;2501105.048;;;
5000;0;0.683144951;1100000;71.688;0.93175;0.92097;0.99918;4.8974;0.078857;0.32347;10;7.7795;612.86;0.017894;1448.06;2501105.048;;;
5000;0;0.807353124;1300000;69.9049;0.9552;0.95963;0.99935;5.2906;0.090876;0.3317209;10;8.5734;628.48;0.019089;1730.46;2501105.048;;;
5000;0;0.931561297;1500000;69.062;0.97697;0.99419;0.99949;5.6578;0.10359;0.3357695;10;9.3515;644.35;0.020349;2031.58;2501105.048;;;
5000;0;1.05576947;1700000;68.6881;0.99765;1.0309;0.99961;6.0168;0.11677;0.3375977;10;10.128;659.46;0.021569;2352.92;2501105.048;;;
5000;0.2;0.061095506;100050;209.5576;0.69746;0.39677;0.99679;1.8856;0.020966;0.1106566;10;2.5914;468.98;0.012354;83.13;2501105.048;;;
5000;0.2;0.183207132;300020;111.8432;0.79057;0.61765;0.99788;2.885;0.033556;0.2073344;10;4.1291;528.7;0.012923;277.17;2501105.048;;;
5000;0.2;0.305330972;500010;89.8986;0.83765;0.7401;0.99839;3.5114;0.04495;0.2579455;10;5.1991;559.56;0.014226;470.76;2501105.048;;;
5000;0.2;0.427460918;700010;80.1381;0.87272;0.81772;0.99873;4.0182;0.056097;0.289362;10;6.1159;581.67;0.015514;673.88;2501105.048;;;
5000;0.2;0.549584758;900000;74.6764;0.9017;0.8737;0.99898;4.472;0.067209;0.3105254;10;6.9627;599.1;0.016701;891.09;2501105.048;;;
5000;0.2;0.671714704;1100000;71.308;0.92915;0.91355;0.99918;4.9097;0.078439;0.3251941;10;7.7894;613.83;0.017755;1129.19;2501105.048;;;
5000;0.2;0.793844651;1300000;69.443;0.95315;0.95418;0.99935;5.315;0.090276;0.3339278;10;8.5931;628.64;0.018875;1387.73;2501105.048;;;
5000;0.2;0.915974597;1500000;68.6522;0.97475;0.98757;0.99949;5.6842;0.10298;0.3377741;10;9.3757;644.46;0.020129;1666.6;2501105.048;;;
5000;0.2;1.038104543;1700000;68.2762;0.99516;1.0225;0.99961;6.0449;0.11607;0.3396339;10;10.151;659.43;0.021341;1963.96;2501105.048;;;
5000;0.4;0.17428837;300020;109.2444;0.78546;0.58897;0.99788;2.9116;0.032776;0.2122665;10;4.1465;531.5;0.012508;87.58;2501105.048;;;
5000;0.4;0.290472871;500020;87.8369;0.8308;0.70727;0.99839;3.549;0.04392;0.264;10;5.2247;561.42;0.013751;240.61;2501105.048;;;
5000;0.4;0.406651563;700010;78.5231;0.8682;0.79391;0.99873;4.0565;0.054967;0.2953134;10;6.1439;584.05;0.015057;411.18;2501105.048;;;
5000;0.4;0.522830254;900000;73.3581;0.89561;0.85091;0.99898;4.5105;0.066022;0.3161061;10;6.9926;601.67;0.016265;599.73;2501105.048;;;
5000;0.4;0.639014755;1100000;70.2253;0.92233;0.89658;0.99918;4.944;0.077248;0.3302079;10;7.818;616.98;0.017362;809.87;2501105.048;;;
5000;0.4;0.755199256;1300000;68.2272;0.94737;0.9341;0.99935;5.3712;0.088695;0.3398783;10;8.6385;630.4;0.01835;1043.38;2501105.048;;;
5000;0.4;0.871383757;1500000;67.3476;0.9684;0.97025;0.99949;5.7626;0.10102;0.3443173;10;9.4388;644.91;0.01948;1300.6;2501105.048;;;
5000;0.4;0.987568258;1700000;67.0657;0.98846;1.0016;0.99961;6.1283;0.11401;0.3457642;10;10.223;659.73;0.020674;1577.54;2501105.048;;;
5000;0.4;1.103752759;1900000;67.0909;1.0076;1.0346;0.99973;6.4879;0.12747;0.3456347;10;11.006;673.9;0.021835;1874.14;2501105.048;;;
5000;0.6;0.268741266;500020;84.3579;0.82056;0.66424;0.99839;3.6137;0.04218;0.2748875;10;5.2692;564.77;0.012969;3.39;2501105.048;;;
5000;0.6;0.376228098;700010;75.7431;0.85709;0.74735;0.99873;4.1252;0.053021;0.3061523;10;6.1928;587.33;0.014281;141.59;2501105.048;;;
5000;0.6;0.483714931;900000;71.0662;0.88778;0.81254;0.99898;4.5791;0.06396;0.3263006;10;7.0451;605.75;0.015519;301.79;2501105.048;;;
5000;0.6;0.591207137;1100000;68.2651;0.91173;0.86213;0.99918;5.0131;0.075092;0.3396894;10;7.8737;621.38;0.016643;485.29;2501105.048;;;
5000;0.6;0.698699344;1300000;66.5289;0.93581;0.90553;0.99935;5.4341;0.086488;0.348554;10;8.6911;635.55;0.017684;691.71;2501105.048;;;
5000;0.6;0.806191551;1500000;65.4835;0.95852;0.9374;0.99949;5.8608;0.098225;0.3541189;10;9.5208;648.03;0.018622;924.99;2501105.048;;;
5000;0.6;0.913683758;1700000;65.0347;0.97818;0.97386;0.99961;6.2676;0.11056;0.3565622;10;10.341;660.59;0.0196;1181.44;2501105.048;;;
5000;0.6;1.021175965;1900000;65.1763;0.99675;1.0021;0.99973;6.6346;0.12383;0.3557879;10;11.135;674.54;0.020739;1458.39;2501105.048;;;
6000;0;0.067287645;100050;199.528;0.7;0.41603;0.99679;1.7205;0.019962;0.116219;10;2.3824;466.31;0.012892;197.94;2501105.048;;;
6000;0;0.201775506;300020;106.7342;0.79004;0.6496;0.99788;2.6659;0.032023;0.2172586;10;3.831;523.97;0.013347;453.19;2501105.048;;;
6000;0;0.336270092;500000;86.5591;0.84113;0.77301;0.99839;3.2613;0.04328;0.2678971;10;4.8554;555.44;0.014745;689.49;2501105.048;;;
6000;0;0.470778129;700000;77.6309;0.87661;0.84538;0.99873;3.7501;0.054342;0.2987075;10;5.7416;577.34;0.016101;931.4;2501105.048;;;
6000;0;0.605286166;900000;72.7146;0.90923;0.89542;0.99898;4.2043;0.065443;0.3189032;10;6.5832;594.79;0.017295;1192.09;2501105.048;;;
6000;0;0.739794203;1100000;70.0792;0.93846;0.94251;0.99918;4.6228;0.077087;0.3308959;10;7.3946;611.73;0.018533;1473.1;2501105.048;;;
6000;0;0.87430224;1300000;68.9862;0.9635;0.98174;0.99935;4.9991;0.089682;0.3361385;10;8.1806;629.77;0.01994;1774.65;2501105.048;;;
6000;0;1.008810276;1500000;68.5358;0.98714;1.0238;0.99949;5.3655;0.1028;0.3383475;10;8.9645;646.84;0.021297;2099.55;2501105.048;;;
6000;0.2;0.066161883;100050;197.208;0.69663;0.41072;0.99679;1.7316;0.01973;0.1175862;10;2.3891;466.72;0.01266;86.89;2501105.048;;;
6000;0.2;0.198399683;300020;105.8985;0.78788;0.64085;0.99788;2.6752;0.031772;0.2189732;10;3.8371;524.7;0.013196;281.38;2501105.048;;;
6000;0.2;0.330644095;500000;85.9523;0.83867;0.76455;0.99839;3.2721;0.042976;0.2697885;10;4.8628;556.1;0.014593;479.5;2501105.048;;;
6000;0.2;0.462901733;700000;77.1443;0.87482;0.83771;0.99873;3.7607;0.054001;0.3005916;10;5.7478;578.16;0.015959;689.59;2501105.048;;;
6000;0.2;0.59515937;900000;72.3207;0.9069;0.88927;0.99898;4.214;0.065089;0.3206405;10;6.589;595.77;0.017166;920.99;2501105.048;;;
6000;0.2;0.727417008;1100000;69.6414;0.93651;0.93735;0.99918;4.6442;0.076606;0.3329761;10;7.4137;611.92;0.018328;1178.02;2501105.048;;;
6000;0.2;0.859674646;1300000;68.5922;0.96134;0.97529;0.99935;5.0224;0.08917;0.3380697;10;8.2029;629.89;0.019727;1456.57;2501105.048;;;
6000;0.2;0.991932284;1500000;68.1714;0.98479;1.0157;0.99949;5.3904;0.10226;0.3401563;10;8.9891;646.89;0.021078;1758.91;2501105.048;;;
6000;0.2;1.124189922;1700000;68.1632;1.0074;1.0587;0.99961;5.7492;0.11588;0.3401972;10;9.7715;663.29;0.022402;2082.73;2501105.048;;;
6000;0.4;0.189048519;300020;103.4575;0.78222;0.6118;0.99788;2.7016;0.03104;0.2241397;10;3.8541;527.05;0.012766;107.79;2501105.048;;;
6000;0.4;0.315059861;500000;84.1169;0.83176;0.73583;0.99839;3.305;0.042059;0.2756749;10;4.8848;558.03;0.01414;267.78;2501105.048;;;
6000;0.4;0.441090107;700010;75.7234;0.86997;0.81512;0.99873;3.7938;0.053007;0.3062319;10;5.7727;580.61;0.015526;447.21;2501105.048;;;
6000;0.4;0.56710775;900000;71.1943;0.90045;0.8735;0.99898;4.2443;0.064075;0.3257135;10;6.6135;598.78;0.016777;650.06;2501105.048;;;
6000;0.4;0.693131695;1100000;68.5283;0.92957;0.91595;0.99918;4.6843;0.075381;0.3383848;10;7.4446;614.32;0.017884;879.91;2501105.048;;;
6000;0.4;0.81915564;1300000;67.2854;0.9551;0.9582;0.99935;5.0914;0.087471;0.3446355;10;8.2568;630.3;0.019092;1136.69;2501105.048;;;
6000;0.4;0.945179584;1500000;66.946;0.97804;0.99422;0.99949;5.4655;0.10042;0.3463827;10;9.0496;647.06;0.020419;1417.31;2501105.048;;;
6000;0.4;1.071203529;1700000;67.0244;0.99985;1.0326;0.99961;5.8313;0.11394;0.3459776;10;9.8426;663.01;0.021715;1722.32;2501105.048;;;
6000;0.6;0.291823275;500010;80.9791;0.82158;0.68548;0.99839;3.3627;0.04049;0.2863571;10;4.9239;561.15;0.013378;50.09;2501105.048;;;
6000;0.6;0.408550251;700010;73.2452;0.86098;0.77577;0.99873;3.8551;0.051272;0.3165931;10;5.818;584.21;0.014777;199.12;2501105.048;;;
6000;0.6;0.52527139;900000;69.1678;0.89149;0.8364;0.99898;4.3049;0.062251;0.3352561;10;6.6614;602.99;0.016068;374.48;2501105.048;;;
6000;0.6;0.641998366;1100000;66.8286;0.91853;0.88776;0.99918;4.7404;0.073511;0.3469914;10;7.4917;619.29;0.017231;577.33;2501105.048;;;
6000;0.6;0.758725341;1300000;65.4778;0.94468;0.92557;0.99935;5.175;0.085121;0.3541493;10;8.3266;633.56;0.018277;809.18;2501105.048;;;
6000;0.6;0.875452317;1500000;64.9556;0.96787;0.96629;0.99949;5.5895;0.097433;0.3569967;10;9.1545;647.84;0.019369;1069.07;2501105.048;;;
6000;0.6;0.992179293;1700000;65.1391;0.9889;0.99837;0.99961;5.9641;0.11074;0.3559912;10;9.9583;663.48;0.020632;1354.07;2501105.048;;;
6000;0.6;1.108906268;1900000;65.6951;1.0094;1.0329;0.99973;6.3384;0.12482;0.3529782;10;10.778;678.73;0.021883;1674.59;2501105.048;;;
7000;0;0.073216246;100050;187.6571;0.69614;0.42933;0.99679;1.5706;0.018774;0.1235708;10;2.1854;463.45;0.013282;189.53;2501105.048;;;
7000;0;0.219553604;300020;101.2809;0.78807;0.66868;0.99788;2.4679;0.030387;0.2289565;10;3.558;520.41;0.013681;442.72;2501105.048;;;
7000;0;0.36589828;500000;82.8894;0.84209;0.79276;0.99839;3.0346;0.041445;0.2797574;10;4.5371;551.76;0.015175;681.26;2501105.048;;;
7000;0;0.512257592;700000;74.9102;0.88045;0.8632;0.99873;3.5144;0.052437;0.3095564;10;5.406;573.98;0.016579;933.12;2501105.048;;;
7000;0;0.658616905;900000;70.7377;0.91664;0.91935;0.99898;3.9691;0.063664;0.3278156;10;6.2485;592.31;0.017822;1211.98;2501105.048;;;
7000;0;0.804976217;1100000;69.1104;0.94645;0.96395;0.99918;4.3577;0.076021;0.3355348;10;7.0441;612.91;0.019384;1510.46;2501105.048;;;
7000;0;0.951335529;1300000;68.4999;0.97381;1.012;0.99935;4.733;0.08905;0.3385251;10;7.8371;632.42;0.020905;1837.06;2501105.048;;;
7000;0;1.097694841;1500000;68.6094;0.99928;1.0619;0.99949;5.0857;0.10291;0.337985;10;8.6201;652.02;0.022485;2187.55;2501105.048;;;
7000;0.2;0.072014684;100050;185.7212;0.69305;0.42354;0.99679;1.5796;0.018581;0.1248589;10;2.1908;463.92;0.01307;89.46;2501105.048;;;
7000;0.2;0.215950479;300020;100.533;0.78595;0.66002;0.99788;2.4764;0.030162;0.23066;10;3.5636;521.1;0.013533;285.75;2501105.048;;;
7000;0.2;0.359893472;500000;82.3483;0.84061;0.78548;0.99839;3.0443;0.041174;0.2815959;10;4.544;552.51;0.015028;488.41;2501105.048;;;
7000;0.2;0.50385086;700000;74.5033;0.87824;0.85838;0.99873;3.5235;0.052152;0.3112469;10;5.413;574.89;0.016446;709.87;2501105.048;;;
7000;0.2;0.647808249;900000;70.383;0.91399;0.91209;0.99898;3.9794;0.063345;0.3294676;10;6.2568;593.19;0.017687;960.15;2501105.048;;;
7000;0.2;0.791765637;1100000;68.6759;0.94428;0.95764;0.99918;4.3784;0.075543;0.3376575;10;7.0606;612.96;0.019171;1235.51;2501105.048;;;
7000;0.2;0.935723026;1300000;68.1027;0.97145;1.0037;0.99935;4.7552;0.088533;0.3404996;10;7.8554;632.4;0.020687;1538.98;2501105.048;;;
7000;0.2;1.079680415;1500000;68.1821;0.99707;1.0529;0.99949;5.116;0.10227;0.340103;10;8.6459;651.44;0.022212;1869.25;2501105.048;;;
7000;0.4;0.205817384;300020;98.2625;0.77985;0.63584;0.99788;2.5025;0.029481;0.2359897;10;3.5808;523.2;0.013089;127.25;2501105.048;;;
7000;0.4;0.343006106;500000;80.7052;0.83356;0.761;0.99839;3.0741;0.040353;0.2873288;10;4.5646;554.51;0.014585;294.23;2501105.048;;;
7000;0.4;0.480208548;700000;73.2576;0.87298;0.83676;0.99873;3.5522;0.05128;0.3165395;10;5.4346;577.46;0.01604;485.92;2501105.048;;;
7000;0.4;0.61741099;900000;69.3217;0.9068;0.89094;0.99898;4.0083;0.06239;0.3345118;10;6.2781;595.97;0.017299;707.32;2501105.048;;;
7000;0.4;0.754613432;1100000;67.3625;0.93828;0.94133;0.99918;4.4386;0.074099;0.3442408;10;7.1065;613.39;0.018554;959.87;2501105.048;;;
7000;0.4;0.891815874;1300000;66.8763;0.96477;0.98239;0.99935;4.8215;0.086939;0.3467439;10;7.907;632.48;0.020041;1240.99;2501105.048;;;
7000;0.4;1.029018317;1500000;66.9537;0.98984;1.0267;0.99949;5.1958;0.10043;0.3463428;10;8.7098;650.6;0.021484;1551.48;2501105.048;;;
7000;0.6;0.318613395;500000;77.9202;0.82317;0.71114;0.99839;3.1244;0.03896;0.2975985;10;4.5984;557.66;0.013855;94.81;2501105.048;;;
7000;0.6;0.446058752;700000;71.0405;0.86543;0.80008;0.99873;3.6052;0.049729;0.3264184;10;5.4734;581.32;0.015327;256.98;2501105.048;;;
7000;0.6;0.57350411;900000;67.5579;0.89659;0.86171;0.99898;4.0583;0.060802;0.3432453;10;6.3188;600.63;0.016648;451.3;2501105.048;;;
7000;0.6;0.700949468;1100000;65.6708;0.92699;0.90847;0.99918;4.5023;0.072238;0.353109;10;7.1598;617.28;0.017829;677.91;2501105.048;;;
7000;0.6;0.828394826;1300000;64.9055;0.95481;0.95492;0.99935;4.9315;0.084377;0.3572721;10;7.9998;633.26;0.019014;937.99;2501105.048;;;
7000;0.6;0.955840184;1500000;65.1432;0.97899;0.99195;0.99949;5.3153;0.097715;0.3559684;10;8.8164;651.02;0.020426;1229.99;2501105.048;;;
7000;0.6;1.083285541;1700000;65.8166;1.0024;1.0322;0.99961;5.6982;0.11189;0.3523265;10;9.648;668.2;0.021817;1561.18;2501105.048;;;
8000;0;0.080562042;100050;176.2841;0.69102;0.44503;0.99679;1.4347;0.017637;0.131543;10;2.0054;460.48;0.013659;182.05;2501105.048;;;
8000;0;0.241581448;300020;96.1979;0.78615;0.69724;0.99788;2.2813;0.028862;0.2410544;10;3.3017;516.79;0.014057;433.11;2501105.048;;;
8000;0;0.402608906;500000;79.5708;0.84315;0.81277;0.99839;2.8252;0.039785;0.2914252;10;4.2446;548.32;0.015647;676.65;2501105.048;;;
8000;0;0.563652468;700000;72.5695;0.88614;0.88121;0.99873;3.3013;0.050799;0.3195409;10;5.1056;571.11;0.017097;942.96;2501105.048;;;
8000;0;0.72469603;900000;69.4782;0.92431;0.93883;0.99898;3.7302;0.06253;0.3337583;10;5.9302;592.82;0.018626;1237.59;2501105.048;;;
8000;0;0.885739593;1100000;68.5241;0.95647;0.99295;0.99918;4.1164;0.075376;0.3384056;10;6.7322;615.43;0.020346;1561.76;2501105.048;;;
