Alt (m);Mach number;Throttle;Power (kW);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);;;Power (kW)
6000;0.6;1.14;700000;78.41;1.00;1.01;0.99964;2.86;0.05;0.30;20;9.90;705.54;0.02;686.80;;;700
7000;0;0.21;100010;159.50;0.76;0.63;0.9977;1.06;0.02;0.15;20;3.29;549.38;0.02;196.03;;;100.01
7000;0;0.63;300000;94.28;0.89;0.88;0.9988;1.70;0.03;0.25;20;5.52;618.33;0.02;491.60;;;300
7000;0;1.06;500000;83.81;0.97;1.00;0.99931;2.18;0.04;0.28;20;7.45;665.44;0.02;846.03;;;500
7000;0.2;0.21;100010;158.52;0.76;0.62;0.9977;1.07;0.02;0.15;20;3.29;550.10;0.02;126.97;;;100.01
7000;0.2;0.62;300000;93.77;0.89;0.88;0.9988;1.70;0.03;0.25;20;5.53;619.18;0.02;381.50;;;300
7000;0.2;1.03;500000;83.29;0.97;1.00;0.99931;2.19;0.04;0.28;20;7.47;665.31;0.02;705.67;;;500
7000;0.4;0.20;100010;155.75;0.75;0.59;0.9977;1.07;0.02;0.15;20;3.30;552.75;0.02;57.36;;;100.01
7000;0.4;0.59;300000;92.22;0.88;0.86;0.9988;1.72;0.03;0.25;20;5.55;621.41;0.02;271.03;;;300
7000;0.4;0.98;500000;81.73;0.96;0.98;0.99931;2.22;0.04;0.28;20;7.52;665.19;0.02;565.26;;;500
7000;0.4;1.37;700000;81.44;1.03;1.09;0.99964;2.66;0.06;0.28;20;9.45;713.12;0.02;952.22;;;700
7000;0.6;0.54;300000;89.44;0.87;0.82;0.9988;1.75;0.03;0.26;20;5.59;624.41;0.02;158.18;;;300
7000;0.6;0.89;500000;79.57;0.95;0.95;0.99931;2.26;0.04;0.29;20;7.58;667.74;0.02;421.60;;;500
7000;0.6;1.25;700000;79.06;1.02;1.05;0.99964;2.73;0.06;0.29;20;9.56;711.22;0.02;784.99;;;700
8000;0;0.23;100010;151.33;0.75;0.64;0.9977;0.97;0.02;0.15;20;3.02;546.68;0.02;189.06;;;100.01
8000;0;0.70;300000;91.18;0.89;0.90;0.9988;1.58;0.03;0.25;20;5.18;616.28;0.02;492.40;;;300
8000;0;1.17;500000;83.28;0.98;1.04;0.99931;2.06;0.04;0.28;20;7.11;670.19;0.02;873.27;;;500
8000;0.2;0.23;100010;150.53;0.75;0.64;0.9977;0.97;0.02;0.15;20;3.02;547.51;0.02;126.88;;;100.01
8000;0.2;0.69;300000;90.72;0.89;0.89;0.9988;1.59;0.03;0.26;20;5.19;617.00;0.02;391.17;;;300
8000;0.2;1.15;500000;82.75;0.98;1.03;0.99931;2.07;0.04;0.28;20;7.13;669.57;0.02;743.43;;;500
8000;0.4;0.22;100010;148.06;0.75;0.61;0.9977;0.98;0.01;0.16;20;3.03;549.87;0.02;64.27;;;100.01
8000;0.4;0.65;300000;89.36;0.89;0.88;0.9988;1.60;0.03;0.26;20;5.21;619.46;0.02;289.70;;;300
8000;0.4;1.08;500000;81.29;0.97;1.01;0.99931;2.10;0.04;0.29;20;7.19;668.80;0.02;614.31;;;500
8000;0.6;0.20;100010;143.99;0.74;0.56;0.9977;0.99;0.01;0.16;20;3.04;554.24;0.02;0.41;;;100.01
8000;0.6;0.59;300000;86.93;0.88;0.84;0.9988;1.62;0.03;0.27;20;5.25;622.81;0.02;186.37;;;300
8000;0.6;0.99;500000;78.92;0.96;0.98;0.99931;2.15;0.04;0.29;20;7.26;668.81;0.02;481.58;;;500
8000;0.6;1.38;700000;80.84;1.03;1.09;0.99964;2.61;0.06;0.29;20;9.31;720.63;0.02;906.82;;;700
0;0;0.15;100050;245.34;0.82;0.50;0.9977;1.82;0.02;0.09;30;5.61;591.05;0.01;248.55;;;100.05
0;0;0.45;300080;130.79;0.91;0.76;0.9988;2.74;0.04;0.18;30;8.78;660.76;0.02;550.57;;;300.08
0;0;0.74;500010;105.38;0.95;0.89;0.99931;3.31;0.05;0.22;30;10.98;698.01;0.02;823.30;;;500.01
0;0;1.04;700000;94.01;0.99;0.96;0.99964;3.77;0.07;0.25;30;12.87;724.08;0.02;1099.69;;;700
0;0.2;0.15;100020;242.39;0.82;0.50;0.9977;1.83;0.02;0.10;30;5.62;591.48;0.01;118.28;;;100.02
0;0.2;0.44;300000;129.61;0.90;0.75;0.9988;2.75;0.04;0.18;30;8.80;661.26;0.02;354.87;;;300
0;0.2;0.73;500000;104.60;0.95;0.88;0.99931;3.32;0.05;0.22;30;11.00;698.81;0.02;587.56;;;500
0;0.2;1.02;700000;93.43;0.99;0.95;0.99964;3.78;0.07;0.25;30;12.89;725.05;0.02;831.02;;;700
0;0.4;0.41;300000;126.09;0.89;0.72;0.9988;2.78;0.04;0.18;30;8.84;663.19;0.02;157.18;;;300
0;0.4;0.69;500000;102.22;0.95;0.85;0.99931;3.35;0.05;0.23;30;11.04;701.17;0.02;349.81;;;500
0;0.4;0.96;700000;91.55;0.98;0.93;0.99964;3.81;0.06;0.25;30;12.94;727.42;0.02;560.94;;;700
0;0.4;1.23;900000;85.92;1.02;0.99;0.9999;4.25;0.08;0.27;30;14.76;749.33;0.02;800.11;;;900
0;0.6;0.62;500000;98.11;0.93;0.80;0.99931;3.41;0.05;0.24;30;11.12;704.23;0.02;105.02;;;500
0;0.6;0.87;700000;88.38;0.97;0.89;0.99964;3.87;0.06;0.26;30;13.03;731.53;0.02;284.24;;;700
0;0.6;1.12;900000;83.30;1.01;0.95;0.9999;4.31;0.07;0.28;30;14.85;753.90;0.02;493.87;;;900
1000;0;0.16;100020;231.00;0.82;0.52;0.9977;1.69;0.02;0.10;30;5.21;588.39;0.02;240.16;;;100.02
1000;0;0.47;300000;124.40;0.90;0.78;0.9988;2.56;0.04;0.19;30;8.21;657.49;0.02;537.03;;;300
1000;0;0.78;500000;101.01;0.95;0.90;0.99931;3.10;0.05;0.23;30;10.32;694.45;0.02;810.88;;;500
1000;0;1.09;700000;90.76;1.00;0.97;0.99964;3.56;0.06;0.26;30;12.18;720.66;0.02;1097.31;;;700
1000;0.2;0.15;100020;228.41;0.81;0.51;0.9977;1.70;0.02;0.10;30;5.22;588.86;0.01;120.42;;;100.02
1000;0.2;0.46;300000;123.36;0.90;0.77;0.9988;2.56;0.04;0.19;30;8.23;658.07;0.02;356.56;;;300
1000;0.2;0.76;500000;100.32;0.95;0.90;0.99931;3.11;0.05;0.23;30;10.33;695.32;0.02;592.24;;;500
1000;0.2;1.07;700000;90.26;1.00;0.97;0.99964;3.56;0.06;0.26;30;12.20;721.83;0.02;846.40;;;700
1000;0.4;0.43;300000;120.17;0.89;0.74;0.9988;2.59;0.04;0.19;30;8.27;659.80;0.02;174.10;;;300
1000;0.4;0.72;500000;98.18;0.95;0.87;0.99931;3.14;0.05;0.24;30;10.38;697.73;0.02;372.12;;;500
1000;0.4;1.01;700000;88.66;0.99;0.95;0.99964;3.59;0.06;0.26;30;12.24;724.82;0.02;594.62;;;700
1000;0.6;0.66;500000;94.47;0.94;0.82;0.99931;3.19;0.05;0.25;30;10.45;701.20;0.02;145.85;;;500
1000;0.6;0.92;700000;85.76;0.98;0.91;0.99964;3.65;0.06;0.27;30;12.33;728.86;0.02;337.30;;;700
1000;0.6;1.19;900000;81.50;1.01;0.97;0.9999;4.08;0.07;0.28;30;14.16;752.44;0.02;566.65;;;900
2000;0;0.16;100020;217.16;0.81;0.54;0.9977;1.57;0.02;0.11;30;4.84;585.14;0.02;231.47;;;100.02
2000;0;0.49;300000;118.41;0.90;0.81;0.9988;2.38;0.04;0.20;30;7.68;654.29;0.02;525.04;;;300
2000;0;0.82;500000;97.03;0.96;0.92;0.99931;2.90;0.05;0.24;30;9.71;691.27;0.02;801.99;;;500
2000;0;1.15;700000;88.04;1.00;0.99;0.99964;3.36;0.06;0.26;30;11.56;718.30;0.02;1102.48;;;700
2000;0.2;0.16;100020;215.01;0.81;0.53;0.9977;1.57;0.02;0.11;30;4.85;585.76;0.02;121.78;;;100.02
2000;0.2;0.48;300000;117.48;0.90;0.80;0.9988;2.39;0.04;0.20;30;7.69;654.90;0.02;358.46;;;300
2000;0.2;0.81;500000;96.39;0.95;0.91;0.99931;2.91;0.05;0.24;30;9.72;692.05;0.02;599.24;;;500
2000;0.2;1.13;700000;87.53;1.00;0.99;0.99964;3.37;0.06;0.26;30;11.58;719.14;0.02;868.34;;;700
2000;0.4;0.15;100020;208.08;0.80;0.51;0.9977;1.60;0.02;0.11;30;4.88;587.30;0.01;9.93;;;100.02
2000;0.4;0.46;300000;114.65;0.89;0.76;0.9988;2.42;0.03;0.20;30;7.73;656.60;0.02;190.28;;;300
2000;0.4;0.77;500000;94.50;0.95;0.89;0.99931;2.94;0.05;0.25;30;9.76;694.61;0.02;395.26;;;500
2000;0.4;1.07;700000;86.11;0.99;0.97;0.99964;3.39;0.06;0.27;30;11.62;722.34;0.02;633.27;;;700
2000;0.6;0.42;300000;109.80;0.88;0.72;0.9988;2.46;0.03;0.21;30;7.79;659.63;0.01;16.58;;;300
2000;0.6;0.70;500000;91.17;0.94;0.85;0.99931;2.98;0.05;0.25;30;9.83;698.39;0.02;186.19;;;500
2000;0.6;0.98;700000;83.54;0.98;0.93;0.99964;3.44;0.06;0.28;30;11.70;726.71;0.02;393.88;;;700
2000;0.6;1.27;900000;80.00;1.02;0.99;0.9999;3.88;0.07;0.29;30;13.55;750.94;0.02;645.95;;;900
3000;0;0.17;100020;204.08;0.81;0.56;0.9977;1.45;0.02;0.11;30;4.49;581.80;0.02;223.74;;;100.02
3000;0;0.52;300000;112.85;0.90;0.83;0.9988;2.22;0.03;0.21;30;7.17;650.91;0.02;513.41;;;300
3000;0;0.87;500000;93.43;0.96;0.94;0.99931;2.72;0.05;0.25;30;9.15;688.04;0.02;796.46;;;500
3000;0;1.22;700000;86.02;1.01;1.01;0.99964;3.17;0.06;0.27;30;10.98;718.29;0.02;1112.75;;;700
3000;0.2;0.17;100020;202.35;0.80;0.55;0.9977;1.46;0.02;0.11;30;4.50;582.59;0.02;123.20;;;100.02
3000;0.2;0.51;300000;112.02;0.90;0.82;0.9988;2.23;0.03;0.21;30;7.18;651.53;0.02;360.08;;;300
3000;0.2;0.85;500000;92.89;0.96;0.93;0.99931;2.73;0.05;0.25;30;9.16;689.06;0.02;608.32;;;500
3000;0.2;1.19;700000;85.44;1.01;1.01;0.99964;3.18;0.06;0.27;30;11.01;718.34;0.02;895.68;;;700
3000;0.4;0.16;100020;196.66;0.80;0.52;0.9977;1.48;0.02;0.12;30;4.52;584.58;0.01;21.06;;;100.02
3000;0.4;0.49;300000;109.49;0.89;0.79;0.9988;2.25;0.03;0.21;30;7.22;653.34;0.02;205.41;;;300
3000;0.4;0.81;500000;91.18;0.95;0.91;0.99931;2.75;0.05;0.25;30;9.19;691.57;0.02;419.50;;;500
3000;0.4;1.14;700000;83.89;1.00;0.99;0.99964;3.21;0.06;0.28;30;11.06;720.20;0.02;676.71;;;700
3000;0.6;0.45;300000;105.14;0.88;0.73;0.9988;2.29;0.03;0.22;30;7.27;656.20;0.02;46.05;;;300
3000;0.6;0.75;500000;88.21;0.94;0.87;0.99931;2.79;0.04;0.26;30;9.25;695.53;0.02;226.30;;;500
3000;0.6;1.05;700000;81.67;0.99;0.96;0.99964;3.25;0.06;0.28;30;11.12;725.35;0.02;453.41;;;700
4000;0;0.19;100010;191.73;0.80;0.57;0.9977;1.34;0.02;0.12;30;4.16;577.90;0.02;215.99;;;100.01
4000;0;0.56;300000;107.73;0.90;0.85;0.9988;2.07;0.03;0.22;30;6.70;647.59;0.02;503.72;;;300
4000;0;0.93;500000;90.18;0.97;0.95;0.99931;2.56;0.05;0.26;30;8.63;685.00;0.02;796.26;;;500
4000;0;1.30;700000;84.61;1.02;1.03;0.99964;2.99;0.06;0.27;30;10.45;720.12;0.02;1131.83;;;700
4000;0.2;0.18;100020;190.26;0.80;0.57;0.9977;1.35;0.02;0.12;30;4.16;578.81;0.02;124.00;;;100.02
4000;0.2;0.55;300000;106.98;0.90;0.84;0.9988;2.07;0.03;0.22;30;6.71;648.31;0.02;362.58;;;300
4000;0.2;0.91;500000;89.69;0.96;0.95;0.99931;2.57;0.04;0.26;30;8.64;685.98;0.02;621.39;;;500
4000;0.2;1.28;700000;84.04;1.02;1.03;0.99964;3.00;0.06;0.28;30;10.48;720.06;0.02;929.19;;;700
4000;0.4;0.17;100020;185.62;0.79;0.54;0.9977;1.36;0.02;0.12;30;4.18;581.24;0.02;31.06;;;100.02
4000;0.4;0.52;300000;104.71;0.89;0.81;0.9988;2.09;0.03;0.22;30;6.74;650.18;0.02;220.32;;;300
4000;0.4;0.87;500000;88.24;0.96;0.93;0.99931;2.58;0.04;0.26;30;8.67;689.07;0.02;446.15;;;500
4000;0.4;1.22;700000;82.38;1.01;1.01;0.99964;3.04;0.06;0.28;30;10.55;720.19;0.02;727.03;;;700
4000;0.6;0.48;300000;100.89;0.88;0.76;0.9988;2.13;0.03;0.23;30;6.79;653.13;0.02;74.23;;;300
4000;0.6;0.81;500000;85.62;0.95;0.89;0.99931;2.62;0.04;0.27;30;8.73;693.20;0.02;267.72;;;500
4000;0.6;1.13;700000;80.13;1.00;0.97;0.99964;3.09;0.06;0.29;30;10.62;723.98;0.02;518.86;;;700
5000;0;0.20;100010;180.39;0.79;0.60;0.9977;1.24;0.02;0.13;30;3.84;573.99;0.02;208.38;;;100.01
5000;0;0.60;300000;103.04;0.90;0.86;0.9988;1.92;0.03;0.23;30;6.26;644.22;0.02;494.83;;;300
5000;0;0.99;500000;87.49;0.97;0.98;0.99931;2.41;0.04;0.27;30;8.17;682.91;0.02;802.84;;;500
5000;0;1.39;700000;83.68;1.03;1.06;0.99964;2.82;0.06;0.28;30;9.99;723.41;0.02;1161.20;;;700
5000;0.2;0.20;100010;179.20;0.79;0.59;0.9977;1.24;0.02;0.13;30;3.84;575.03;0.02;124.55;;;100.01
5000;0.2;0.59;300000;102.39;0.90;0.86;0.9988;1.92;0.03;0.23;30;6.26;644.99;0.02;365.16;;;300
5000;0.2;0.98;500000;87.04;0.97;0.97;0.99931;2.42;0.04;0.27;30;8.18;683.86;0.02;640.07;;;500
5000;0.2;1.37;700000;83.13;1.03;1.05;0.99964;2.83;0.06;0.28;30;10.01;723.24;0.02;971.62;;;700
5000;0.4;0.19;100010;175.38;0.78;0.56;0.9977;1.25;0.02;0.13;30;3.86;577.81;0.02;39.91;;;100.01
5000;0.4;0.56;300000;100.33;0.89;0.83;0.9988;1.94;0.03;0.23;30;6.29;646.99;0.02;234.63;;;300
5000;0.4;0.93;500000;85.71;0.96;0.95;0.99931;2.43;0.04;0.27;30;8.21;686.75;0.02;477.22;;;500
5000;0.4;1.31;700000;81.58;1.02;1.03;0.99964;2.87;0.06;0.28;30;10.08;723.00;0.02;783.52;;;700
5000;0.6;0.52;300000;96.91;0.88;0.78;0.9988;1.97;0.03;0.24;30;6.34;650.04;0.02;100.88;;;300
5000;0.6;0.87;500000;83.42;0.95;0.91;0.99931;2.46;0.04;0.28;30;8.26;691.38;0.02;311.67;;;500
5000;0.6;1.22;700000;79.06;1.01;1.00;0.99964;2.94;0.06;0.29;30;10.18;723.66;0.02;590.70;;;700
6000;0;0.22;100010;170.34;0.78;0.62;0.9977;1.14;0.02;0.14;30;3.54;570.84;0.02;201.07;;;100.01
6000;0;0.65;300000;98.89;0.90;0.88;0.9988;1.78;0.03;0.23;30;5.85;641.42;0.02;488.58;;;300
6000;0;1.09;500000;85.63;0.98;0.99;0.99931;2.26;0.04;0.27;30;7.74;683.83;0.02;813.15;;;500
6000;0.2;0.21;100010;169.24;0.78;0.61;0.9977;1.14;0.02;0.14;30;3.55;571.75;0.02;124.98;;;100.01
6000;0.2;0.64;300000;98.28;0.90;0.87;0.9988;1.79;0.03;0.24;30;5.85;642.16;0.02;369.30;;;300
6000;0.2;1.06;500000;85.07;0.98;0.99;0.99931;2.27;0.04;0.27;30;7.76;683.86;0.02;663.03;;;500
6000;0.4;0.20;100010;166.05;0.78;0.58;0.9977;1.15;0.02;0.14;30;3.56;574.66;0.02;48.25;;;100.01
6000;0.4;0.61;300000;96.51;0.90;0.85;0.9988;1.80;0.03;0.24;30;5.88;644.41;0.02;249.90;;;300
6000;0.4;1.01;500000;83.63;0.97;0.97;0.99931;2.30;0.04;0.28;30;7.80;685.39;0.02;512.38;;;500
6000;0.6;0.56;300000;93.33;0.88;0.81;0.9988;1.83;0.03;0.25;30;5.92;647.26;0.02;127.12;;;300
6000;0.6;0.94;500000;81.60;0.96;0.94;0.99931;2.32;0.04;0.28;30;7.85;690.14;0.02;358.97;;;500
6000;0.6;1.32;700000;78.95;1.02;1.03;0.99964;2.79;0.06;0.29;30;9.78;727.41;0.02;670.92;;;700
7000;0;0.24;100010;161.24;0.78;0.63;0.9977;1.04;0.02;0.14;30;3.26;567.97;0.02;193.46;;;100.01
7000;0;0.72;300000;95.23;0.90;0.90;0.9988;1.66;0.03;0.24;30;5.47;639.01;0.02;484.68;;;300
7000;0;1.20;500000;84.50;0.99;1.02;0.99931;2.13;0.04;0.27;30;7.36;686.83;0.02;832.64;;;500
7000;0.2;0.23;100010;160.24;0.77;0.62;0.9977;1.04;0.02;0.14;30;3.26;568.73;0.02;124.81;;;100.01
7000;0.2;0.70;300000;94.71;0.90;0.89;0.9988;1.66;0.03;0.24;30;5.47;639.86;0.02;375.38;;;300
7000;0.2;1.17;500000;83.97;0.99;1.01;0.99931;2.14;0.04;0.28;30;7.38;686.70;0.02;693.42;;;500
7000;0.4;0.22;100010;157.41;0.77;0.59;0.9977;1.05;0.02;0.15;30;3.27;571.46;0.02;55.61;;;100.01
7000;0.4;0.66;300000;93.12;0.90;0.87;0.9988;1.67;0.03;0.25;30;5.50;642.13;0.02;265.69;;;300
7000;0.4;1.11;500000;82.38;0.98;0.99;0.99931;2.17;0.04;0.28;30;7.43;686.60;0.02;553.94;;;500
7000;0.6;0.62;300000;90.26;0.89;0.83;0.9988;1.70;0.03;0.26;30;5.53;645.17;0.02;153.45;;;300
7000;0.6;1.03;500000;80.24;0.97;0.96;0.99931;2.20;0.04;0.29;30;7.49;689.59;0.02;411.43;;;500
8000;0;0.27;100010;152.99;0.77;0.65;0.9977;0.95;0.02;0.15;30;2.99;565.73;0.02;186.60;;;100.01
8000;0;0.80;300000;92.07;0.91;0.91;0.9988;1.54;0.03;0.25;30;5.13;637.27;0.02;484.98;;;300
8000;0;1.34;500000;83.90;1.00;1.05;0.99931;2.00;0.04;0.28;30;7.03;691.84;0.02;858.85;;;500
8000;0.2;0.26;100010;152.19;0.77;0.64;0.9977;0.95;0.02;0.15;30;2.99;566.59;0.02;124.77;;;100.01
8000;0.2;0.79;300000;91.61;0.91;0.91;0.9988;1.55;0.03;0.25;30;5.13;638.05;0.02;384.52;;;300
8000;0.2;1.31;500000;83.38;1.00;1.04;0.99931;2.01;0.04;0.28;30;7.04;691.35;0.02;729.93;;;500
8000;0.4;0.25;100010;149.66;0.76;0.61;0.9977;0.95;0.01;0.15;30;3.00;569.06;0.02;62.53;;;100.01
8000;0.4;0.74;300000;90.22;0.90;0.89;0.9988;1.56;0.03;0.26;30;5.15;640.60;0.02;283.83;;;300
8000;0.4;1.23;500000;81.91;0.99;1.02;0.99931;2.04;0.04;0.28;30;7.10;690.69;0.02;601.74;;;500
8000;0.6;0.68;300000;87.74;0.89;0.86;0.9988;1.58;0.03;0.26;30;5.19;643.98;0.02;181.25;;;300
8000;0.6;1.14;500000;79.51;0.98;0.99;0.99931;2.09;0.04;0.29;30;7.17;690.84;0.02;469.56;;;500
