Alt (m);Mach number;Throttle;Power (W);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);;;Power (kW)
1828.80;0.50;0.70;1000000.00;88.79;0.95;0.89;1.00;5.82;0.09;0.26;20.00;10.45;691.97;0.02;650.14;;;1000.00
1828.80;0.50;0.77;1100000.00;86.64;0.96;0.91;1.00;6.05;0.10;0.27;20.00;10.96;699.86;0.02;761.82;;;1100.00
1828.80;0.50;0.84;1200000.00;84.96;0.97;0.93;1.00;6.27;0.10;0.27;20.00;11.47;707.55;0.02;880.29;;;1200.00
1828.80;0.50;0.91;1300000.00;83.56;0.98;0.95;1.00;6.50;0.11;0.28;20.00;11.98;714.75;0.02;1004.46;;;1300.00
1828.80;0.50;0.99;1400000.00;82.38;0.99;0.96;1.00;6.73;0.12;0.28;20.00;12.50;721.35;0.02;1134.31;;;1400.00
1828.80;0.50;1.06;1500000.00;81.42;1.01;0.98;1.00;6.95;0.12;0.28;20.00;13.01;727.71;0.02;1270.61;;;1500.00
1828.80;0.60;0.41;600000.00;102.36;0.89;0.74;1.00;4.87;0.06;0.23;20.00;8.31;654.52;0.01;79.72;;;600.00
1828.80;0.60;0.47;700000.00;96.96;0.91;0.78;1.00;5.14;0.07;0.24;20.00;8.89;666.11;0.01;164.77;;;700.00
1828.80;0.60;0.54;800000.00;92.84;0.92;0.81;1.00;5.39;0.07;0.25;20.00;9.44;676.40;0.02;253.88;;;800.00
1828.80;0.60;0.61;900000.00;89.60;0.93;0.84;1.00;5.64;0.08;0.26;20.00;9.97;685.55;0.02;347.45;;;900.00
1828.80;0.60;0.68;1000000.00;87.06;0.94;0.87;1.00;5.87;0.09;0.27;20.00;10.49;693.92;0.02;446.26;;;1000.00
1828.80;0.60;0.75;1100000.00;85.01;0.95;0.89;1.00;6.10;0.09;0.27;20.00;11.00;701.85;0.02;550.12;;;1100.00
1828.80;0.60;0.81;1200000.00;83.41;0.97;0.91;1.00;6.33;0.10;0.28;20.00;11.52;709.45;0.02;662.00;;;1200.00
1828.80;0.60;0.88;1300000.00;82.13;0.98;0.93;1.00;6.55;0.11;0.28;20.00;12.03;716.86;0.02;778.36;;;1300.00
1828.80;0.60;0.95;1400000.00;81.08;0.99;0.95;1.00;6.77;0.11;0.29;20.00;12.54;723.96;0.02;900.94;;;1400.00
1828.80;0.60;1.02;1500000.00;80.21;1.00;0.96;1.00;7.00;0.12;0.29;20.00;13.05;730.55;0.02;1030.01;;;1500.00
2133.60;0.00;0.08;100040.00;285.49;0.77;0.45;1.00;2.46;0.03;0.08;20.00;3.91;536.01;0.01;295.16;;;100.04
2133.60;0.00;0.16;200020.00;187.38;0.83;0.58;1.00;3.12;0.04;0.12;20.00;5.10;578.87;0.01;473.39;;;200.02
2133.60;0.00;0.24;300020.00;148.88;0.85;0.68;1.00;3.62;0.04;0.16;20.00;6.01;601.61;0.01;632.29;;;300.02
2133.60;0.00;0.32;400010.00;129.51;0.88;0.74;1.00;4.00;0.05;0.18;20.00;6.76;620.54;0.01;780.08;;;400.01
2133.60;0.00;0.40;500000.00;117.35;0.89;0.80;1.00;4.33;0.06;0.20;20.00;7.43;635.98;0.02;923.53;;;500.00
2133.60;0.00;0.47;600000.00;108.91;0.91;0.84;1.00;4.62;0.07;0.21;20.00;8.03;648.46;0.02;1063.28;;;600.00
2133.60;0.00;0.55;700000.00;102.74;0.92;0.87;1.00;4.89;0.07;0.23;20.00;8.60;659.38;0.02;1203.58;;;700.00
2133.60;0.00;0.63;800000.00;98.04;0.94;0.90;1.00;5.14;0.08;0.24;20.00;9.14;669.14;0.02;1344.49;;;800.00
2133.60;0.00;0.71;900000.00;94.44;0.95;0.92;1.00;5.38;0.08;0.25;20.00;9.67;678.16;0.02;1488.87;;;900.00
2133.60;0.00;0.79;1000000.00;91.49;0.97;0.94;1.00;5.61;0.09;0.25;20.00;10.18;686.03;0.02;1636.98;;;1000.00
2133.60;0.00;0.87;1100000.00;89.13;0.98;0.96;1.00;5.84;0.10;0.26;20.00;10.70;693.52;0.02;1790.02;;;1100.00
2133.60;0.00;0.95;1200000.00;87.40;0.99;0.98;1.00;6.06;0.10;0.27;20.00;11.20;701.38;0.02;1948.84;;;1200.00
2133.60;0.00;1.03;1300000.00;86.10;1.00;1.00;1.00;6.27;0.11;0.27;20.00;11.70;709.52;0.02;2110.88;;;1300.00
2133.60;0.10;0.08;100040.00;284.47;0.77;0.45;1.00;2.46;0.03;0.08;20.00;3.91;536.06;0.01;210.84;;;100.04
2133.60;0.10;0.16;200020.00;186.91;0.83;0.58;1.00;3.13;0.04;0.12;20.00;5.10;579.06;0.01;366.12;;;200.02
2133.60;0.10;0.24;300020.00;148.57;0.85;0.67;1.00;3.62;0.04;0.16;20.00;6.01;601.79;0.01;507.99;;;300.02
2133.60;0.10;0.31;400010.00;129.20;0.87;0.74;1.00;4.01;0.05;0.18;20.00;6.76;620.64;0.01;642.67;;;400.01
2133.60;0.10;0.39;500000.00;117.12;0.89;0.80;1.00;4.33;0.06;0.20;20.00;7.43;636.14;0.02;775.01;;;500.00
2133.60;0.10;0.47;600000.00;108.70;0.91;0.83;1.00;4.62;0.07;0.21;20.00;8.03;648.65;0.02;904.86;;;600.00
2133.60;0.10;0.55;700000.00;102.55;0.92;0.87;1.00;4.89;0.07;0.23;20.00;8.60;659.57;0.02;1035.85;;;700.00
2133.60;0.10;0.63;800000.00;97.87;0.94;0.89;1.00;5.14;0.08;0.24;20.00;9.15;669.30;0.02;1168.30;;;800.00
2133.60;0.10;0.71;900000.00;94.28;0.95;0.92;1.00;5.38;0.08;0.25;20.00;9.67;678.36;0.02;1304.19;;;900.00
2133.60;0.10;0.79;1000000.00;91.36;0.96;0.94;1.00;5.61;0.09;0.25;20.00;10.19;686.29;0.02;1444.44;;;1000.00
2133.60;0.10;0.87;1100000.00;89.01;0.98;0.96;1.00;5.85;0.10;0.26;20.00;10.70;693.74;0.02;1589.73;;;1100.00
2133.60;0.10;0.94;1200000.00;87.26;0.99;0.98;1.00;6.07;0.10;0.27;20.00;11.21;701.52;0.02;1741.05;;;1200.00
2133.60;0.10;1.02;1300000.00;85.94;1.00;1.00;1.00;6.28;0.11;0.27;20.00;11.70;709.51;0.02;1896.30;;;1300.00
2133.60;0.20;0.08;100040.00;281.37;0.77;0.44;1.00;2.47;0.03;0.08;20.00;3.92;536.22;0.01;126.17;;;100.04
2133.60;0.20;0.16;200020.00;185.51;0.83;0.57;1.00;3.13;0.04;0.13;20.00;5.11;579.61;0.01;258.68;;;200.02
2133.60;0.20;0.23;300020.00;147.54;0.85;0.67;1.00;3.63;0.04;0.16;20.00;6.02;602.31;0.01;383.55;;;300.02
2133.60;0.20;0.31;400010.00;128.31;0.87;0.73;1.00;4.02;0.05;0.18;20.00;6.77;620.98;0.01;505.38;;;400.01
2133.60;0.20;0.39;500000.00;116.40;0.89;0.79;1.00;4.34;0.06;0.20;20.00;7.44;636.62;0.01;626.43;;;500.00
2133.60;0.20;0.47;600000.00;108.07;0.91;0.83;1.00;4.63;0.06;0.21;20.00;8.04;649.18;0.02;746.48;;;600.00
2133.60;0.20;0.54;700000.00;102.00;0.92;0.86;1.00;4.90;0.07;0.23;20.00;8.61;660.13;0.02;868.48;;;700.00
2133.60;0.20;0.62;800000.00;97.35;0.94;0.89;1.00;5.15;0.08;0.24;20.00;9.16;669.80;0.02;992.35;;;800.00
2133.60;0.20;0.70;900000.00;93.81;0.95;0.91;1.00;5.39;0.08;0.25;20.00;9.68;678.90;0.02;1120.10;;;900.00
2133.60;0.20;0.78;1000000.00;90.95;0.96;0.93;1.00;5.62;0.09;0.25;20.00;10.20;687.04;0.02;1252.12;;;1000.00
2133.60;0.20;0.85;1100000.00;88.62;0.98;0.95;1.00;5.86;0.10;0.26;20.00;10.71;694.46;0.02;1389.62;;;1100.00
2133.60;0.20;0.93;1200000.00;86.83;0.99;0.97;1.00;6.08;0.10;0.27;20.00;11.22;701.92;0.02;1533.97;;;1200.00
2133.60;0.20;1.01;1300000.00;85.49;1.00;0.99;1.00;6.30;0.11;0.27;20.00;11.72;709.69;0.02;1682.53;;;1300.00
2133.60;0.30;0.08;100040.00;276.10;0.76;0.43;1.00;2.50;0.03;0.08;20.00;3.93;536.43;0.01;40.23;;;100.04
2133.60;0.30;0.15;200020.00;183.12;0.82;0.56;1.00;3.15;0.04;0.13;20.00;5.12;580.46;0.01;150.51;;;200.02
2133.60;0.30;0.23;300020.00;145.80;0.85;0.65;1.00;3.65;0.04;0.16;20.00;6.03;603.12;0.01;258.34;;;300.02
2133.60;0.30;0.30;400010.00;126.82;0.87;0.72;1.00;4.04;0.05;0.18;20.00;6.79;621.59;0.01;367.14;;;400.01
2133.60;0.30;0.38;500000.00;115.15;0.89;0.77;1.00;4.36;0.06;0.20;20.00;7.45;637.29;0.01;477.14;;;500.00
2133.60;0.30;0.46;600000.00;107.01;0.91;0.82;1.00;4.65;0.06;0.22;20.00;8.06;650.03;0.02;587.55;;;600.00
2133.60;0.30;0.53;700000.00;101.05;0.92;0.85;1.00;4.92;0.07;0.23;20.00;8.63;661.01;0.02;700.43;;;700.00
2133.60;0.30;0.61;800000.00;96.50;0.93;0.88;1.00;5.17;0.08;0.24;20.00;9.17;670.75;0.02;815.70;;;800.00
2133.60;0.30;0.68;900000.00;93.01;0.95;0.90;1.00;5.41;0.08;0.25;20.00;9.70;679.77;0.02;935.47;;;900.00
2133.60;0.30;0.76;1000000.00;90.26;0.96;0.93;1.00;5.64;0.09;0.26;20.00;10.21;688.21;0.02;1059.58;;;1000.00
2133.60;0.30;0.84;1100000.00;87.99;0.97;0.94;1.00;5.87;0.10;0.26;20.00;10.72;695.77;0.02;1189.21;;;1100.00
2133.60;0.30;0.91;1200000.00;86.19;0.98;0.96;1.00;6.11;0.10;0.27;20.00;11.24;702.95;0.02;1326.19;;;1200.00
2133.60;0.30;0.99;1300000.00;84.82;1.00;0.98;1.00;6.33;0.11;0.27;20.00;11.74;710.40;0.02;1468.05;;;1300.00
2133.60;0.30;1.06;1400000.00;83.77;1.00;1.00;1.00;6.54;0.12;0.28;20.00;12.24;717.88;0.02;1614.89;;;1400.00
2133.60;0.40;0.15;200020.00;179.62;0.82;0.55;1.00;3.18;0.04;0.13;20.00;5.14;581.51;0.01;40.69;;;200.02
2133.60;0.40;0.22;300020.00;143.54;0.84;0.64;1.00;3.67;0.04;0.16;20.00;6.05;604.67;0.01;131.75;;;300.02
2133.60;0.40;0.30;400010.00;124.70;0.86;0.70;1.00;4.07;0.05;0.19;20.00;6.81;622.51;0.01;227.21;;;400.01
2133.60;0.40;0.37;500000.00;113.39;0.88;0.75;1.00;4.39;0.06;0.20;20.00;7.47;638.11;0.01;326.36;;;500.00
2133.60;0.40;0.44;600000.00;105.51;0.90;0.80;1.00;4.68;0.06;0.22;20.00;8.08;651.14;0.02;427.02;;;600.00
2133.60;0.40;0.52;700000.00;99.71;0.92;0.84;1.00;4.95;0.07;0.23;20.00;8.65;662.22;0.02;530.84;;;700.00
2133.60;0.40;0.59;800000.00;95.30;0.93;0.86;1.00;5.20;0.08;0.24;20.00;9.19;672.05;0.02;637.87;;;800.00
2133.60;0.40;0.66;900000.00;91.89;0.94;0.89;1.00;5.44;0.08;0.25;20.00;9.72;680.98;0.02;749.48;;;900.00
2133.60;0.40;0.74;1000000.00;89.23;0.96;0.91;1.00;5.67;0.09;0.26;20.00;10.24;689.46;0.02;865.89;;;1000.00
2133.60;0.40;0.81;1100000.00;87.09;0.97;0.93;1.00;5.90;0.10;0.27;20.00;10.75;697.48;0.02;987.77;;;1100.00
2133.60;0.40;0.89;1200000.00;85.35;0.98;0.95;1.00;6.13;0.10;0.27;20.00;11.26;704.77;0.02;1117.05;;;1200.00
2133.60;0.40;0.96;1300000.00;83.92;0.99;0.97;1.00;6.36;0.11;0.28;20.00;11.77;711.65;0.02;1251.84;;;1300.00
2133.60;0.40;1.03;1400000.00;82.85;1.00;0.99;1.00;6.58;0.12;0.28;20.00;12.28;718.87;0.02;1392.00;;;1400.00
2133.60;0.50;0.21;300020.00;140.66;0.84;0.61;1.00;3.70;0.04;0.16;20.00;6.06;606.66;0.01;3.44;;;300.02
2133.60;0.50;0.29;400010.00;122.15;0.86;0.68;1.00;4.10;0.05;0.19;20.00;6.83;623.96;0.01;85.02;;;400.01
2133.60;0.50;0.36;500000.00;111.06;0.88;0.73;1.00;4.43;0.06;0.21;20.00;7.50;639.12;0.01;172.86;;;500.00
2133.60;0.50;0.43;600000.00;103.49;0.90;0.78;1.00;4.72;0.06;0.22;20.00;8.11;652.25;0.01;264.00;;;600.00
2133.60;0.50;0.50;700000.00;97.95;0.91;0.82;1.00;4.99;0.07;0.24;20.00;8.68;663.68;0.02;358.93;;;700.00
2133.60;0.50;0.57;800000.00;93.72;0.93;0.85;1.00;5.24;0.07;0.25;20.00;9.22;673.62;0.02;457.70;;;800.00
2133.60;0.50;0.64;900000.00;90.44;0.94;0.87;1.00;5.48;0.08;0.26;20.00;9.75;682.64;0.02;561.17;;;900.00
2133.60;0.50;0.71;1000000.00;87.86;0.95;0.89;1.00;5.71;0.09;0.26;20.00;10.27;691.00;0.02;669.93;;;1000.00
2133.60;0.50;0.79;1100000.00;85.82;0.96;0.92;1.00;5.94;0.09;0.27;20.00;10.78;699.10;0.02;784.38;;;1100.00
2133.60;0.50;0.86;1200000.00;84.24;0.97;0.94;1.00;6.17;0.10;0.28;20.00;11.29;706.89;0.02;906.09;;;1200.00
2133.60;0.50;0.93;1300000.00;82.88;0.99;0.95;1.00;6.39;0.11;0.28;20.00;11.81;713.97;0.02;1033.27;;;1300.00
2133.60;0.50;1.00;1400000.00;81.76;1.00;0.97;1.00;6.62;0.11;0.28;20.00;12.32;720.61;0.02;1166.45;;;1400.00
2133.60;0.60;0.34;500000.00;108.13;0.87;0.71;1.00;4.48;0.05;0.21;20.00;7.54;640.49;0.01;15.52;;;500.00
2133.60;0.60;0.41;600000.00;101.00;0.89;0.74;1.00;4.77;0.06;0.23;20.00;8.15;653.47;0.01;97.46;;;600.00
2133.60;0.60;0.48;700000.00;95.73;0.91;0.79;1.00;5.04;0.07;0.24;20.00;8.72;665.06;0.01;183.44;;;700.00
2133.60;0.60;0.55;800000.00;91.73;0.92;0.82;1.00;5.29;0.07;0.25;20.00;9.26;675.41;0.02;274.19;;;800.00
2133.60;0.60;0.62;900000.00;88.62;0.93;0.85;1.00;5.53;0.08;0.26;20.00;9.79;684.53;0.02;369.51;;;900.00
2133.60;0.60;0.69;1000000.00;86.18;0.94;0.87;1.00;5.76;0.09;0.27;20.00;10.31;693.00;0.02;470.56;;;1000.00
2133.60;0.60;0.76;1100000.00;84.25;0.96;0.90;1.00;5.99;0.09;0.28;20.00;10.82;701.04;0.02;577.78;;;1100.00
2133.60;0.60;0.83;1200000.00;82.74;0.97;0.92;1.00;6.22;0.10;0.28;20.00;11.34;708.81;0.02;692.05;;;1200.00
2133.60;0.60;0.90;1300000.00;81.53;0.98;0.94;1.00;6.44;0.11;0.28;20.00;11.85;716.33;0.02;812.01;;;1300.00
2133.60;0.60;0.97;1400000.00;80.53;0.99;0.96;1.00;6.67;0.11;0.29;20.00;12.36;723.41;0.02;937.94;;;1400.00
2133.60;0.60;1.03;1500000.00;79.74;1.00;0.97;1.00;6.89;0.12;0.29;20.00;12.88;729.99;0.02;1071.89;;;1500.00
2438.40;0.00;0.08;100040.00;279.65;0.77;0.45;1.00;2.40;0.03;0.08;20.00;3.81;535.12;0.01;291.38;;;100.04
2438.40;0.00;0.16;200020.00;183.38;0.83;0.59;1.00;3.06;0.04;0.13;20.00;4.99;577.42;0.01;468.51;;;200.02
2438.40;0.00;0.24;300020.00;146.08;0.85;0.68;1.00;3.54;0.04;0.16;20.00;5.88;600.30;0.01;626.48;;;300.02
2438.40;0.00;0.32;400010.00;127.33;0.88;0.75;1.00;3.91;0.05;0.18;20.00;6.62;619.43;0.01;773.53;;;400.01
2438.40;0.00;0.40;500000.00;115.49;0.89;0.80;1.00;4.24;0.06;0.20;20.00;7.27;634.79;0.02;916.59;;;500.00
2438.40;0.00;0.48;600000.00;107.31;0.91;0.84;1.00;4.52;0.06;0.22;20.00;7.87;647.38;0.02;1057.40;;;600.00
2438.40;0.00;0.56;700000.00;101.31;0.92;0.87;1.00;4.79;0.07;0.23;20.00;8.43;658.20;0.02;1197.57;;;700.00
2438.40;0.00;0.65;800000.00;96.78;0.94;0.90;1.00;5.04;0.08;0.24;20.00;8.97;668.13;0.02;1339.89;;;800.00
2438.40;0.00;0.73;900000.00;93.28;0.95;0.92;1.00;5.27;0.08;0.25;20.00;9.49;676.98;0.02;1485.51;;;900.00
2438.40;0.00;0.81;1000000.00;90.45;0.97;0.94;1.00;5.51;0.09;0.26;20.00;10.01;684.91;0.02;1635.92;;;1000.00
2438.40;0.00;0.89;1100000.00;88.25;0.98;0.96;1.00;5.74;0.10;0.26;20.00;10.52;692.66;0.02;1791.77;;;1100.00
2438.40;0.00;0.97;1200000.00;86.65;0.99;0.98;1.00;5.96;0.10;0.27;20.00;11.03;700.90;0.02;1953.19;;;1200.00
2438.40;0.00;1.05;1300000.00;85.52;1.00;1.00;1.00;6.16;0.11;0.27;20.00;11.51;709.71;0.02;2116.72;;;1300.00
2438.40;0.10;0.08;100040.00;278.68;0.77;0.45;1.00;2.40;0.03;0.08;20.00;3.82;535.17;0.01;209.37;;;100.04
2438.40;0.10;0.16;200020.00;183.00;0.83;0.58;1.00;3.06;0.04;0.13;20.00;4.99;577.63;0.01;363.98;;;200.02
2438.40;0.10;0.24;300020.00;145.78;0.85;0.68;1.00;3.55;0.04;0.16;20.00;5.88;600.49;0.01;505.29;;;300.02
2438.40;0.10;0.32;400010.00;127.05;0.87;0.75;1.00;3.92;0.05;0.18;20.00;6.62;619.55;0.01;639.63;;;400.01
2438.40;0.10;0.40;500000.00;115.25;0.89;0.80;1.00;4.24;0.06;0.20;20.00;7.28;634.94;0.02;771.66;;;500.00
2438.40;0.10;0.48;600000.00;107.10;0.91;0.84;1.00;4.53;0.06;0.22;20.00;7.88;647.56;0.02;902.71;;;600.00
2438.40;0.10;0.56;700000.00;101.13;0.92;0.87;1.00;4.79;0.07;0.23;20.00;8.44;658.39;0.02;1033.78;;;700.00
2438.40;0.10;0.64;800000.00;96.61;0.94;0.90;1.00;5.04;0.08;0.24;20.00;8.98;668.30;0.02;1167.74;;;800.00
2438.40;0.10;0.72;900000.00;93.14;0.95;0.92;1.00;5.28;0.08;0.25;20.00;9.50;677.22;0.02;1305.01;;;900.00
2438.40;0.10;0.80;1000000.00;90.32;0.97;0.94;1.00;5.51;0.09;0.26;20.00;10.01;685.17;0.02;1447.48;;;1000.00
2438.40;0.10;0.88;1100000.00;88.12;0.98;0.96;1.00;5.74;0.10;0.26;20.00;10.53;692.90;0.02;1596.05;;;1100.00
2438.40;0.10;0.96;1200000.00;86.52;0.99;0.98;1.00;5.96;0.10;0.27;20.00;11.03;701.04;0.02;1749.67;;;1200.00
2438.40;0.10;1.04;1300000.00;85.37;1.00;1.00;1.00;6.17;0.11;0.27;20.00;11.52;709.70;0.02;1906.70;;;1300.00
2438.40;0.20;0.08;100040.00;275.72;0.77;0.45;1.00;2.41;0.03;0.08;20.00;3.82;535.34;0.01;127.04;;;100.04
2438.40;0.20;0.16;200020.00;181.69;0.82;0.58;1.00;3.07;0.04;0.13;20.00;5.00;578.22;0.01;259.18;;;200.02
2438.40;0.20;0.24;300020.00;144.81;0.85;0.67;1.00;3.56;0.04;0.16;20.00;5.89;601.03;0.01;383.96;;;300.02
2438.40;0.20;0.32;400010.00;126.19;0.87;0.74;1.00;3.93;0.05;0.18;20.00;6.63;619.89;0.01;505.67;;;400.01
2438.40;0.20;0.40;500000.00;114.55;0.89;0.79;1.00;4.25;0.06;0.20;20.00;7.28;635.41;0.01;626.80;;;500.00
2438.40;0.20;0.47;600000.00;106.49;0.91;0.83;1.00;4.54;0.06;0.22;20.00;7.89;648.09;0.02;748.13;;;600.00
2438.40;0.20;0.55;700000.00;100.59;0.92;0.87;1.00;4.80;0.07;0.23;20.00;8.44;658.96;0.02;870.28;;;700.00
2438.40;0.20;0.63;800000.00;96.11;0.94;0.89;1.00;5.05;0.08;0.24;20.00;8.98;668.80;0.02;995.73;;;800.00
2438.40;0.20;0.71;900000.00;92.71;0.95;0.92;1.00;5.29;0.08;0.25;20.00;9.51;677.90;0.02;1124.98;;;900.00
2438.40;0.20;0.79;1000000.00;89.93;0.96;0.94;1.00;5.52;0.09;0.26;20.00;10.02;685.95;0.02;1259.36;;;1000.00
2438.40;0.20;0.87;1100000.00;87.74;0.98;0.96;1.00;5.76;0.10;0.26;20.00;10.54;693.57;0.02;1400.25;;;1100.00
2438.40;0.20;0.95;1200000.00;86.11;0.99;0.98;1.00;5.98;0.10;0.27;20.00;11.04;701.47;0.02;1546.90;;;1200.00
2438.40;0.20;1.03;1300000.00;84.90;1.00;1.00;1.00;6.19;0.11;0.27;20.00;11.54;709.66;0.02;1697.96;;;1300.00
2438.40;0.30;0.08;100040.00;270.68;0.76;0.44;1.00;2.44;0.03;0.09;20.00;3.84;535.58;0.01;43.51;;;100.04
2438.40;0.30;0.15;200020.00;179.47;0.82;0.57;1.00;3.08;0.04;0.13;20.00;5.01;579.12;0.01;153.75;;;200.02
2438.40;0.30;0.23;300020.00;143.16;0.85;0.66;1.00;3.57;0.04;0.16;20.00;5.90;601.87;0.01;261.93;;;300.02
2438.40;0.30;0.31;400010.00;124.74;0.87;0.72;1.00;3.95;0.05;0.19;20.00;6.64;620.42;0.01;371.00;;;400.01
2438.40;0.30;0.39;500000.00;113.39;0.89;0.78;1.00;4.27;0.06;0.20;20.00;7.30;636.15;0.01;481.39;;;500.00
2438.40;0.30;0.46;600000.00;105.47;0.91;0.82;1.00;4.56;0.06;0.22;20.00;7.90;648.96;0.02;592.92;;;600.00
2438.40;0.30;0.54;700000.00;99.69;0.92;0.86;1.00;4.82;0.07;0.23;20.00;8.46;659.87;0.02;706.28;;;700.00
2438.40;0.30;0.62;800000.00;95.27;0.93;0.88;1.00;5.07;0.08;0.24;20.00;9.00;669.69;0.02;823.29;;;800.00
2438.40;0.30;0.70;900000.00;91.94;0.95;0.91;1.00;5.31;0.08;0.25;20.00;9.52;678.79;0.02;944.57;;;900.00
2438.40;0.30;0.77;1000000.00;89.27;0.96;0.93;1.00;5.54;0.09;0.26;20.00;10.04;687.18;0.02;1070.86;;;1000.00
2438.40;0.30;0.85;1100000.00;87.12;0.97;0.95;1.00;5.77;0.10;0.27;20.00;10.55;694.81;0.02;1204.12;;;1100.00
2438.40;0.30;0.93;1200000.00;85.43;0.99;0.97;1.00;6.00;0.10;0.27;20.00;11.07;702.22;0.02;1343.89;;;1200.00
2438.40;0.30;1.01;1300000.00;84.19;1.00;0.99;1.00;6.22;0.11;0.28;20.00;11.57;710.06;0.02;1488.46;;;1300.00
2438.40;0.40;0.15;200020.00;176.17;0.82;0.55;1.00;3.10;0.04;0.13;20.00;5.02;580.23;0.01;46.77;;;200.02
2438.40;0.40;0.23;300020.00;140.92;0.84;0.64;1.00;3.59;0.04;0.16;20.00;5.92;603.25;0.01;138.57;;;300.02
2438.40;0.40;0.30;400010.00;122.69;0.86;0.71;1.00;3.98;0.05;0.19;20.00;6.66;621.35;0.01;234.63;;;400.01
2438.40;0.40;0.38;500000.00;111.67;0.89;0.76;1.00;4.30;0.06;0.21;20.00;7.32;636.96;0.01;334.21;;;500.00
2438.40;0.40;0.45;600000.00;104.00;0.90;0.81;1.00;4.59;0.06;0.22;20.00;7.92;650.10;0.02;436.43;;;600.00
2438.40;0.40;0.53;700000.00;98.38;0.92;0.84;1.00;4.85;0.07;0.24;20.00;8.48;661.08;0.02;540.83;;;700.00
2438.40;0.40;0.60;800000.00;94.12;0.93;0.87;1.00;5.10;0.08;0.25;20.00;9.02;671.02;0.02;649.49;;;800.00
2438.40;0.40;0.68;900000.00;90.84;0.94;0.90;1.00;5.34;0.08;0.26;20.00;9.55;679.95;0.02;762.86;;;900.00
2438.40;0.40;0.75;1000000.00;88.29;0.96;0.92;1.00;5.57;0.09;0.26;20.00;10.06;688.59;0.02;881.47;;;1000.00
2438.40;0.40;0.83;1100000.00;86.25;0.97;0.94;1.00;5.80;0.09;0.27;20.00;10.57;696.57;0.02;1006.87;;;1100.00
2438.40;0.40;0.90;1200000.00;84.59;0.98;0.96;1.00;6.03;0.10;0.27;20.00;11.09;703.89;0.02;1139.05;;;1200.00
2438.40;0.40;0.98;1300000.00;83.26;0.99;0.97;1.00;6.26;0.11;0.28;20.00;11.60;711.02;0.02;1277.15;;;1300.00
2438.40;0.40;1.05;1400000.00;82.35;1.00;0.99;1.00;6.47;0.12;0.28;20.00;12.10;718.69;0.02;1421.55;;;1400.00
2438.40;0.50;0.22;300020.00;138.02;0.84;0.62;1.00;3.62;0.04;0.17;20.00;5.93;605.09;0.01;13.26;;;300.02
2438.40;0.50;0.29;400010.00;120.13;0.86;0.69;1.00;4.01;0.05;0.19;20.00;6.69;622.67;0.01;95.98;;;400.01
2438.40;0.50;0.36;500000.00;109.41;0.88;0.73;1.00;4.33;0.05;0.21;20.00;7.35;637.94;0.01;184.62;;;500.00
2438.40;0.50;0.44;600000.00;102.09;0.90;0.78;1.00;4.62;0.06;0.23;20.00;7.95;651.29;0.01;277.37;;;600.00
2438.40;0.50;0.51;700000.00;96.68;0.91;0.82;1.00;4.88;0.07;0.24;20.00;8.51;662.57;0.02;373.06;;;700.00
2438.40;0.50;0.58;800000.00;92.58;0.93;0.85;1.00;5.14;0.07;0.25;20.00;9.05;672.59;0.02;473.63;;;800.00
2438.40;0.50;0.65;900000.00;89.45;0.94;0.88;1.00;5.37;0.08;0.26;20.00;9.57;681.65;0.02;578.94;;;900.00
2438.40;0.50;0.73;1000000.00;86.96;0.95;0.90;1.00;5.61;0.09;0.27;20.00;10.09;690.10;0.02;689.94;;;1000.00
2438.40;0.50;0.80;1100000.00;85.06;0.96;0.92;1.00;5.83;0.09;0.27;20.00;10.60;698.40;0.02;807.88;;;1100.00
2438.40;0.50;0.87;1200000.00;83.53;0.98;0.94;1.00;6.06;0.10;0.28;20.00;11.12;706.15;0.02;932.42;;;1200.00
2438.40;0.50;0.94;1300000.00;82.24;0.99;0.96;1.00;6.29;0.11;0.28;20.00;11.63;713.21;0.02;1063.03;;;1300.00
2438.40;0.50;1.02;1400000.00;81.23;1.00;0.98;1.00;6.52;0.11;0.29;20.00;12.15;720.06;0.02;1200.93;;;1400.00
2438.40;0.60;0.35;500000.00;106.57;0.87;0.71;1.00;4.38;0.05;0.22;20.00;7.38;639.31;0.01;31.35;;;500.00
2438.40;0.60;0.42;600000.00;99.66;0.89;0.75;1.00;4.67;0.06;0.23;20.00;7.99;652.54;0.01;114.97;;;600.00
2438.40;0.60;0.49;700000.00;94.55;0.91;0.79;1.00;4.93;0.07;0.25;20.00;8.55;664.07;0.01;202.02;;;700.00
2438.40;0.60;0.56;800000.00;90.67;0.92;0.83;1.00;5.18;0.07;0.26;20.00;9.09;674.42;0.02;294.49;;;800.00
2438.40;0.60;0.63;900000.00;87.69;0.93;0.86;1.00;5.42;0.08;0.26;20.00;9.61;683.54;0.02;391.87;;;900.00
2438.40;0.60;0.70;1000000.00;85.35;0.95;0.88;1.00;5.65;0.09;0.27;20.00;10.13;692.13;0.02;495.22;;;1000.00
2438.40;0.60;0.77;1100000.00;83.50;0.96;0.90;1.00;5.88;0.09;0.28;20.00;10.65;700.25;0.02;604.98;;;1100.00
