Alt (m);Mach number;Throttle;Power (W);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);;;Power (kW)
3352.8;0;0.35;500000;91.65;0.86;0.78;1;3.44;0.05;0.25;0;6.74;569.12;0.01;734.15;;;500
3352.8;0;0.42;600000;85.97;0.87;0.82;1;3.7;0.05;0.27;0;7.35;580.79;0.02;857.46;;;600
3352.8;0;0.49;700000;81.86;0.89;0.85;1;3.94;0.06;0.28;0;7.93;591.08;0.02;984.47;;;700
3352.8;0;0.56;800000;78.83;0.91;0.88;1;4.17;0.06;0.29;0;8.5;600.41;0.02;1114.91;;;800
3352.8;0;0.63;900000;76.44;0.92;0.9;1;4.4;0.07;0.3;0;9.06;608.66;0.02;1251.04;;;900
3352.8;0;0.7;1000000;74.7;0.94;0.93;1;4.62;0.07;0.31;0;9.61;616.78;0.02;1394.37;;;1000
3352.8;0;0.77;1100000;73.56;0.95;0.95;1;4.83;0.08;0.32;0;10.15;625.72;0.02;1540.65;;;1100
3352.8;0;0.84;1200000;72.78;0.96;0.97;1;5.02;0.09;0.32;0;10.68;634.84;0.02;1690.95;;;1200
3352.8;0;0.91;1300000;72.27;0.98;0.99;1;5.21;0.09;0.32;0;11.21;643.78;0.02;1849.32;;;1300
3352.8;0;0.98;1400000;71.91;0.99;1.01;1;5.4;0.1;0.32;0;11.73;652.45;0.02;2012.9;;;1400
3352.8;0;1.05;1500000;71.68;1;1.03;1;5.58;0.11;0.32;0;12.26;660.89;0.02;2181.97;;;1500
3352.8;0.1;0.07;100040;211.99;0.72;0.43;1;1.85;0.02;0.11;0;3.36;478.14;0.01;155.43;;;100.04
3352.8;0.1;0.14;200020;139.88;0.78;0.56;1;2.42;0.03;0.17;0;4.48;515.65;0.01;278.23;;;200.02
3352.8;0.1;0.21;300010;113.23;0.81;0.66;1;2.83;0.03;0.2;0;5.35;537.27;0.01;394.44;;;300.01
3352.8;0.1;0.28;400010;99.79;0.83;0.73;1;3.16;0.04;0.23;0;6.08;554.94;0.01;507.57;;;400.01
3352.8;0.1;0.35;500000;91.49;0.86;0.78;1;3.44;0.05;0.25;0;6.74;569.31;0.01;621.75;;;500
3352.8;0.1;0.42;600000;85.83;0.87;0.82;1;3.7;0.05;0.27;0;7.35;580.99;0.02;736.72;;;600
3352.8;0.1;0.49;700000;81.74;0.89;0.85;1;3.94;0.06;0.28;0;7.94;591.3;0.02;855.79;;;700
3352.8;0.1;0.56;800000;78.72;0.91;0.88;1;4.17;0.06;0.29;0;8.5;600.66;0.02;978.8;;;800
3352.8;0.1;0.62;900000;76.35;0.92;0.9;1;4.4;0.07;0.3;0;9.06;608.94;0.02;1107.44;;;900
3352.8;0.1;0.69;1000000;74.61;0.94;0.93;1;4.63;0.07;0.31;0;9.62;617.03;0.02;1243.6;;;1000
3352.8;0.1;0.76;1100000;73.44;0.95;0.95;1;4.83;0.08;0.32;0;10.16;625.76;0.02;1383.75;;;1100
3352.8;0.1;0.83;1200000;72.66;0.96;0.97;1;5.02;0.09;0.32;0;10.68;634.88;0.02;1527.83;;;1200
3352.8;0.1;0.9;1300000;72.15;0.98;0.99;1;5.21;0.09;0.32;0;11.21;643.79;0.02;1679.89;;;1300
3352.8;0.1;0.97;1400000;71.8;0.99;1.01;1;5.4;0.1;0.32;0;11.74;652.47;0.02;1837.5;;;1400
3352.8;0.1;1.04;1500000;71.57;1;1.03;1;5.59;0.11;0.32;0;12.27;660.88;0.02;2000.67;;;1500
3352.8;0.2;0.07;100040;210.03;0.72;0.42;1;1.86;0.02;0.11;0;3.37;478.44;0.01;94.82;;;100.04
3352.8;0.2;0.14;200020;139.03;0.77;0.56;1;2.42;0.03;0.17;0;4.49;516.36;0.01;199.18;;;200.02
3352.8;0.2;0.21;300020;112.49;0.8;0.65;1;2.84;0.03;0.21;0;5.36;537.77;0.01;301.95;;;300.02
3352.8;0.2;0.27;400010;99.21;0.83;0.72;1;3.17;0.04;0.23;0;6.09;555.37;0.01;404.62;;;400.01
3352.8;0.2;0.34;500000;90.99;0.85;0.77;1;3.45;0.05;0.25;0;6.75;569.84;0.01;509.5;;;500
3352.8;0.2;0.41;600000;85.39;0.87;0.81;1;3.71;0.05;0.27;0;7.36;581.57;0.02;616.14;;;600
3352.8;0.2;0.48;700000;81.36;0.89;0.85;1;3.95;0.06;0.29;0;7.94;591.94;0.02;727.28;;;700
3352.8;0.2;0.55;800000;78.38;0.91;0.88;1;4.18;0.06;0.3;0;8.51;601.37;0.02;842.81;;;800
3352.8;0.2;0.62;900000;76.05;0.92;0.9;1;4.41;0.07;0.3;0;9.07;609.74;0.02;964.14;;;900
3352.8;0.2;0.69;1000000;74.32;0.94;0.92;1;4.63;0.07;0.31;0;9.63;617.75;0.02;1093.11;;;1000
3352.8;0.2;0.75;1100000;73.05;0.95;0.95;1;4.85;0.08;0.32;0;10.18;625.85;0.02;1227.45;;;1100
3352.8;0.2;0.82;1200000;72.3;0.96;0.96;1;5.04;0.09;0.32;0;10.7;634.98;0.02;1365.57;;;1200
3352.8;0.2;0.89;1300000;71.8;0.97;0.98;1;5.23;0.09;0.32;0;11.23;643.84;0.02;1511.89;;;1300
3352.8;0.2;0.96;1400000;71.46;0.99;1;1;5.42;0.1;0.32;0;11.76;652.51;0.02;1663.53;;;1400
3352.8;0.2;1.03;1500000;71.25;1;1.02;1;5.61;0.11;0.33;0;12.29;660.86;0.02;1821.07;;;1500
3352.8;0.3;0.07;100040;206.68;0.71;0.42;1;1.88;0.02;0.11;0;3.38;478.92;0.01;33.38;;;100.04
3352.8;0.3;0.13;200010;137.61;0.77;0.55;1;2.43;0.03;0.17;0;4.5;517.5;0.01;119.82;;;200.01
3352.8;0.3;0.2;300020;111.36;0.8;0.64;1;2.85;0.03;0.21;0;5.37;538.72;0.01;208.94;;;300.02
3352.8;0.3;0.27;400010;98.22;0.83;0.71;1;3.18;0.04;0.24;0;6.1;556.1;0.01;301.09;;;400.01
3352.8;0.3;0.34;500000;90.13;0.85;0.76;1;3.47;0.05;0.26;0;6.76;570.6;0.01;396.77;;;500
3352.8;0.3;0.4;600000;84.65;0.87;0.81;1;3.73;0.05;0.27;0;7.37;582.51;0.02;495.22;;;600
3352.8;0.3;0.47;700000;80.72;0.89;0.84;1;3.97;0.06;0.29;0;7.96;592.99;0.02;598.54;;;700
3352.8;0.3;0.54;800000;77.79;0.9;0.87;1;4.2;0.06;0.3;0;8.53;602.36;0.02;706.81;;;800
3352.8;0.3;0.6;900000;75.54;0.92;0.89;1;4.42;0.07;0.31;0;9.08;611.04;0.02;820.64;;;900
3352.8;0.3;0.67;1000000;73.81;0.93;0.91;1;4.65;0.07;0.31;0;9.64;618.9;0.02;942.31;;;1000
3352.8;0.3;0.74;1100000;72.52;0.95;0.94;1;4.87;0.08;0.32;0;10.2;626.68;0.02;1070.52;;;1100
3352.8;0.3;0.81;1200000;71.69;0.96;0.96;1;5.07;0.09;0.32;0;10.73;635.13;0.02;1203.37;;;1200
3352.8;0.3;0.87;1300000;71.23;0.97;0.98;1;5.26;0.09;0.33;0;11.27;644.01;0.02;1343.93;;;1300
3352.8;0.3;0.94;1400000;70.9;0.98;0.99;1;5.45;0.1;0.33;0;11.8;652.56;0.02;1489.85;;;1400
3352.8;0.3;1.01;1500000;70.71;0.99;1.01;1;5.64;0.11;0.33;0;12.32;660.94;0.02;1641.71;;;1500
3352.8;0.4;0.13;200020;135.45;0.77;0.53;1;2.45;0.03;0.17;0;4.51;518.92;0.01;39.42;;;200.02
3352.8;0.4;0.2;300020;109.74;0.8;0.62;1;2.87;0.03;0.21;0;5.38;539.98;0.01;114.98;;;300.02
3352.8;0.4;0.26;400010;96.81;0.82;0.69;1;3.2;0.04;0.24;0;6.12;557.13;0.01;196.55;;;400.01
3352.8;0.4;0.33;500000;88.94;0.85;0.75;1;3.49;0.04;0.26;0;6.78;571.69;0.01;282.94;;;500
3352.8;0.4;0.39;600000;83.62;0.87;0.79;1;3.75;0.05;0.28;0;7.39;583.85;0.01;373.29;;;600
3352.8;0.4;0.46;700000;79.8;0.88;0.82;1;3.99;0.06;0.29;0;7.98;594.38;0.02;468.89;;;700
3352.8;0.4;0.52;800000;76.96;0.9;0.85;1;4.22;0.06;0.3;0;8.55;603.8;0.02;569.85;;;800
3352.8;0.4;0.59;900000;74.8;0.91;0.88;1;4.44;0.07;0.31;0;9.1;612.65;0.02;676.65;;;900
3352.8;0.4;0.65;1000000;73.17;0.93;0.9;1;4.67;0.07;0.32;0;9.66;620.79;0.02;791.38;;;1000
3352.8;0.4;0.72;1100000;71.86;0.94;0.92;1;4.89;0.08;0.32;0;10.22;628.3;0.02;912.21;;;1100
3352.8;0.4;0.78;1200000;70.92;0.96;0.95;1;5.11;0.09;0.33;0;10.77;635.89;0.02;1039.62;;;1200
3352.8;0.4;0.85;1300000;70.41;0.97;0.97;1;5.31;0.09;0.33;0;11.31;644.26;0.02;1174.86;;;1300
3352.8;0.4;0.91;1400000;70.12;0.98;0.98;1;5.5;0.1;0.33;0;11.84;652.78;0.02;1315.14;;;1400
3352.8;0.4;0.98;1500000;69.95;0.99;1;1;5.69;0.1;0.33;0;12.37;661.04;0.02;1461.41;;;1500
3352.8;0.4;1.04;1600000;69.89;1;1.02;1;5.87;0.11;0.33;0;12.91;669.15;0.02;1613.57;;;1600
3352.8;0.5;0.19;300020;107.77;0.79;0.6;1;2.89;0.03;0.22;0;5.4;542;0.01;19.67;;;300.02
3352.8;0.5;0.25;400010;94.97;0.82;0.67;1;3.23;0.04;0.24;0;6.14;558.53;0.01;90.29;;;400.01
3352.8;0.5;0.31;500000;87.38;0.84;0.72;1;3.52;0.04;0.27;0;6.81;573;0.01;167.43;;;500
3352.8;0.5;0.38;600000;82.25;0.86;0.77;1;3.78;0.05;0.28;0;7.42;585.29;0.01;249.56;;;600
3352.8;0.5;0.44;700000;78.59;0.88;0.81;1;4.02;0.06;0.3;0;8.01;596.09;0.02;337.67;;;700
3352.8;0.5;0.5;800000;75.88;0.89;0.84;1;4.25;0.06;0.31;0;8.57;605.65;0.02;431.36;;;800
3352.8;0.5;0.57;900000;73.8;0.91;0.86;1;4.47;0.07;0.31;0;9.13;614.43;0.02;531.38;;;900
3352.8;0.5;0.63;1000000;72.27;0.92;0.89;1;4.7;0.07;0.32;0;9.69;622.94;0.02;638.84;;;1000
3352.8;0.5;0.69;1100000;71.03;0.94;0.91;1;4.92;0.08;0.33;0;10.25;630.62;0.02;752.6;;;1100
3352.8;0.5;0.75;1200000;70.06;0.95;0.93;1;5.14;0.08;0.33;0;10.8;637.8;0.02;873.27;;;1200
3352.8;0.5;0.82;1300000;69.45;0.96;0.95;1;5.35;0.09;0.33;0;11.36;645.23;0.02;1003.02;;;1300
3352.8;0.5;0.88;1400000;69.11;0.97;0.97;1;5.55;0.1;0.34;0;11.9;653.1;0.02;1138.19;;;1400
3352.8;0.5;0.94;1500000;68.98;0.99;0.99;1;5.74;0.1;0.34;0;12.44;661.33;0.02;1278.98;;;1500
3352.8;0.5;1;1600000;68.94;1;1;1;5.93;0.11;0.34;0;12.97;669.31;0.02;1425.83;;;1600
3352.8;0.6;0.3;500000;85.43;0.84;0.7;1;3.56;0.04;0.27;0;6.84;574.62;0.01;49.46;;;500
3352.8;0.6;0.36;600000;80.55;0.86;0.74;1;3.81;0.05;0.29;0;7.45;586.9;0.01;123.47;;;600
3352.8;0.6;0.42;700000;77.06;0.88;0.78;1;4.05;0.05;0.3;0;8.04;597.98;0.01;203.95;;;700
3352.8;0.6;0.48;800000;74.52;0.89;0.82;1;4.28;0.06;0.31;0;8.61;607.75;0.02;290.64;;;800
3352.8;0.6;0.54;900000;72.57;0.9;0.84;1;4.51;0.07;0.32;0;9.17;616.72;0.02;383.78;;;900
3352.8;0.6;0.6;1000000;71.09;0.92;0.87;1;4.73;0.07;0.33;0;9.73;625.09;0.02;484.24;;;1000
3352.8;0.6;0.66;1100000;69.98;0.93;0.89;1;4.95;0.08;0.33;0;10.28;633.18;0.02;591.28;;;1100
3352.8;0.6;0.72;1200000;69.09;0.94;0.92;1;5.17;0.08;0.34;0;10.84;640.66;0.02;704.99;;;1200
3352.8;0.6;0.78;1300000;68.46;0.96;0.93;1;5.39;0.09;0.34;0;11.4;647.63;0.02;827.94;;;1300
3352.8;0.6;0.84;1400000;68.01;0.97;0.95;1;5.61;0.1;0.34;0;11.96;654.58;0.02;957.35;;;1400
3352.8;0.6;0.9;1500000;67.79;0.98;0.97;1;5.82;0.1;0.34;0;12.52;661.87;0.02;1093;;;1500
3352.8;0.6;0.96;1600000;67.79;0.99;0.99;1;6.01;0.11;0.34;0;13.05;669.73;0.02;1234.51;;;1600
3352.8;0.6;1.02;1700000;67.89;1;1.01;1;6.2;0.12;0.34;0;13.6;677.5;0.02;1382.75;;;1700
3657.6;0;0.07;100040;208.75;0.72;0.43;1;1.81;0.02;0.11;0;3.28;477.2;0.01;213.6;;;100.04
3657.6;0;0.14;200020;137.53;0.77;0.57;1;2.37;0.03;0.17;0;4.39;513.96;0.01;354.51;;;200.02
3657.6;0;0.21;300020;111.7;0.81;0.67;1;2.77;0.03;0.21;0;5.23;535.87;0.01;483.1;;;300.02
3657.6;0;0.29;400010;98.55;0.83;0.74;1;3.09;0.04;0.24;0;5.95;553.54;0.01;606.86;;;400.01
3657.6;0;0.36;500000;90.43;0.86;0.79;1;3.37;0.05;0.26;0;6.61;567.83;0.01;730.88;;;500
3657.6;0;0.43;600000;84.92;0.87;0.83;1;3.63;0.05;0.27;0;7.21;579.57;0.02;855.31;;;600
3657.6;0;0.5;700000;80.96;0.89;0.86;1;3.87;0.06;0.29;0;7.79;589.91;0.02;983.34;;;700
3657.6;0;0.57;800000;78.01;0.91;0.89;1;4.1;0.06;0.3;0;8.36;599.19;0.02;1116.04;;;800
3657.6;0;0.64;900000;75.78;0.92;0.91;1;4.33;0.07;0.31;0;8.92;607.7;0.02;1255.36;;;900
3657.6;0;0.71;1000000;74.14;0.94;0.94;1;4.55;0.07;0.31;0;9.47;616.1;0.02;1400.33;;;1000
3657.6;0;0.78;1100000;73.17;0.95;0.96;1;4.74;0.08;0.32;0;10;625.69;0.02;1548.41;;;1100
3657.6;0;0.86;1200000;72.48;0.97;0.98;1;4.94;0.09;0.32;0;10.53;635.01;0.02;1703.23;;;1200
3657.6;0;0.93;1300000;72.02;0.98;1;1;5.13;0.09;0.32;0;11.06;644.17;0.02;1864.43;;;1300
3657.6;0;1;1400000;71.71;0.99;1.02;1;5.31;0.1;0.32;0;11.59;652.9;0.02;2030.87;;;1400
3657.6;0;1.07;1500000;71.56;1;1.04;1;5.5;0.11;0.32;0;12.12;661.62;0.02;2204.16;;;1500
3657.6;0.1;0.07;100040;208.14;0.72;0.43;1;1.81;0.02;0.11;0;3.29;477.31;0.01;154.82;;;100.04
3657.6;0.1;0.14;200020;137.32;0.77;0.57;1;2.37;0.03;0.17;0;4.39;514.23;0.01;277.53;;;200.02
3657.6;0.1;0.21;300020;111.45;0.81;0.66;1;2.77;0.03;0.21;0;5.24;536.02;0.01;393.05;;;300.02
3657.6;0.1;0.28;400010;98.36;0.83;0.73;1;3.09;0.04;0.24;0;5.96;553.69;0.01;506.35;;;400.01
3657.6;0.1;0.35;500000;90.28;0.86;0.79;1;3.37;0.05;0.26;0;6.61;568.03;0.01;621.3;;;500
3657.6;0.1;0.43;600000;84.78;0.87;0.83;1;3.63;0.05;0.27;0;7.21;579.77;0.02;737.27;;;600
3657.6;0.1;0.5;700000;80.83;0.89;0.86;1;3.87;0.06;0.29;0;7.8;590.11;0.02;857.69;;;700
3657.6;0.1;0.57;800000;77.91;0.91;0.89;1;4.1;0.06;0.3;0;8.36;599.45;0.02;982.74;;;800
3657.6;0.1;0.64;900000;75.68;0.92;0.91;1;4.33;0.07;0.31;0;8.92;607.93;0.02;1114.61;;;900
3657.6;0.1;0.71;1000000;74.04;0.94;0.93;1;4.55;0.07;0.31;0;9.48;616.26;0.02;1252.73;;;1000
3657.6;0.1;0.78;1100000;73.04;0.95;0.95;1;4.75;0.08;0.32;0;10.01;625.73;0.02;1394.76;;;1100
3657.6;0.1;0.85;1200000;72.36;0.97;0.97;1;4.94;0.09;0.32;0;10.54;635.04;0.02;1543.24;;;1200
3657.6;0.1;0.92;1300000;71.91;0.98;0.99;1;5.13;0.09;0.32;0;11.07;644.18;0.02;1698.44;;;1300
3657.6;0.1;0.99;1400000;71.61;0.99;1.02;1;5.32;0.1;0.32;0;11.6;652.96;0.02;1859.55;;;1400
3657.6;0.1;1.06;1500000;71.45;1;1.04;1;5.51;0.11;0.32;0;12.12;661.63;0.02;2026.42;;;1500
3657.6;0.2;0.07;100040;206.29;0.71;0.43;1;1.82;0.02;0.11;0;3.29;477.62;0.01;95.86;;;100.04
3657.6;0.2;0.14;200020;136.48;0.77;0.56;1;2.37;0.03;0.17;0;4.4;514.98;0.01;200.41;;;200.02
3657.6;0.2;0.21;300010;110.74;0.8;0.66;1;2.78;0.03;0.21;0;5.24;536.48;0.01;302.99;;;300.01
3657.6;0.2;0.28;400010;97.79;0.83;0.73;1;3.1;0.04;0.24;0;5.96;554.15;0.01;406.06;;;400.01
3657.6;0.2;0.35;500000;89.79;0.85;0.78;1;3.38;0.04;0.26;0;6.62;568.59;0.01;511.59;;;500
3657.6;0.2;0.42;600000;84.36;0.87;0.82;1;3.64;0.05;0.27;0;7.22;580.37;0.02;619.53;;;600
3657.6;0.2;0.49;700000;80.47;0.89;0.85;1;3.88;0.06;0.29;0;7.8;590.74;0.02;732.2;;;700
3657.6;0.2;0.56;800000;77.59;0.91;0.88;1;4.11;0.06;0.3;0;8.37;600.19;0.02;849.67;;;800
3657.6;0.2;0.63;900000;75.37;0.92;0.9;1;4.34;0.07;0.31;0;8.93;608.62;0.02;974.37;;;900
3657.6;0.2;0.7;1000000;73.73;0.94;0.93;1;4.56;0.07;0.31;0;9.49;616.84;0.02;1105.7;;;1000
3657.6;0.2;0.77;1100000;72.67;0.95;0.95;1;4.77;0.08;0.32;0;10.03;625.82;0.02;1241.89;;;1100
3657.6;0.2;0.84;1200000;72.01;0.96;0.97;1;4.96;0.09;0.32;0;10.56;635.14;0.02;1384.45;;;1200
3657.6;0.2;0.91;1300000;71.57;0.98;0.99;1;5.15;0.09;0.32;0;11.09;644.21;0.02;1533.71;;;1300
3657.6;0.2;0.98;1400000;71.29;0.99;1.01;1;5.34;0.1;0.33;0;11.62;653.01;0.02;1689.06;;;1400
3657.6;0.2;1.05;1500000;71.13;1;1.03;1;5.53;0.11;0.33;0;12.15;661.59;0.02;1850.22;;;1500
3657.6;0.3;0.07;100040;203.12;0.71;0.42;1;1.83;0.02;0.11;0;3.3;478.1;0.01;36.15;;;100.04
3657.6;0.3;0.14;200020;135.16;0.77;0.55;1;2.38;0.03;0.17;0;4.4;516.15;0.01;122.98;;;200.02
3657.6;0.3;0.21;300020;109.61;0.8;0.65;1;2.79;0.03;0.21;0;5.25;537.37;0.01;212.41;;;300.02
3657.6;0.3;0.27;400010;96.84;0.83;0.71;1;3.11;0.04;0.24;0;5.98;554.88;0.01;305.13;;;400.01
3657.6;0.3;0.34;500000;88.97;0.85;0.77;1;3.4;0.04;0.26;0;6.63;569.39;0.01;401.65;;;500
3657.6;0.3;0.41;600000;83.65;0.87;0.81;1;3.65;0.05;0.28;0;7.24;581.32;0.02;501.34;;;600
3657.6;0.3;0.48;700000;79.85;0.89;0.84;1;3.89;0.06;0.29;0;7.82;591.8;0.02;606.33;;;700
3657.6;0.3;0.55;800000;77.03;0.9;0.87;1;4.12;0.06;0.3;0;8.38;601.32;0.02;716.55;;;800
3657.6;0.3;0.62;900000;74.89;0.92;0.9;1;4.35;0.07;0.31;0;8.94;609.95;0.02;833.85;;;900
3657.6;0.3;0.69;1000000;73.25;0.93;0.92;1;4.58;0.07;0.32;0;9.5;618.04;0.02;958.2;;;1000
3657.6;0.3;0.75;1100000;72.07;0.95;0.94;1;4.79;0.08;0.32;0;10.05;626.13;0.02;1088.78;;;1100
3657.6;0.3;0.82;1200000;71.42;0.96;0.96;1;4.99;0.09;0.32;0;10.59;635.31;0.02;1225.66;;;1200
3657.6;0.3;0.89;1300000;71.01;0.97;0.98;1;5.18;0.09;0.33;0;11.12;644.3;0.02;1369.29;;;1300
3657.6;0.3;0.96;1400000;70.75;0.99;1;1;5.37;0.1;0.33;0;11.65;653.09;0.02;1518.94;;;1400
3657.6;0.3;1.03;1500000;70.6;1;1.02;1;5.56;0.11;0.33;0;12.18;661.58;0.02;1674.58;;;1500
3657.6;0.4;0.13;200020;133.11;0.77;0.54;1;2.4;0.03;0.17;0;4.41;517.59;0.01;44.54;;;200.02
3657.6;0.4;0.2;300020;108.05;0.8;0.63;1;2.81;0.03;0.21;0;5.27;538.64;0.01;120.83;;;300.02
3657.6;0.4;0.27;400010;95.48;0.82;0.69;1;3.14;0.04;0.24;0;5.99;555.85;0.01;203.21;;;400.01
3657.6;0.4;0.33;500000;87.82;0.85;0.75;1;3.42;0.04;0.26;0;6.65;570.46;0.01;290.58;;;500
3657.6;0.4;0.4;600000;82.65;0.87;0.8;1;3.67;0.05;0.28;0;7.26;582.65;0.02;382.35;;;600
3657.6;0.4;0.47;700000;78.97;0.88;0.83;1;3.91;0.06;0.29;0;7.84;593.22;0.02;479.64;;;700
3657.6;0.4;0.53;800000;76.22;0.9;0.86;1;4.14;0.06;0.3;0;8.4;602.69;0.02;582.62;;;800
3657.6;0.4;0.6;900000;74.19;0.92;0.89;1;4.37;0.07;0.31;0;8.96;611.72;0.02;692.7;;;900
3657.6;0.4;0.67;1000000;72.59;0.93;0.91;1;4.59;0.07;0.32;0;9.52;619.76;0.02;809.99;;;1000
3657.6;0.4;0.73;1100000;71.38;0.95;0.93;1;4.82;0.08;0.32;0;10.08;627.5;0.02;934.02;;;1100
3657.6;0.4;0.8;1200000;70.59;0.96;0.95;1;5.03;0.08;0.33;0;10.63;635.55;0.02;1065.84;;;1200
3657.6;0.4;0.87;1300000;70.22;0.97;0.97;1;5.22;0.09;0.33;0;11.16;644.55;0.02;1203.77;;;1300
3657.6;0.4;0.93;1400000;69.98;0.98;0.99;1;5.41;0.1;0.33;0;11.7;653.2;0.02;1347.93;;;1400
3657.6;0.4;1;1500000;69.87;0.99;1.01;1;5.6;0.1;0.33;0;12.23;661.69;0.02;1497.97;;;1500
3657.6;0.4;1.07;1600000;69.86;1;1.03;1;5.79;0.11;0.33;0;12.76;669.93;0.02;1654.39;;;1600
3657.6;0.5;0.19;300020;106.11;0.79;0.61;1;2.83;0.03;0.22;0;5.29;540.56;0.01;27.93;;;300.02
3657.6;0.5;0.26;400010;93.71;0.82;0.68;1;3.16;0.04;0.25;0;6.02;557.27;0.01;99.6;;;400.01
3657.6;0.5;0.32;500000;86.31;0.84;0.73;1;3.44;0.04;0.27;0;6.67;571.77;0.01;177.93;;;500
3657.6;0.5;0.39;600000;81.32;0.86;0.78;1;3.7;0.05;0.29;0;7.28;584.16;0.01;261.71;;;600
3657.6;0.5;0.45;700000;77.79;0.88;0.81;1;3.94;0.05;0.3;0;7.87;594.94;0.02;351.68;;;700
3657.6;0.5;0.51;800000;75.18;0.9;0.84;1;4.17;0.06;0.31;0;8.43;604.58;0.02;447.34;;;800
3657.6;0.5;0.58;900000;73.22;0.91;0.87;1;4.4;0.07;0.32;0;8.99;613.52;0.02;550.39;;;900
3657.6;0.5;0.64;1000000;71.75;0.93;0.9;1;4.62;0.07;0.32;0;9.55;622.06;0.02;660.58;;;1000
3657.6;0.5;0.71;1100000;70.56;0.94;0.92;1;4.84;0.08;0.33;0;10.11;629.7;0.02;777.46;;;1100
3657.6;0.5;0.77;1200000;69.72;0.95;0.94;1;5.06;0.08;0.33;0;10.67;637.17;0.02;903.11;;;1200
3657.6;0.5;0.84;1300000;69.2;0.97;0.96;1;5.28;0.09;0.34;0;11.22;644.96;0.02;1035.95;;;1300
3657.6;0.5;0.9;1400000;69;0.98;0.98;1;5.47;0.1;0.34;0;11.76;653.53;0.02;1174.62;;;1400
3657.6;0.5;0.96;1500000;68.91;0.99;0.99;1;5.66;0.1;0.34;0;12.29;661.89;0.02;1319.37;;;1500
3657.6;0.5;1.03;1600000;68.95;1;1.01;1;5.85;0.11;0.34;0;12.83;670.1;0.02;1470.44;;;1600
3657.6;0.6;0.31;500000;84.42;0.84;0.7;1;3.48;0.04;0.27;0;6.7;573.3;0.01;62.9;;;500
3657.6;0.6;0.37;600000;79.68;0.86;0.75;1;3.74;0.05;0.29;0;7.31;585.82;0.01;138.76;;;600
3657.6;0.6;0.43;700000;76.33;0.88;0.79;1;3.98;0.05;0.3;0;7.9;596.94;0.01;221.11;;;700
3657.6;0.6;0.49;800000;73.86;0.89;0.82;1;4.21;0.06;0.31;0;8.47;606.7;0.02;309.81;;;800
3657.6;0.6;0.55;900000;72.02;0.91;0.85;1;4.43;0.06;0.32;0;9.03;615.8;0.02;406.01;;;900
3657.6;0.6;0.62;1000000;70.62;0.92;0.88;1;4.66;0.07;0.33;0;9.59;624.3;0.02;509.34;;;1000
3657.6;0.6;0.68;1100000;69.56;0.93;0.9;1;4.87;0.08;0.33;0;10.14;632.49;0.02;619.3;;;1100
3657.6;0.6;0.74;1200000;68.76;0.95;0.92;1;5.1;0.08;0.34;0;10.7;639.91;0.02;737.93;;;1200
3657.6;0.6;0.8;1300000;68.18;0.96;0.94;1;5.32;0.09;0.34;0;11.27;647.03;0.02;864.44;;;1300
3657.6;0.6;0.86;1400000;67.85;0.97;0.96;1;5.53;0.09;0.34;0;11.82;654.44;0.02;997.7;;;1400
3657.6;0.6;0.92;1500000;67.75;0.98;0.98;1;5.73;0.1;0.34;0;12.37;662.31;0.02;1137.4;;;1500
3657.6;0.6;0.99;1600000;67.81;0.99;1;1;5.92;0.11;0.34;0;12.91;670.43;0.02;1283.09;;;1600
3657.6;0.6;1.05;1700000;67.98;1;1.01;1;6.11;0.12;0.34;0;13.46;678.37;0.02;1438.69;;;1700
3962.4;0;0.07;100040;205;0.72;0.44;1;1.76;0.02;0.11;0;3.2;476.29;0.01;211.09;;;100.04
3962.4;0;0.15;200020;135.02;0.77;0.58;1;2.31;0.03;0.17;0;4.29;512.5;0.01;351.47;;;200.02
3962.4;0;0.22;300020;109.93;0.81;0.67;1;2.71;0.03;0.21;0;5.12;534.6;0.01;479.49;;;300.02
3962.4;0;0.29;400010;97.13;0.83;0.74;1;3.02;0.04;0.24;0;5.83;552.31;0.01;603.45;;;400.01
3962.4;0;0.36;500000;89.26;0.86;0.79;1;3.3;0.04;0.26;0;6.48;566.53;0.02;727.82;;;500
3962.4;0;0.44;600000;83.9;0.87;0.83;1;3.56;0.05;0.28;0;7.08;578.4;0.02;853.67;;;600
3962.4;0;0.51;700000;80.08;0.89;0.87;1;3.79;0.06;0.29;0;7.66;588.79;0.02;982.79;;;700
3962.4;0;0.58;800000;77.22;0.91;0.89;1;4.03;0.06;0.3;0;8.22;597.97;0.02;1117.61;;;800
3962.4;0;0.66;900000;75.13;0.93;0.92;1;4.25;0.07;0.31;0;8.78;606.72;0.02;1259.97;;;900
3962.4;0;0.73;1000000;73.68;0.94;0.94;1;4.47;0.07;0.31;0;9.33;615.86;0.02;1406.59;;;1000
3962.4;0;0.8;1100000;72.79;0.95;0.96;1;4.66;0.08;0.32;0;9.86;625.72;0.02;1557.3;;;1100
3962.4;0;0.87;1200000;72.21;0.97;0.98;1;4.86;0.09;0.32;0;10.39;635.31;0.02;1715.99;;;1200
3962.4;0;0.95;1300000;71.81;0.98;1;1;5.05;0.09;0.32;0;10.92;644.6;0.02;1880.81;;;1300
