Alt (m);Mach number;Throttle;Power (kW);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);;;;Power (kW)
1000;0.4;0.900425773;700000;82.1983;0.97083;0.92937;0.99964;2.7171;0.057539;0.2821097;20;15.239;761.82;0.02353;491.72;;;;700
1000;0.4;1.157690279;900000;78.1188;1.012;0.99169;0.99989;3.0887;0.070307;0.2968418;20;17.73;786.8;0.025292;718.54;;;;900
1000;0.6;0.361354356;300000;106.7209;0.85568;0.64876;0.9988;1.9;0.032016;0.2172857;20;9.9348;695.29;0.018725;2.46;;;;300
1000;0.6;0.60225726;500000;87.8647;0.91444;0.78967;0.99931;2.3608;0.043932;0.2639163;20;12.777;735.2;0.020677;134.91;;;;500
1000;0.6;0.843160164;700000;80.2235;0.95948;0.88825;0.99964;2.7499;0.056156;0.2890541;20;15.327;766.15;0.022693;301.33;;;;700
1000;0.6;1.084063068;900000;76.5288;0.99985;0.96023;0.99989;3.1186;0.068876;0.3030094;20;17.817;792.32;0.02454;503.36;;;;900
2000;0;0.142547673;100020;193.9265;0.7745;0.49174;0.9977;1.0918;0.019397;0.1195759;20;5.5926;611.29;0.019739;159.96;;;;100.02
2000;0;0.427557506;300000;107.2468;0.87329;0.7686;0.9988;1.7415;0.032174;0.2162202;20;9.2422;683.96;0.020528;389;;;;300
2000;0;0.712595844;500000;88.9139;0.93571;0.89814;0.99931;2.1763;0.044457;0.2608021;20;11.968;725.11;0.022698;620.63;;;;500
2000;0;0.997634182;700000;81.3801;0.98787;0.97792;0.99964;2.5641;0.056966;0.2849461;20;14.499;755.24;0.024686;881.12;;;;700
2000;0;1.282672519;900000;78.6565;1.0282;1.0422;0.99989;2.8963;0.070791;0.2948126;20;16.891;787.92;0.027159;1169.69;;;;900
2000;0.2;0.140661257;100020;192.6303;0.7712;0.48417;0.9977;1.0954;0.019267;0.1203805;20;5.6001;612;0.019544;84.78;;;;100.02
2000;0.2;0.421899391;300000;106.6562;0.87085;0.75666;0.9988;1.7459;0.031997;0.2174177;20;9.2524;684.66;0.020363;269.27;;;;300
2000;0.2;0.703165652;500000;88.4996;0.93373;0.88989;0.99931;2.1811;0.04425;0.2620231;20;11.981;726.05;0.022543;471.15;;;;500
2000;0.2;0.984431912;700000;81.044;0.98523;0.96969;0.99964;2.5692;0.056731;0.2861277;20;14.513;756.26;0.024535;705.13;;;;700
2000;0.2;1.265698173;900000;78.2338;1.0257;1.0351;0.99989;2.9087;0.07041;0.2964057;20;16.927;787.79;0.026896;972.34;;;;900
2000;0.4;0.13564241;100020;188.5413;0.7613;0.46305;0.9977;1.1075;0.018858;0.1229913;20;5.626;613.8;0.01892;8.62;;;;100.02
2000;0.4;0.40684586;300000;104.8978;0.8642;0.72131;0.9988;1.7591;0.031469;0.2210622;20;9.2829;686.82;0.019877;148.78;;;;300
2000;0.4;0.678076433;500000;87.2172;0.92805;0.86479;0.99931;2.1962;0.043609;0.2658756;20;12.02;728.7;0.022062;321.13;;;;500
2000;0.4;0.949307006;700000;80.0781;0.97755;0.94969;0.99964;2.583;0.056055;0.2895788;20;14.553;759.71;0.024113;528.87;;;;700
2000;0.4;1.220537579;900000;76.9727;1.0186;1.0168;0.99989;2.9453;0.069275;0.3012619;20;17.031;787.69;0.026134;775.51;;;;900
2000;0.6;0.384324677;300000;102.0392;0.85394;0.67252;0.9988;1.78;0.030612;0.2272552;20;9.3311;690.97;0.01911;25.8;;;;300
2000;0.6;0.640541129;500000;85.0084;0.9186;0.8188;0.99931;2.2234;0.042504;0.2727841;20;12.089;732.65;0.021242;168.33;;;;500
2000;0.6;0.896757581;700000;78.323;0.96493;0.91338;0.99964;2.6114;0.054826;0.296068;20;14.631;764.34;0.023328;350.45;;;;700
2000;0.6;1.152974032;900000;75.2354;1.009;0.98088;0.99989;2.9871;0.067712;0.3082184;20;17.153;790.93;0.025188;573.56;;;;900
3000;0;0.152348748;100020;183.5589;0.76738;0.50779;0.9977;1.0083;0.01836;0.1263296;20;5.1877;608.47;0.020231;154.8;;;;100.02
3000;0;0.456954853;300000;102.5733;0.87302;0.79455;0.9988;1.6305;0.030772;0.2260718;20;8.6825;680.88;0.020971;384.53;;;;300
3000;0;0.761591421;500000;85.9646;0.94005;0.91757;0.99931;2.0535;0.042982;0.2697497;20;11.342;722.4;0.023258;623.75;;;;500
3000;0;1.06622799;700000;79.7587;0.99401;0.99904;0.99964;2.4301;0.055831;0.2907387;20;13.845;756.02;0.025529;898.94;;;;700
3000;0.2;0.149665564;100020;182.4743;0.76457;0.49977;0.9977;1.0112;0.018251;0.1270805;20;5.1938;609.26;0.020054;86.15;;;;100.02
3000;0.2;0.448906912;300000;102.0433;0.87053;0.7836;0.9988;1.6345;0.030613;0.227246;20;8.6922;681.59;0.020811;273.71;;;;300
3000;0.2;0.748178186;500000;85.589;0.9376;0.91147;0.99931;2.0577;0.042795;0.2709334;20;11.353;723.38;0.023109;484.24;;;;500
3000;0.2;1.047449461;700000;79.3136;0.99173;0.99319;0.99964;2.4404;0.05552;0.2923702;20;13.874;755.97;0.025279;734.9;;;;700
3000;0.4;0.144040093;100020;178.93;0.75565;0.47744;0.9977;1.0209;0.017897;0.1295978;20;5.2138;611.3;0.019481;16.67;;;;100.02
3000;0.4;0.432033871;300000;100.4528;0.86374;0.74809;0.9988;1.6467;0.030136;0.2308441;20;8.7211;683.73;0.020334;162.31;;;;300
3000;0.4;0.720056452;500000;84.439;0.93131;0.88678;0.99931;2.0713;0.04222;0.2746234;20;11.389;726.07;0.022648;344.48;;;;500
3000;0.4;1.008079033;700000;78.2234;0.98528;0.97114;0.99964;2.4614;0.054756;0.2964448;20;13.933;757.8;0.024718;570.25;;;;700
3000;0.6;0.409176464;300000;97.8202;0.85346;0.6981;0.9988;1.6662;0.029346;0.2370568;20;8.767;687.65;0.019569;48.62;;;;300
3000;0.6;0.681960774;500000;82.4483;0.9226;0.84493;0.99931;2.0956;0.041224;0.2812543;20;11.453;730.31;0.021858;202.4;;;;500
3000;0.6;0.954745083;700000;76.7117;0.97314;0.94008;0.99964;2.4836;0.053698;0.3022869;20;13.998;763.34;0.024023;402.56;;;;700
3000;0.6;1.227529393;900000;74.429;1.0176;1.0097;0.99989;2.8618;0.066986;0.3115579;20;16.55;791.43;0.026008;650.57;;;;900
4000;0;0.164649907;100010;173.9287;0.75979;0.5243;0.9977;0.9289;0.017394;0.1333243;20;4.8045;605.79;0.020806;149.78;;;;100.01
4000;0;0.493900331;300000;98.381;0.87436;0.81551;0.9988;1.5223;0.029514;0.2357054;20;8.1453;678.12;0.021544;380.38;;;;300
4000;0;0.823167218;500000;83.3268;0.9452;0.93399;0.99931;1.9428;0.041663;0.2782891;20;10.776;719.79;0.023834;631.38;;;;500
4000;0;1.152434105;700000;78.6428;1.0027;1.0218;0.99964;2.3044;0.05505;0.2948642;20;13.254;758.79;0.026548;923.8;;;;700
4000;0.2;0.161556604;100010;173.0536;0.75729;0.51581;0.9977;0.93093;0.017307;0.1339985;20;4.8088;606.7;0.020656;87.25;;;;100.01
4000;0.2;0.484621349;300000;97.8874;0.87176;0.80618;0.9988;1.5262;0.029366;0.236894;20;8.1549;678.8;0.021381;278.13;;;;300
4000;0.2;0.807702249;500000;83.0143;0.94286;0.92767;0.99931;1.9463;0.041507;0.2793365;20;10.788;720.88;0.023698;501.13;;;;500
4000;0.2;1.130783148;700000;78.2276;1.0002;1.0147;0.99964;2.3146;0.054759;0.2964289;20;13.283;758.63;0.02629;770.43;;;;700
4000;0.4;0.153865087;100020;170.1589;0.74965;0.49221;0.9977;0.93822;0.017019;0.1362781;20;4.8242;609.06;0.020155;24.18;;;;100.02
4000;0.4;0.461502961;300000;96.4026;0.86439;0.77611;0.9988;1.5379;0.028921;0.2405426;20;8.1832;680.76;0.020895;175.38;;;;300
4000;0.4;0.769171602;500000;82.0066;0.93577;0.9105;0.99931;1.9575;0.041003;0.2827692;20;10.819;723.92;0.023275;370.57;;;;500
4000;0.4;1.076840243;700000;77.0095;0.9935;0.9968;0.99964;2.3433;0.053907;0.3011177;20;13.365;758.51;0.025561;617.45;;;;700
4000;0.6;0.43670665;300000;93.9934;0.854;0.71868;0.9988;1.5562;0.028198;0.2467082;20;8.2266;684.25;0.020132;70.62;;;;300
4000;0.6;0.727844416;500000;80.2239;0.92651;0.87024;0.99931;1.9789;0.040112;0.2890526;20;10.877;728.31;0.022521;238.24;;;;500
4000;0.6;1.018982182;700000;75.3905;0.98192;0.96121;0.99964;2.3737;0.052773;0.3075843;20;13.453;762.08;0.024703;460.52;;;;700
5000;0;0.178851175;100010;165.0919;0.75123;0.54199;0.9977;0.8543;0.016511;0.1404608;20;4.4471;603.58;0.021474;145.21;;;;100.01
5000;0;0.536499875;300000;94.5791;0.87685;0.83518;0.9988;1.421;0.028374;0.2451803;20;7.6461;675.91;0.022189;377.78;;;;300
5000;0;0.894166458;500000;81.1293;0.95227;0.95916;0.99931;1.8411;0.040565;0.285827;20;10.269;718.27;0.024487;644.16;;;;500
5000;0;1.251833041;700000;77.9403;1.0133;1.0519;0.99964;2.1893;0.054558;0.2975219;20;12.727;763.06;0.027695;956.6;;;;700
5000;0.2;0.175579354;100010;164.3746;0.74916;0.5331;0.9977;0.85575;0.016439;0.1410737;20;4.4501;604.6;0.021344;88.37;;;;100.01
5000;0.2;0.526685393;300000;94.1266;0.87402;0.82721;0.9988;1.4247;0.028238;0.246359;20;7.6553;676.52;0.022026;283.48;;;;300
5000;0.2;0.877808989;500000;80.835;0.94973;0.95091;0.99931;1.8444;0.040418;0.2868674;20;10.278;719.25;0.024354;522.06;;;;500
5000;0.2;1.228932584;700000;77.5754;1.0108;1.0434;0.99964;2.1988;0.054303;0.2989213;20;12.758;762.86;0.02744;813.14;;;;700
5000;0.4;0.166300841;100010;162.0201;0.74269;0.50832;0.9977;0.86116;0.016203;0.1431238;20;4.4615;607.26;0.020906;31.15;;;;100.01
5000;0.4;0.498852639;300000;92.7479;0.8662;0.80153;0.9988;1.4361;0.027824;0.250021;20;7.684;678.34;0.021529;188.84;;;;300
5000;0.4;0.831421065;500000;79.9152;0.94226;0.9288;0.99931;1.8548;0.039958;0.2901692;20;10.307;722.12;0.023939;400.01;;;;500
5000;0.4;1.163989491;700000;76.4049;1.0035;1.0213;0.99964;2.227;0.053483;0.3035006;20;12.837;762.31;0.026688;669.94;;;;700
5000;0.6;0.469241237;300000;90.514;0.85526;0.74827;0.9988;1.454;0.027154;0.2561916;20;7.7283;681.56;0.020748;92.4;;;;300
5000;0.6;0.782068728;500000;78.3309;0.93173;0.89661;0.99931;1.8731;0.039165;0.2960381;20;10.359;726.88;0.023233;276.5;;;;500
5000;0.6;1.094896219;700000;74.5009;0.99265;0.99234;0.99964;2.2732;0.052151;0.3112572;20;12.972;762.14;0.025491;524.42;;;;700
6000;0;0.195668336;100010;156.8173;0.74241;0.55832;0.9977;0.78201;0.015683;0.1478723;20;4.1022;601.1;0.022283;140.38;;;;100.01
6000;0;0.586946314;300000;91.2067;0.87941;0.85506;0.9988;1.3265;0.027362;0.2542459;20;7.1834;673.88;0.022926;377.05;;;;300
6000;0;0.978243857;500000;79.5976;0.96208;0.97974;0.99931;1.74;0.039799;0.2913272;20;9.7894;719.54;0.025422;660.4;;;;500
6000;0;1.369541399;700000;77.7992;1.0268;1.0917;0.99964;2.0822;0.054459;0.2980612;20;12.266;769.92;0.029061;998.88;;;;700
6000;0.2;0.192042552;100010;156.2383;0.74074;0.54917;0.9977;0.78298;0.015625;0.1484203;20;4.1042;602.22;0.022173;88.96;;;;100.01
6000;0.2;0.57607005;300000;90.8245;0.87781;0.84762;0.9988;1.3298;0.027247;0.255316;20;7.1942;674.64;0.022766;290.29;;;;300
6000;0.2;0.96011675;500000;79.187;0.96029;0.974;0.99931;1.7475;0.039594;0.2928375;20;9.8132;719.6;0.025173;547.49;;;;500
6000;0.2;1.34416345;700000;77.3409;1.0239;1.0815;0.99964;2.0928;0.054139;0.2998276;20;12.291;769.02;0.028754;863.2;;;;700
6000;0.4;0.181852896;100010;154.3889;0.73355;0.52342;0.9977;0.78649;0.01544;0.1501982;20;4.1114;605.21;0.021813;37.31;;;;100.01
6000;0.4;0.545504137;300000;89.545;0.86954;0.82414;0.9988;1.3403;0.026864;0.258964;20;7.2198;676.37;0.02227;202.99;;;;300
6000;0.4;0.909173561;500000;78.2034;0.95065;0.95491;0.99931;1.7616;0.039102;0.2965207;20;9.8506;721.26;0.024669;433.49;;;;500
6000;0.4;1.272842986;700000;76.2498;1.0158;1.0543;0.99964;2.1212;0.053375;0.3041178;20;12.376;767.89;0.027964;730.33;;;;700
6000;0.6;0.507889212;300000;87.4168;0.85741;0.77972;0.9988;1.3578;0.026225;0.2652687;20;7.2626;679.19;0.02146;114.06;;;;300
6000;0.6;0.846482021;500000;76.7847;0.93872;0.92196;0.99931;1.7783;0.038392;0.3019996;20;9.8998;725.96;0.023989;318.14;;;;500
6000;0.6;1.185074829;700000;74.4649;1.0041;1.0185;0.99964;2.1662;0.052125;0.3114077;20;12.511;767.08;0.026739;595.01;;;;700
7000;0;0.216205115;100010;149.201;0.73221;0.57553;0.9977;0.71494;0.014921;0.1554207;20;3.7831;598.98;0.02319;136.09;;;;100.01
7000;0;0.64855049;300000;88.2164;0.88215;0.87471;0.9988;1.2396;0.026465;0.2628642;20;6.7632;672.26;0.023721;378.91;;;;300
7000;0;1.080917483;500000;78.7096;0.97139;1.0066;0.99931;1.6459;0.039355;0.2946136;20;9.3674;723.29;0.026567;683.63;;;;500
7000;0.2;0.212020352;100010;148.791;0.73001;0.56597;0.9977;0.71523;0.01488;0.155849;20;3.7835;600.22;0.023117;89.63;;;;100.01
7000;0.2;0.635997456;300000;87.856;0.88043;0.869;0.9988;1.2424;0.026357;0.2639424;20;6.7705;673.07;0.023571;298.62;;;;300
7000;0.2;1.05999576;500000;78.3371;0.96923;0.99939;0.99931;1.6525;0.039169;0.2960148;20;9.3861;723.22;0.026335;577.85;;;;500
7000;0.4;0.200629915;100010;147.4198;0.72294;0.53928;0.9977;0.71689;0.014743;0.1572986;20;3.7865;603.65;0.02285;43.09;;;;100.01
7000;0.4;0.601829562;300000;86.7272;0.87438;0.8462;0.9988;1.2516;0.026018;0.2673779;20;6.794;675.07;0.023098;218.2;;;;300
7000;0.4;1.00304927;500000;77.1618;0.96284;0.97995;0.99931;1.6728;0.038581;0.3005235;20;9.4393;722.96;0.025634;472.21;;;;500
7000;0.6;0.556617251;300000;84.7345;0.86129;0.80708;0.9988;1.2682;0.02542;0.2736657;20;6.8344;677.65;0.022273;136.25;;;;300
7000;0.6;0.927695419;500000;75.6656;0.94867;0.94763;0.99931;1.6945;0.037833;0.3064658;20;9.5026;725.95;0.024811;364.68;;;;500
7000;0.6;1.298773587;700000;75.1227;1.0189;1.0547;0.99964;2.0725;0.052586;0.3086808;20;12.141;774.51;0.028192;680.53;;;;700
8000;0;0.241296113;100010;142.4446;0.71937;0.59194;0.9977;0.64996;0.014246;0.1627927;20;3.4779;597.21;0.024353;131.79;;;;100.01
8000;0;0.723815958;300000;85.6433;0.88616;0.89097;0.9988;1.1616;0.025693;0.2707617;20;6.3866;671.16;0.024577;384.15;;;;300
8000;0;1.20635993;500000;78.3525;0.98366;1.042;0.99931;1.557;0.039176;0.2959565;20;8.9842;729.79;0.027957;711.95;;;;500
8000;0.2;0.236497351;100010;142.0849;0.71737;0.582;0.9977;0.65019;0.01421;0.1632047;20;3.4783;598.45;0.024283;90.08;;;;100.01
8000;0.2;0.709421112;300000;85.3259;0.88436;0.88495;0.9988;1.164;0.025598;0.2717689;20;6.393;672;0.024436;309.88;;;;300
8000;0.2;1.182368521;500000;77.943;0.98113;1.0335;0.99931;1.5654;0.038972;0.2975114;20;9.0083;728.99;0.027661;613.77;;;;500
8000;0.4;0.223156908;100010;140.955;0.71138;0.55448;0.9977;0.65115;0.014097;0.164513;20;3.4797;601.98;0.024054;48.31;;;;100.01
8000;0.4;0.669403784;300000;84.3508;0.87925;0.87006;0.9988;1.1716;0.025305;0.2749106;20;6.4135;674.45;0.024;235.59;;;;300
8000;0.4;1.115672974;500000;76.8372;0.97381;1.0094;0.99931;1.5866;0.038419;0.3017932;20;9.0691;727.95;0.026904;516.31;;;;500
8000;0.6;0.206436032;100010;138.7474;0.69791;0.51443;0.9977;0.65438;0.013876;0.1671306;20;3.4856;606.93;0.023561;6.2;;;;100.01
8000;0.6;0.619246171;300000;82.5836;0.86732;0.83305;0.9988;1.1867;0.024775;0.2807935;20;6.4528;677.25;0.023197;160.24;;;;300
8000;0.6;1.032076952;500000;75.0916;0.96281;0.97797;0.99931;1.6173;0.037546;0.3088086;20;9.1539;727.94;0.025802;416.33;;;;500
0;0;0.14982928;100050;218.7127;0.79512;0.4671;0.9977;1.2461;0.021882;0.1060246;30;6.4213;633.6;0.019512;168.75;;;;100.05
0;0;0.449383012;300080;118.8257;0.88771;0.72739;0.9988;1.9417;0.035657;0.1951509;30;10.387;709.79;0.020404;396.28;;;;300.08
0;0;0.748786989;500010;96.7466;0.94461;0.8688;0.99931;2.3956;0.048374;0.2396874;30;13.259;751.74;0.022437;615.69;;;;500.01
0;0;1.048280819;700000;87.1055;0.98928;0.95246;0.99964;2.7758;0.060974;0.2662165;30;15.788;781.63;0.024407;847.18;;;;700
0;0.2;0.147391689;100020;216.8628;0.79134;0.46042;0.9977;1.2519;0.021691;0.1069291;30;6.4336;634.02;0.019252;79.66;;;;100.02
0;0.2;0.442086649;300000;118.0926;0.88511;0.71891;0.9988;1.9475;0.035428;0.1963622;30;10.401;710.51;0.020212;257.68;;;;300
0;0.2;0.736811082;500000;96.2286;0.94276;0.85884;0.99931;2.4015;0.048114;0.2409775;30;13.274;752.66;0.022262;444.79;;;;500
0;0.2;1.031535514;700000;86.6845;0.98646;0.94354;0.99964;2.7823;0.060679;0.2675095;30;15.805;782.54;0.024232;649.32;;;;700
0;0.4;0.420209264;300000;116.0342;0.87886;0.68512;0.9988;1.9614;0.03481;0.1998457;30;10.433;713.29;0.01972;117.94;;;;300
0;0.4;0.700348774;500000;94.6459;0.93755;0.8277;0.99931;2.4198;0.047323;0.2450072;30;13.321;755.17;0.021727;273.04;;;;500
0;0.4;0.980488283;700000;85.3837;0.97837;0.91787;0.99964;2.8031;0.059769;0.2715849;30;15.861;785.12;0.023692;450.79;;;;700
0;0.4;1.260627793;900000;80.5689;1.0185;0.98335;0.99989;3.1608;0.072512;0.287815;30;18.303;810.23;0.02549;656.23;;;;900
0;0.6;0.647592897;500000;91.8623;0.92419;0.76777;0.99931;2.453;0.045931;0.2524314;30;13.399;758.4;0.020805;97.15;;;;500
0;0.6;0.906630056;700000;83.2123;0.96875;0.8731;0.99964;2.8375;0.058249;0.2786718;30;15.952;789.68;0.022812;248.46;;;;700
0;0.6;1.165667215;900000;78.7365;1.0047;0.94499;0.99989;3.1965;0.070863;0.2945132;30;18.405;815.1;0.024634;429.41;;;;900
1000;0;0.158246974;100020;207.0103;0.79209;0.48088;0.9977;1.1538;0.020705;0.1120182;30;5.9687;631.47;0.01994;163.1;;;;100.02
1000;0;0.474645993;300000;113.4165;0.88681;0.74894;0.9988;1.8195;0.034025;0.2044582;30;9.7604;707.01;0.020779;390.06;;;;300
1000;0;0.791076655;500000;93.1046;0.94666;0.88854;0.99931;2.256;0.046552;0.2490632;30;12.532;748.92;0.022928;612.8;;;;500
1000;0;1.107507317;700000;84.4019;0.9949;0.96834;0.99964;2.6331;0.059081;0.2747441;30;15.032;778.91;0.024931;854.63;;;;700
1000;0.2;0.155774981;100020;205.4182;0.78846;0.47373;0.9977;1.1584;0.020546;0.1128864;30;5.9786;632.01;0.019708;81.48;;;;100.02
1000;0.2;0.467231498;300000;112.7413;0.8843;0.73739;0.9988;1.8245;0.033822;0.2056828;30;9.772;707.7;0.020598;261.53;;;;300
1000;0.2;0.778719163;500000;92.6238;0.94468;0.87997;0.99931;2.2615;0.046312;0.250356;30;12.546;749.82;0.022754;453.55;;;;500
1000;0.2;1.090206828;700000;84.0574;0.99239;0.96248;0.99964;2.6377;0.05884;0.2758703;30;15.045;780.17;0.024786;668.77;;;;700
1000;0.4;0.44546737;300000;110.7453;0.87749;0.71;0.9988;1.8392;0.033224;0.2093897;30;9.8068;710.08;0.020071;132.03;;;;300
1000;0.4;0.742445616;500000;91.1702;0.93922;0.85251;0.99931;2.2785;0.045585;0.2543478;30;12.59;752.47;0.02223;293.52;;;;500
1000;0.4;1.039423862;700000;82.9325;0.98447;0.94048;0.99964;2.6544;0.058053;0.2796122;30;15.091;783.25;0.024301;482.67;;;;700
1000;0.6;0.688041833;500000;88.6932;0.92753;0.79749;0.99931;2.3079;0.044347;0.2614511;30;12.663;756.07;0.021349;130.29;;;;500
1000;0.6;0.963258566;700000;80.9277;0.9731;0.89877;0.99964;2.6865;0.056649;0.2865389;30;15.178;787.68;0.023432;293.52;;;;700
1000;0.6;1.238475299;900000;77.1627;1.0137;0.97136;0.99989;3.0455;0.069446;0.30052;30;17.635;814.38;0.025339;491.84;;;;900
2000;0;0.16719322;100020;196.0464;0.7867;0.49665;0.9977;1.0676;0.019609;0.1182829;30;5.547;629.42;0.020407;157.99;;;;100.02
2000;0;0.501479364;300000;108.3097;0.88638;0.77682;0.9988;1.7016;0.032493;0.2140983;30;9.1584;704;0.021218;383.92;;;;300
2000;0;0.83579894;500000;89.7836;0.94949;0.90929;0.99931;2.1256;0.044892;0.2582757;30;11.855;746.22;0.023467;612.45;;;;500
2000;0;1.170118516;700000;82.1087;1.0022;0.98999;0.99964;2.5028;0.057476;0.2824175;30;14.35;776.93;0.025518;868.6;;;;700
2000;0.2;0.164992329;100020;194.739;0.78332;0.48902;0.9977;1.0712;0.019478;0.119077;30;5.5549;630.13;0.020203;83.27;;;;100.02
2000;0.2;0.494878013;300000;107.7209;0.88397;0.76405;0.9988;1.7059;0.032316;0.2152686;30;9.1686;704.74;0.021049;265;;;;300
2000;0.2;0.824796688;500000;89.3579;0.94748;0.901;0.99931;2.1304;0.044679;0.2595063;30;11.868;747.17;0.023302;464.01;;;;500
2000;0.2;1.154715363;700000;81.7724;0.99932;0.98166;0.99964;2.5076;0.057241;0.283579;30;14.364;778.02;0.025364;693.92;;;;700
2000;0.4;0.157972045;100020;190.515;0.77307;0.46777;0.9977;1.0832;0.019055;0.1217171;30;5.5806;631.92;0.019546;7.5;;;;100.02
2000;0.4;0.473821369;300000;105.9229;0.87717;0.72968;0.9988;1.719;0.031777;0.2189228;30;9.1993;706.96;0.02054;145.28;;;;300
2000;0.4;0.789702282;500000;88.0364;0.94175;0.87549;0.99931;2.1456;0.044018;0.2634017;30;11.908;749.87;0.022795;315.01;;;;500
2000;0.4;1.105583195;700000;80.7997;0.99164;0.96225;0.99964;2.5209;0.05656;0.2869927;30;14.403;781.61;0.024929;519.02;;;;700
2000;0.6;0.440315266;300000;103.0134;0.86682;0.67943;0.9988;1.7392;0.030904;0.2251059;30;9.2466;711.26;0.019743;23.06;;;;300
2000;0.6;0.733858776;500000;85.799;0.93195;0.82753;0.99931;2.1721;0.0429;0.2702703;30;11.975;753.88;0.021945;163.22;;;;500
2000;0.6;1.027402287;700000;79.001;0.97888;0.92431;0.99964;2.5492;0.055301;0.2935272;30;14.482;786.27;0.024104;341.9;;;;700
3000;0;0.177478884;100020;185.5711;0.77982;0.51331;0.9977;0.98606;0.018561;0.1249598;30;5.1465;626.99;0.020915;152.96;;;;100.02
3000;0;0.532330187;300000;103.5548;0.88619;0.80396;0.9988;1.5925;0.031067;0.2239291;30;8.601;701.22;0.02168;379.3;;;;300
3000;0;0.887216978;500000;86.8018;0.95405;0.9302;0.99931;2.0041;0.043401;0.2671479;30;11.229;743.9;0.024064;615.11;;;;500
3000;0;1.242103769;700000;80.424;1.0086;1.0124;0.99964;2.3718;0.056297;0.2883335;30;13.701;777.81;0.026375;885.98;;;;700
3000;0.2;0.175347557;100020;184.4162;0.77679;0.50523;0.9977;0.98888;0.018445;0.1257424;30;5.1522;627.79;0.020727;84.64;;;;100.02
3000;0.2;0.525937484;300000;103.0543;0.88374;0.79195;0.9988;1.5961;0.030916;0.2250166;30;8.6102;701.96;0.021524;269.28;;;;300
3000;0.2;0.876562473;500000;86.4134;0.95154;0.92289;0.99931;2.0085;0.043207;0.2683488;30;11.241;744.84;0.023903;476.7;;;;500
3000;0.2;1.227187462;700000;79.9724;1.0063;1.0066;0.99964;2.3819;0.055981;0.2899618;30;13.729;777.76;0.026115;723.15;;;;700
3000;0.4;0.168775944;100020;180.8728;0.76771;0.48267;0.9977;0.99839;0.018091;0.1282058;30;5.1727;629.81;0.020133;15.59;;;;100.02
3000;0.4;0.506226587;300000;101.4389;0.87699;0.75537;0.9988;1.6077;0.030432;0.2285999;30;8.638;704.19;0.021031;158.59;;;;300
3000;0.4;0.843710978;500000;85.2412;0.9453;0.89789;0.99931;2.0218;0.042621;0.272039;30;11.277;747.61;0.023423;337.91;;;;500
3000;0.4;1.18119537;700000;78.9109;0.9996;0.98325;0.99964;2.4005;0.055238;0.2938624;30;13.783;780.02;0.025568;559.46;;;;700
3000;0.6;0.471372007;300000;98.7699;0.86659;0.70521;0.9988;1.6268;0.029631;0.2347773;30;8.6834;708.25;0.020238;45.68;;;;300
3000;0.6;0.785620011;500000;83.2005;0.93653;0.85496;0.99931;2.0458;0.0416;0.2787116;30;11.34;751.95;0.022594;196.79;;;;500
3000;0.6;1.099868016;700000;77.3702;0.98726;0.95142;0.99964;2.4224;0.054159;0.2997141;30;13.847;785.64;0.024841;393.11;;;;700
4000;0;0.190427233;100020;175.7971;0.77243;0.52996;0.9977;0.90768;0.017583;0.1319074;30;4.7637;624.59;0.021526;147.87;;;;100.02
4000;0;0.571167466;300000;99.3565;0.88787;0.82555;0.9988;1.4861;0.029807;0.2333913;30;8.0679;698.88;0.022289;375.27;;;;300
4000;0;0.951945777;500000;84.1286;0.95942;0.94631;0.99931;1.8944;0.042064;0.2756366;30;10.664;741.6;0.024675;622.26;;;;500
4000;0;1.332724088;700000;79.2817;1.0176;1.0351;0.99964;2.2472;0.055497;0.2924878;30;13.107;781;0.027445;909.77;;;;700
4000;0.2;0.18777104;100020;174.8968;0.76993;0.52141;0.9977;0.90972;0.017493;0.1325863;30;4.7682;625.52;0.021367;85.71;;;;100.02
4000;0.2;0.563200481;300000;98.8495;0.88519;0.81612;0.9988;1.4899;0.029655;0.2345883;30;8.0772;699.57;0.022118;273.68;;;;300
4000;0.2;0.938667468;500000;83.8051;0.95711;0.94048;0.99931;1.8975;0.041903;0.2767006;30;10.673;742.77;0.024538;492.82;;;;500
4000;0.2;1.314134455;700000;78.8632;1.0151;1.0283;0.99964;2.2569;0.055204;0.2940401;30;13.136;780.86;0.027181;757.49;;;;700
4000;0.4;0.180796067;100020;171.9563;0.76197;0.49765;0.9977;0.91697;0.017199;0.1348536;30;4.7839;627.92;0.020841;22.99;;;;100.02
4000;0.4;0.542279744;300000;97.3455;0.87775;0.78471;0.9988;1.5011;0.029204;0.2382127;30;8.1045;701.59;0.021617;171.59;;;;300
4000;0.4;0.903799573;500000;82.7774;0.94997;0.92197;0.99931;1.909;0.041389;0.280136;30;10.706;745.83;0.024089;363.44;;;;500
4000;0.4;1.265319403;700000;77.6222;1.0083;1.0103;0.99964;2.2852;0.054336;0.2987411;30;13.218;780.78;0.02642;605.74;;;;700
4000;0.6;0.506833809;300000;94.8818;0.86719;0.72734;0.9988;1.5189;0.028465;0.2443981;30;8.1468;705.2;0.020822;67.45;;;;300
