Alt (m);Mach number;Throttle;Power (kW);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);;;;Power (kW)
5000;0;0.917431193;1300000;67.4627;0.97392;1.0056;0.99957;3.874;0.087701;0.3437298;0;12.521;691.78;0.025154;1559.75;;;;1300
5000;0;1.058574453;1500000;67.2935;1.0006;1.0572;0.99971;4.1831;0.10094;0.3445937;0;13.806;712.43;0.026823;1865.18;;;;1500
5000;0.2;0.069530761;100020;182.2779;0.67553;0.39304;0.99701;1.1897;0.018232;0.1272175;0;3.2762;505.38;0.017028;66.01;;;;100.02
5000;0.2;0.208564477;300020;99.5064;0.77679;0.63002;0.9981;1.929;0.029853;0.2330395;0;5.4736;568.95;0.017198;225.4;;;;300.02
5000;0.2;0.347584289;500000;81.4728;0.83357;0.76484;0.99861;2.42;0.040737;0.2846217;0;7.0921;603.35;0.018709;398.03;;;;500
5000;0.2;0.486618005;700000;73.8266;0.87514;0.84528;0.99895;2.8316;0.051679;0.3141001;0;8.5297;628.78;0.020282;590.28;;;;700
5000;0.2;0.625651721;900000;69.7249;0.91175;0.90197;0.9992;3.2217;0.062752;0.3325776;0;9.9189;649.14;0.021647;808.1;;;;900
5000;0.2;0.764685436;1100000;67.7683;0.94356;0.9519;0.9994;3.5694;0.074545;0.3421799;0;11.244;670.04;0.023209;1048.04;;;;1100
5000;0.2;0.903719152;1300000;67.1178;0.97152;0.99753;0.99957;3.8905;0.087253;0.345496;0;12.544;691.65;0.024925;1313.53;;;;1300
5000;0.2;1.042752868;1500000;67.0124;0.99794;1.0476;0.99971;4.2021;0.10052;0.3460395;0;13.843;712.11;0.026579;1602.38;;;;1500
5000;0.4;0.19946812;300020;98.0594;0.77225;0.5998;0.9981;1.9403;0.029419;0.2364785;0;5.4887;571.88;0.016848;101.49;;;;300.02
5000;0.4;0.332431354;500010;80.2856;0.8267;0.73585;0.99861;2.438;0.040143;0.2888305;0;7.1178;605.47;0.018296;243.13;;;;500.01
5000;0.4;0.465394588;700000;72.8619;0.86994;0.82216;0.99895;2.8506;0.051003;0.3182587;0;8.5588;631.4;0.019882;409.36;;;;700
5000;0.4;0.59836447;900000;68.9604;0.90516;0.88343;0.9992;3.238;0.062064;0.3362645;0;9.9464;652.38;0.021299;602.65;;;;900
5000;0.4;0.731334353;1100000;66.737;0.9376;0.93519;0.9994;3.6134;0.073411;0.3474676;0;11.315;670.41;0.022576;823.07;;;;1100
5000;0.4;0.864304235;1300000;66.1302;0.9647;0.97685;0.99957;3.9402;0.085969;0.3506559;0;12.627;691.57;0.024246;1069.76;;;;1300
5000;0.4;0.997274117;1500000;66.0673;0.99039;1.0211;0.99971;4.2566;0.099101;0.3509896;0;13.932;711.62;0.025872;1339.97;;;;1500
5000;0.4;1.130244;1700000;66.4298;1.0154;1.0687;0.99984;4.5656;0.11293;0.349074;0;15.244;731.17;0.027488;1640.6;;;;1700
5000;0.6;0.310353175;500010;78.2899;0.81725;0.68229;0.99861;2.4669;0.039145;0.2961931;0;7.1576;609.17;0.01763;85.11;;;;500.01
5000;0.6;0.434485755;700000;71.1894;0.86157;0.782;0.99895;2.8847;0.049833;0.3257357;0;8.6101;635.44;0.019194;225.48;;;;700
5000;0.6;0.558624542;900000;67.566;0.89497;0.84953;0.9992;3.2722;0.060809;0.3432043;0;10.001;657.02;0.020649;394.94;;;;900
5000;0.6;0.682763329;1100000;65.5486;0.92624;0.90172;0.9994;3.6463;0.072103;0.3537673;0;11.372;675.64;0.021972;592.46;;;;1100
5000;0.6;0.806902117;1300000;64.5493;0.95506;0.94822;0.99957;4.0175;0.083914;0.3592439;0;12.754;692.4;0.023208;820.69;;;;1300
5000;0.6;0.931040904;1500000;64.54;0.97933;0.98702;0.99971;4.3446;0.09681;0.3592957;0;14.081;711.64;0.024759;1073.78;;;;1500
5000;0.6;1.055179691;1700000;64.9565;1.003;1.0264;0.99984;4.664;0.11043;0.3569919;0;15.415;730.41;0.026307;1358.65;;;;1700
6000;0;0.076690692;100020;173.6719;0.6735;0.41245;0.99701;1.0857;0.017371;0.1335215;0;3.0161;502.55;0.017777;137;;;;100.02
6000;0;0.23002607;300000;95.2896;0.77685;0.65943;0.9981;1.7933;0.028587;0.2433521;0;5.1116;564.16;0.017712;343.88;;;;300
6000;0;0.383376783;500000;78.8164;0.83844;0.79502;0.99861;2.2651;0.039408;0.2942144;0;6.6755;599.47;0.019337;553.05;;;;500
6000;0;0.536727496;700000;71.8902;0.88215;0.86962;0.99895;2.6739;0.050323;0.3225602;0;8.0967;624.7;0.020917;783.6;;;;700
6000;0;0.690078209;900000;68.5745;0.92239;0.93154;0.9992;3.0508;0.061717;0.3381569;0;9.4667;647.55;0.022484;1041.23;;;;900
6000;0;0.843428922;1100000;67.4577;0.95515;0.98426;0.9994;3.3795;0.074204;0.3437549;0;10.775;672.46;0.024406;1321.96;;;;1100
6000;0;0.996779635;1300000;67.2486;0.98615;1.0432;0.99957;3.6954;0.087423;0.3448239;0;12.082;696.17;0.026286;1630.2;;;;1300
6000;0;1.150130348;1500000;67.9355;1.0175;1.0878;0.99971;3.9631;0.1019;0.3413377;0;13.319;723.14;0.028579;1956.86;;;;1500
6000;0.2;0.075509434;100050;172.5262;0.6693;0.40651;0.99701;1.0897;0.017261;0.1344081;0;3.0208;503.1;0.0176;68.31;;;;100.05
6000;0.2;0.226415094;300000;94.8332;0.77502;0.65115;0.9981;1.7972;0.02845;0.2445234;0;5.1167;565.02;0.017589;230.55;;;;300
6000;0.2;0.377358491;500000;78.4646;0.83699;0.78738;0.99861;2.2703;0.039232;0.2955338;0;6.6835;600.32;0.019205;410.17;;;;500
6000;0.2;0.528301887;700000;71.6093;0.87998;0.86439;0.99895;2.6788;0.050127;0.3238258;0;8.1045;625.7;0.020796;614.84;;;;700
6000;0.2;0.679245283;900000;68.2265;0.92036;0.92614;0.9992;3.0636;0.061404;0.3398818;0;9.4872;647.63;0.022276;850.04;;;;900
6000;0.2;0.830188679;1100000;67.1334;0.95291;0.97715;0.9994;3.3936;0.073847;0.345416;0;10.798;672.41;0.024185;1110.49;;;;1100
6000;0.2;0.981132075;1300000;66.9241;0.9834;1.0336;0.99957;3.7129;0.087001;0.346496;0;12.111;695.78;0.026035;1399.84;;;;1300
6000;0.2;1.132075472;1500000;67.5113;1.014;1.0825;0.99971;3.9953;0.10127;0.3434824;0;13.374;721.2;0.028171;1713.91;;;;1500
6000;0.4;0.216441815;300010;93.447;0.76988;0.62394;0.9981;1.8087;0.028035;0.2481506;0;5.1311;567.56;0.017223;116.54;;;;300.01
6000;0.4;0.360724334;500000;77.3318;0.82959;0.76288;0.99861;2.2876;0.038666;0.2998627;0;6.7077;602.37;0.018784;266.62;;;;500
6000;0.4;0.505014068;700000;70.7596;0.874;0.84611;0.99895;2.6953;0.049532;0.3277143;0;8.1308;628.52;0.020422;446.15;;;;700
6000;0.4;0.649303802;900000;67.3999;0.91259;0.90589;0.9992;3.0869;0.06066;0.3440501;0;9.5251;649.82;0.021838;657.99;;;;900
6000;0.4;0.793593536;1100000;66.1494;0.94632;0.95781;0.9994;3.4371;0.072764;0.3505538;0;10.869;672.36;0.023526;900.47;;;;1100
6000;0.4;0.93788327;1300000;65.9933;0.976;1.0077;0.99957;3.7615;0.085791;0.3513831;0;12.192;695.26;0.025342;1171.45;;;;1300
6000;0.4;1.082173003;1500000;66.3579;1.0043;1.0624;0.99971;4.079;0.099537;0.3494527;0;13.518;717.19;0.027122;1475.91;;;;1500
6000;0.6;0.202210689;300020;91.3257;0.76357;0.57585;0.9981;1.8241;0.027399;0.2539147;0;5.1514;572.46;0.016689;0.87;;;;300.02
6000;0.6;0.336995349;500000;75.5017;0.81919;0.71271;0.99861;2.3155;0.037751;0.3071311;0;6.747;605.71;0.018115;120.59;;;;500
6000;0.6;0.471793489;700000;69.2624;0.86594;0.80876;0.99895;2.7261;0.048484;0.3347982;0;8.1788;632.72;0.019762;275.2;;;;700
6000;0.6;0.606591629;900000;66.2012;0.902;0.87703;0.9992;3.1142;0.059581;0.3502795;0;9.572;655.03;0.021258;463.34;;;;900
6000;0.6;0.741389769;1100000;64.6558;0.93613;0.92818;0.9994;3.4975;0.071121;0.3586521;0;10.968;673.98;0.022596;685.47;;;;1100
6000;0.6;0.876187909;1300000;64.449;0.96508;0.97423;0.99957;3.8398;0.083784;0.3598027;0;12.32;695.16;0.024246;938.6;;;;1300
6000;0.6;1.010986048;1500000;64.9228;0.99216;1.0192;0.99971;4.167;0.097384;0.3571768;0;13.671;716.38;0.02597;1228.11;;;;1500
7000;0;0.084191919;100020;164.6934;0.66505;0.42593;0.99701;0.98928;0.016473;0.1408006;0;2.7715;500.37;0.018502;131.88;;;;100.02
7000;0;0.252525253;300000;90.9034;0.77535;0.69111;0.9981;1.6709;0.027271;0.2550941;0;4.7807;560.64;0.018134;340.34;;;;300
7000;0;0.420875421;500000;76.098;0.8408;0.81627;0.99861;2.1254;0.038049;0.3047246;0;6.2973;596.26;0.019892;556.63;;;;500
7000;0;0.589225589;700000;70.0158;0.88923;0.89365;0.99895;2.5359;0.049011;0.3311957;0;7.7201;622.37;0.021474;803.7;;;;700
7000;0;0.757575758;900000;67.7361;0.93094;0.95542;0.9992;2.8906;0.060963;0.3423421;0;9.0638;649.55;0.023433;1077.87;;;;900
7000;0;0.925925926;1100000;67.2036;0.96706;1.0207;0.9994;3.2169;0.073924;0.345055;0;10.383;676.74;0.025533;1382.29;;;;1100
7000;0;1.094276094;1300000;67.8932;1.0026;1.0746;0.99957;3.4969;0.088261;0.3415502;0;11.647;706.95;0.028044;1712.6;;;;1300
7000;0.2;0.082613364;100020;163.7924;0.66121;0.41959;0.99701;0.99225;0.016383;0.1415751;0;2.775;500.97;0.018345;70.12;;;;100.02
7000;0.2;0.247790534;300000;90.5016;0.7735;0.67864;0.9981;1.6743;0.027151;0.2562268;0;4.7848;561.41;0.018019;236.14;;;;300
7000;0.2;0.412984224;500000;75.7737;0.83923;0.80887;0.99861;2.1302;0.037887;0.3060288;0;6.3044;597.09;0.019762;424.28;;;;500
7000;0.2;0.578177914;700000;69.762;0.88684;0.88602;0.99895;2.5406;0.048833;0.3324008;0;7.7273;623.29;0.021357;645.85;;;;700
7000;0.2;0.743371603;900000;67.3979;0.92873;0.94882;0.9992;2.9033;0.060658;0.3440599;0;9.0836;649.47;0.023214;899.28;;;;900
7000;0.2;0.908565293;1100000;66.8725;0.9643;1.0116;0.9994;3.2328;0.07356;0.3467635;0;10.408;676.3;0.025283;1184.36;;;;1100
7000;0.2;1.073758982;1300000;67.4689;0.99912;1.069;0.99957;3.5254;0.08771;0.3436982;0;11.695;705.03;0.027644;1500.97;;;;1300
7000;0.4;0.07876831;100020;160.9869;0.64919;0.40187;0.99701;1.0019;0.016102;0.1440424;0;2.7861;502.64;0.017858;7.66;;;;100.02
7000;0.4;0.236257678;300000;89.2834;0.76836;0.64718;0.9981;1.6844;0.026785;0.2597229;0;4.798;563.79;0.017668;131.48;;;;300
7000;0.4;0.393762797;500000;74.7826;0.83431;0.78635;0.99861;2.1452;0.037391;0.3100847;0;6.3263;599.47;0.019367;291.59;;;;500
7000;0.4;0.551267916;700000;68.954;0.87986;0.86655;0.99895;2.5554;0.048268;0.3362958;0;7.7479;625.93;0.020992;487.56;;;;700
7000;0.4;0.708773035;900000;66.3938;0.92259;0.93142;0.9992;2.9402;0.059754;0.3492635;0;9.1395;649.51;0.022587;721.09;;;;900
7000;0.4;0.866278154;1100000;65.9101;0.95717;0.98672;0.9994;3.2748;0.072501;0.3518264;0;10.472;675.78;0.024608;986.77;;;;1100
7000;0.4;1.023783273;1300000;66.2829;0.99007;1.049;0.99957;3.5991;0.086168;0.349848;0;11.814;700.92;0.026612;1292.06;;;;1300
7000;0.6;0.22061181;300010;87.2438;0.76118;0.60071;0.9981;1.7006;0.026174;0.2657946;0;4.8186;568.13;0.017101;25.05;;;;300.01
7000;0.6;0.367674094;500000;73.0464;0.82265;0.7453;0.99861;2.1724;0.036523;0.3174546;0;6.3638;602.67;0.018682;156.47;;;;500
7000;0.6;0.514743731;700000;67.6312;0.87074;0.83528;0.99895;2.5817;0.047342;0.3428732;0;7.7901;630.39;0.020378;328.13;;;;700
7000;0.6;0.661813369;900000;65.1196;0.91069;0.89893;0.9992;2.9774;0.058608;0.3560978;0;9.2014;653.06;0.021875;539.11;;;;900
7000;0.6;0.808883006;1100000;64.3966;0.94672;0.95563;0.9994;3.3429;0.070836;0.3600953;0;10.586;675.8;0.023548;787.01;;;;1100
7000;0.6;0.955952644;1300000;64.8356;0.97795;1.0067;0.99957;3.6781;0.084286;0.3576572;0;11.95;699.96;0.025467;1076.28;;;;1300
7000;0.6;1.103022281;1500000;65.9082;1.0084;1.065;0.99971;4.012;0.098862;0.351837;0;13.352;723.55;0.027386;1412.55;;;;1500
8000;0;0.093607861;100020;156.3369;0.65552;0.43982;0.99701;0.89839;0.015637;0.1483267;0;2.5417;498.34;0.01934;126.93;;;;100.02
8000;0;0.280767431;300000;86.9875;0.77527;0.7187;0.9981;1.553;0.026096;0.2665778;0;4.4663;557.35;0.018671;337.46;;;;300
8000;0;0.467945718;500000;73.6375;0.84403;0.83549;0.99861;1.9984;0.036819;0.3149065;0;5.953;593.35;0.020471;563.95;;;;500
8000;0;0.655124006;700000;68.6018;0.89941;0.91557;0.99895;2.4018;0.048021;0.3380222;0;7.3674;621.93;0.022215;828.61;;;;700
8000;0;0.842302293;900000;67.2787;0.94172;0.98775;0.9992;2.7444;0.060551;0.3446695;0;8.7062;653.12;0.024515;1124.73;;;;900
8000;0;1.02948058;1100000;67.7389;0.98277;1.0538;0.9994;3.041;0.074513;0.342328;0;9.9961;686.88;0.027225;1452.37;;;;1100
8000;0.2;0.091769887;100020;155.5968;0.65213;0.43318;0.99701;0.90067;0.015563;0.1490322;0;2.5444;499;0.019199;71.6;;;;100.02
8000;0.2;0.275254611;300000;86.5822;0.77303;0.70866;0.9981;1.557;0.025975;0.2678257;0;4.4716;557.96;0.018536;242.01;;;;300
8000;0.2;0.458757684;500000;73.3595;0.84245;0.83073;0.99861;2.0023;0.03668;0.3160998;0;5.959;594.29;0.020354;441.2;;;;500
8000;0.2;0.642260758;700000;68.2999;0.89688;0.90994;0.99895;2.4101;0.04781;0.3395162;0;7.3804;622.25;0.022041;681.84;;;;700
8000;0.2;0.825763832;900000;66.9629;0.93935;0.97952;0.9992;2.7566;0.060267;0.346295;0;8.7257;652.92;0.024292;957.8;;;;900
8000;0.2;1.009266905;1100000;67.3215;0.97942;1.0486;0.9994;3.0653;0.074054;0.3444508;0;10.037;685.08;0.026843;1270.6;;;;1100
8000;0.4;0.086740092;100020;153.3394;0.64009;0.41449;0.99701;0.90773;0.015337;0.1512261;0;2.5525;500.87;0.018774;15.79;;;;100.02
8000;0.4;0.260168242;300000;85.4389;0.76728;0.67464;0.9981;1.5673;0.025632;0.2714094;0;4.485;560;0.018171;146.09;;;;300
8000;0.4;0.433613737;500000;72.4882;0.83786;0.8097;0.99861;2.0152;0.036244;0.3198993;0;5.9784;596.81;0.019984;318.35;;;;500
8000;0.4;0.607059232;700000;67.5068;0.88812;0.89157;0.99895;2.4286;0.047255;0.343505;0;7.4095;624.17;0.021619;534.92;;;;700
8000;0.4;0.780504726;900000;66.0193;0.93261;0.95777;0.9992;2.7929;0.059417;0.3512445;0;8.7838;652.5;0.023638;792.22;;;;900
8000;0.4;0.953950221;1100000;66.2126;0.97108;1.0273;0.9994;3.1265;0.072834;0.3502193;0;10.139;681.53;0.025884;1092.01;;;;1100
8000;0.4;1.127395716;1300000;67.7733;1.0101;1.0851;0.99957;3.4098;0.088105;0.3421544;0;11.449;715.21;0.02871;1433.88;;;;1300
8000;0.6;0.241954996;300000;83.6329;0.75986;0.62681;0.9981;1.582;0.02509;0.2772703;0;4.5041;564.12;0.017622;48.63;;;;300
8000;0.6;0.403258327;500000;70.94;0.82791;0.7734;0.99861;2.0401;0.03547;0.326881;0;6.0149;600.27;0.019318;193.68;;;;500
8000;0.6;0.564561658;700000;66.2841;0.877;0.86137;0.99895;2.4522;0.046399;0.3498416;0;7.4466;628.45;0.021021;385.64;;;;700
8000;0.6;0.725864989;900000;64.4893;0.92275;0.92954;0.9992;2.8514;0.05804;0.3595779;0;8.878;652.63;0.022618;623.56;;;;900
8000;0.6;0.88716832;1100000;64.7135;0.95928;0.9869;0.9994;3.1958;0.071185;0.3583321;0;10.25;680.41;0.024757;905.33;;;;1100
8000;0.6;1.048471651;1300000;65.8745;0.99451;1.0531;0.99957;3.5369;0.085637;0.3520167;0;11.664;707.43;0.026913;1242.14;;;;1300
0;0;0.055464981;100020;246.247;0.69276;0.34683;0.99701;1.734;0.02463;0.0941694;10;4.7517;531.73;0.015783;167.43;;;;100.02
0;0;0.166411579;300090;132.549;0.81012;0.532;0.9981;2.6034;0.039776;0.1749461;10;7.4919;608.55;0.016976;375.09;;;;300.09
0;0;0.277363722;500170;103.3614;0.84671;0.65865;0.99862;3.2168;0.051698;0.2243481;10;9.4755;640.37;0.017857;568.69;;;;500.17
0;0;0.388365774;700340;90.4948;0.87999;0.74498;0.99895;3.6897;0.063377;0.2562459;10;11.125;665.2;0.019085;758.13;;;;700.34
0;0;0.499112738;900050;83.1397;0.9068;0.81676;0.9992;4.099;0.07483;0.2789154;10;12.609;685.15;0.020284;950.4;;;;900.05
0;0;0.609992791;1100000;78.3362;0.92908;0.86645;0.9994;4.4715;0.086171;0.2960179;10;13.993;701.44;0.021413;1148.39;;;;1100
0;0;0.720900571;1300000;75.1007;0.9516;0.90779;0.99957;4.8204;0.097631;0.308771;10;15.322;715.88;0.022504;1355.72;;;;1300
0;0;0.831808351;1500000;72.7139;0.97259;0.94081;0.99971;5.161;0.10907;0.3189066;10;16.625;728.54;0.023482;1574.32;;;;1500
0;0;0.942716132;1700000;71.0394;0.99128;0.97061;0.99984;5.4943;0.12077;0.3264235;10;17.918;740.32;0.024423;1806.88;;;;1700
0;0;1.053623912;1900000;69.9514;1.0064;1.0008;0.99995;5.8027;0.13291;0.3315004;10;19.17;752.69;0.025449;2047.62;;;;1900
0;0.2;0.054733501;100020;243.3985;0.68683;0.34275;0.99701;1.7454;0.024345;0.0952715;10;4.7652;532.14;0.015498;47.26;;;;100.02
0;0.2;0.164178614;300020;131.6376;0.80773;0.52347;0.9981;2.6114;0.039493;0.1761574;10;7.502;609.42;0.016804;194.95;;;;300.02
0;0.2;0.273618255;500010;102.7958;0.84487;0.6477;0.99861;3.2239;0.051398;0.2255825;10;9.4849;641.42;0.017714;346.21;;;;500.01
0;0.2;0.383057896;700000;89.9843;0.87732;0.73237;0.99895;3.7004;0.062989;0.2576997;10;11.139;665.88;0.018913;503.2;;;;700
0;0.2;0.49250301;900000;82.6818;0.90514;0.80761;0.9992;4.11;0.074414;0.28046;10;12.625;686.01;0.020118;667.28;;;;900
0;0.2;0.601948123;1100000;77.9392;0.92713;0.85811;0.9994;4.4826;0.085733;0.2975259;10;14.01;702.4;0.021251;839.69;;;;1100
0;0.2;0.711393236;1300000;74.7333;0.94891;0.89948;0.99957;4.8323;0.097153;0.310289;10;15.34;716.79;0.022339;1023.02;;;;1300
0;0.2;0.82083835;1500000;72.4138;0.9701;0.93521;0.99971;5.1702;0.10862;0.3202283;10;16.64;729.8;0.023344;1217.92;;;;1500
0;0.2;0.930283463;1700000;70.7033;0.98942;0.96285;0.99984;5.5094;0.1202;0.3279755;10;17.943;741.13;0.02424;1428.27;;;;1700
0;0.2;1.039728576;1900000;69.5991;1.0046;0.99357;0.99995;5.8223;0.13224;0.3331785;10;19.202;753.2;0.025236;1648.52;;;;1900
0;0.4;0.157664617;300020;128.6136;0.80041;0.49992;0.9981;2.6398;0.038586;0.1802992;10;7.5384;611.68;0.016241;12.56;;;;300.02
0;0.4;0.262756845;500000;101.1034;0.83984;0.6157;0.99861;3.2419;0.050552;0.2293586;10;9.5086;644.99;0.017326;122.24;;;;500
0;0.4;0.367859583;700000;88.3059;0.86995;0.70546;0.99895;3.7331;0.061814;0.2625977;10;11.184;668.2;0.018399;246.15;;;;700
0;0.4;0.472962321;900000;81.2986;0.89885;0.77367;0.9992;4.1429;0.073169;0.2852317;10;12.673;688.41;0.019622;382.6;;;;900
0;0.4;0.578065059;1100000;76.7269;0.92179;0.83105;0.9994;4.5168;0.0844;0.3022269;10;14.062;705.21;0.020763;529.51;;;;1100
0;0.4;0.683167797;1300000;73.6256;0.94193;0.87445;0.99957;4.8681;0.095713;0.3149573;10;15.395;719.56;0.021847;688.95;;;;1300
0;0.4;0.788270534;1500000;71.4254;0.96217;0.91186;0.99971;5.2052;0.10714;0.3246593;10;16.696;732.79;0.022871;860.97;;;;1500
0;0.4;0.893373272;1700000;69.8649;0.98186;0.94526;0.99984;5.5379;0.11877;0.3319112;10;17.991;744.97;0.02383;1048.03;;;;1700
0;0.4;0.99847601;1900000;68.6078;0.99971;0.97021;0.99995;5.8717;0.13035;0.3379927;10;19.278;755.5;0.024676;1247.22;;;;1900
0;0.4;1.103578748;2100000;67.8828;1.014;0.99877;1;6.1802;0.14255;0.3416026;10;20.538;766.92;0.02563;1460.39;;;;2100
0;0.6;0.450608321;900000;78.8832;0.88678;0.72143;0.9992;4.2025;0.070995;0.2939656;10;12.755;692.08;0.018773;90.75;;;;900
0;0.6;0.550743504;1100000;74.6611;0.9119;0.77651;0.9994;4.5766;0.082127;0.3105894;10;14.149;709.2;0.019942;212.97;;;;1100
0;0.6;0.650878686;1300000;71.7552;0.9332;0.83011;0.99957;4.9286;0.093282;0.3231672;10;15.488;724.14;0.021029;348.64;;;;1300
0;0.6;0.751013869;1500000;69.7036;0.95106;0.87099;0.99971;5.269;0.10456;0.3326789;10;16.797;737.39;0.022048;498.12;;;;1500
0;0.6;0.851149051;1700000;68.2711;0.96871;0.90574;0.99984;5.6031;0.11606;0.3396594;10;18.095;749.66;0.023018;662.79;;;;1700
0;0.6;0.951284234;1900000;67.2411;0.98695;0.93777;0.99995;5.927;0.12776;0.3448627;10;19.376;761.37;0.023954;840.72;;;;1900
0;0.6;1.051419416;2100000;66.4628;1.0041;0.96599;1;6.2508;0.13957;0.3489007;10;20.658;772.01;0.024813;1032.53;;;;2100
1000;0;0.058783426;100020;232.2553;0.69597;0.35768;0.99701;1.6082;0.023231;0.0998424;10;4.4189;529.68;0.01605;161.81;;;;100.02
1000;0;0.17632677;300020;125.3933;0.80639;0.55266;0.9981;2.4419;0.03762;0.1849296;10;7.0276;604.54;0.017117;367.56;;;;300.02
1000;0;0.293864237;500010;98.5022;0.84554;0.68391;0.99861;3.0276;0.049252;0.2354155;10;8.927;636.51;0.018075;561.51;;;;500.01
1000;0;0.411401704;700000;86.8418;0.8819;0.77334;0.99895;3.479;0.060789;0.267025;10;10.515;662.09;0.019415;753.2;;;;700
1000;0;0.528945048;900000;80.1096;0.90888;0.83897;0.9992;3.8741;0.072099;0.2894652;10;11.951;681.76;0.020678;949.58;;;;900
1000;0;0.646488393;1100000;75.8276;0.93354;0.8875;0.9994;4.2379;0.08341;0.3058113;10;13.308;698.35;0.021869;1155.01;;;;1100
1000;0;0.764031737;1300000;72.9267;0.95777;0.92699;0.99957;4.5859;0.094805;0.3179757;10;14.626;712.94;0.02297;1372.84;;;;1300
1000;0;0.881575081;1500000;70.9121;0.97963;0.96053;0.99971;4.9293;0.10637;0.3270095;10;15.937;725.89;0.023976;1606.83;;;;1500
1000;0;0.999118425;1700000;69.7063;0.99684;0.99363;0.99984;5.2408;0.1185;0.3326662;10;17.195;739.88;0.025123;1849.73;;;;1700
1000;0;1.116661769;1900000;69.0251;1.0147;1.021;0.99995;5.5304;0.13115;0.3359491;10;18.421;754.37;0.026349;2102.81;;;;1900
1000;0.2;0.057764944;100020;229.7532;0.69004;0.3533;0.99701;1.6179;0.02298;0.1009297;10;4.4302;530.05;0.015782;51.58;;;;100.02
1000;0.2;0.17327173;300020;124.6073;0.80439;0.5435;0.9981;2.448;0.037384;0.186096;10;7.0352;605.58;0.016968;200.43;;;;300.02
1000;0.2;0.28877274;500010;97.9546;0.84368;0.67259;0.99861;3.0342;0.048978;0.2367313;10;8.9357;637.51;0.017935;354.43;;;;500.01
1000;0.2;0.404273751;700000;86.3416;0.87921;0.76221;0.99895;3.4887;0.060439;0.2685721;10;10.528;662.8;0.019249;515.53;;;;700
1000;0.2;0.519780537;900000;79.6951;0.90711;0.82994;0.9992;3.8838;0.071726;0.2909708;10;11.966;682.69;0.02052;684.98;;;;900
1000;0.2;0.635287323;1100000;75.45;0.93092;0.87951;0.9994;4.2487;0.082995;0.3073416;10;13.324;699.2;0.021705;865.75;;;;1100
1000;0.2;0.750794109;1300000;72.6236;0.95535;0.92155;0.99957;4.5942;0.094411;0.3193032;10;14.64;714.15;0.022833;1059.65;;;;1300
1000;0.2;0.866300895;1500000;70.6061;0.97719;0.95266;0.99971;4.9404;0.10591;0.3284267;10;15.955;726.88;0.023819;1270.6;;;;1500
1000;0.2;0.981807681;1700000;69.3284;0.99473;0.98737;0.99984;5.2617;0.11786;0.3344797;10;17.229;740.09;0.024888;1493.7;;;;1700
1000;0.2;1.097314467;1900000;68.6591;1.0123;1.0148;0.99995;5.5536;0.13045;0.3377401;10;18.46;754.45;0.0261;1727.73;;;;1900
1000;0.4;0.166483547;300020;122.0831;0.79814;0.518;0.9981;2.4694;0.036627;0.1899438;10;7.0625;608.27;0.016481;31.65;;;;300.02
1000;0.4;0.27745963;500010;96.3101;0.83821;0.64019;0.99861;3.0539;0.048156;0.2407735;10;8.9616;640.61;0.017521;145.95;;;;500.01
1000;0.4;0.388435714;700000;84.8188;0.87164;0.72527;0.99895;3.5185;0.059373;0.2733937;10;10.568;664.87;0.018752;276.03;;;;700
1000;0.4;0.499417346;900000;78.436;0.90231;0.80153;0.9992;3.9136;0.070592;0.2956414;10;12.01;685.34;0.020042;419.03;;;;900
1000;0.4;0.610398979;1100000;74.354;0.92521;0.85453;0.9994;4.279;0.081789;0.3118719;10;13.371;702.1;0.021238;575.29;;;;1100
1000;0.4;0.721380612;1300000;71.6201;0.94752;0.89742;0.99957;4.6263;0.093106;0.3237769;10;14.69;716.95;0.022362;745.93;;;;1300
1000;0.4;0.832362244;1500000;69.7692;0.96981;0.93517;0.99971;4.9658;0.10465;0.3323663;10;15.998;730.63;0.023416;933.4;;;;1500
1000;0.4;0.943343877;1700000;68.3843;0.98993;0.96396;0.99984;5.3051;0.11625;0.3390974;10;17.301;742.44;0.024348;1136.17;;;;1700
1000;0.4;1.054325509;1900000;67.58;1.0058;0.99615;0.99995;5.6206;0.1284;0.3431329;10;18.571;755;0.025384;1353.09;;;;1900
1000;0.6;0.36824662;700000;82.4024;0.86161;0.67875;0.99895;3.5638;0.057682;0.2814108;10;10.633;669.18;0.017982;31.6;;;;700
1000;0.6;0.47345994;900000;76.2634;0.89037;0.74313;0.9992;3.9671;0.068637;0.3040635;10;12.085;688.89;0.019225;147.35;;;;900
1000;0.6;0.57867326;1100000;72.4802;0.91719;0.80741;0.9994;4.3327;0.079728;0.3199345;10;13.452;706.54;0.020448;279.45;;;;1100
1000;0.6;0.68388658;1300000;69.9063;0.93736;0.85622;0.99957;4.6821;0.090878;0.3317147;10;14.776;721.56;0.021568;426.67;;;;1300
1000;0.6;0.7890999;1500000;68.1949;0.95695;0.89623;0.99971;5.0244;0.10229;0.340039;10;16.091;735.25;0.022624;591.83;;;;1500
1000;0.6;0.89431322;1700000;67.0281;0.97748;0.9321;0.99984;5.3545;0.11395;0.3459582;10;17.384;748.23;0.023647;772.2;;;;1700
